month,warehouse,op_type,sku,qty,weight_kg,operator,duration_min,error_flag
2025-04,成都仓,退货入库,BHC9230YBH,904,9.04,仓管-02,44,False
2025-04,成都仓,盘点,FWD429,1431,14.31,仓管-04,80,False
2025-04,成都仓,盘点,FWD510,3228,32.28,仓管-04,99,False
2025-04,成都仓,报废,FWD5893,2577,25.77,仓管-03,83,False
2025-04,成都仓,盘点,BHC9232MGH,862,8.62,仓管-02,65,True
2025-04,成都仓,退货入库,FWDV220,151,0.0,仓管-03,31,False
2025-04,成都仓,移库,BHC9227GOH,2299,22.99,仓管-03,97,False
2025-04,成都仓,报废,FWD415Y,4074,40.74,仓管-01,27,False
2025-04,成都仓,退货入库,FWD152,2589,51.78,仓管-03,116,False
2025-04,成都仓,入库,FWDV060,1787,35.74,仓管-04,22,False
2025-04,成都仓,移库,FWD330,1047,0.0,仓管-02,95,False
2025-04,成都仓,出库,FWD3302,2482,24.82,仓管-04,80,False
2025-04,成都仓,入库,FWD508WR,4143,82.86,仓管-01,66,False
2025-04,成都仓,报废,FWD6215,4193,83.86,仓管-02,98,False
2025-04,成都仓,出库,FWDD21L,208,2.08,仓管-03,34,False
2025-04,成都仓,移库,FWD534WR,1672,16.72,仓管-04,100,False
2025-04,成都仓,移库,FWDD10A,190,0.0,仓管-01,43,False
2025-04,成都仓,报废,FWD323,4685,46.85,仓管-02,111,False
2025-04,成都仓,出库,FWD504WR,752,7.52,仓管-03,29,False
2025-04,成都仓,出库,FWD436 ,1566,15.66,仓管-04,120,False
2025-04,成都仓,退货入库,FWDD10Y,4376,87.52,仓管-04,8,False
2025-04,成都仓,退货入库,FWD300WR,4118,41.18,仓管-04,106,False
2025-04,成都仓,出库,FWD249,1427,14.27,仓管-02,76,False
2025-04,成都仓,出库,FWD111MT,1497,29.94,仓管-02,95,False
2025-04,成都仓,入库,BHC9327GP,487,9.74,仓管-03,51,False
2025-04,成都仓,出库,FWD6504,4766,0.0,仓管-02,118,False
2025-04,成都仓,出库,FWD152WR,3287,32.87,仓管-01,18,False
2025-04,成都仓,出库,FWD5890,2892,28.92,仓管-01,110,False
2025-04,成都仓,报废,FWD427,3006,0.0,仓管-04,50,False
2025-04,成都仓,移库,FWD5519,4063,0.0,仓管-04,66,False
2025-04,成都仓,出库,FWD901KSW,3271,32.71,仓管-03,30,False
2025-04,成都仓,盘点,BHC9337GP,3773,0.0,仓管-02,46,False
2025-04,成都仓,入库,HC010AS,4520,45.2,仓管-04,28,False
2025-04,成都仓,入库,FWD231,519,5.19,仓管-02,55,False
2025-04,成都仓,盘点,FWD415Y,2711,54.22,仓管-04,110,False
2025-04,成都仓,报废,FWD300WR,1939,19.39,仓管-03,60,False
2025-04,成都仓,移库,FWDV220,2802,28.02,仓管-03,81,False
2025-04,成都仓,移库,FWD6006,339,3.39,仓管-03,109,False
2025-04,成都仓,入库,FWDV040,3896,38.96,仓管-04,71,False
2025-04,成都仓,入库,FWDV060B,614,6.14,仓管-04,18,True
2025-04,成都仓,移库,FWD403,3709,37.09,仓管-01,5,False
2025-05,成都仓,退货入库,FWD205M,447,4.47,仓管-04,96,False
2025-05,成都仓,出库,FWD101WR,2898,0.0,仓管-03,109,False
2025-05,成都仓,入库,FWD408,2609,26.09,仓管-02,28,False
2025-05,成都仓,盘点,FWD508WR,4699,46.99,仓管-02,56,False
2025-05,成都仓,盘点,FWD524,2672,26.72,仓管-01,87,False
2025-05,成都仓,退货入库,FWDD10M,900,9.0,仓管-02,13,False
2025-05,成都仓,退货入库,FWDD10A,4465,44.65,仓管-02,11,False
2025-05,成都仓,入库,FWDD25X,2598,25.98,仓管-01,34,False
2025-05,成都仓,入库,FWD6884,1893,18.93,仓管-02,83,False
2025-05,成都仓,出库,FWD5518,1191,23.82,仓管-02,95,False
2025-05,成都仓,移库,FWD5890,3831,38.31,仓管-03,17,False
2025-05,成都仓,退货入库,FWDV080,4512,90.24,仓管-04,16,False
2025-05,成都仓,出库,FWD205M,3108,31.08,仓管-01,46,False
2025-05,成都仓,盘点,FWD534,2267,22.67,仓管-03,120,False
2025-05,成都仓,入库,FWD535,166,1.66,仓管-03,103,False
2025-05,成都仓,移库,FWD405B,3684,36.84,仓管-02,84,False
2025-05,成都仓,出库,FWD6830,3794,0.0,仓管-03,51,False
2025-05,成都仓,出库,FWD530,1685,33.7,仓管-02,63,False
2025-05,成都仓,移库,FWD361,2900,29.0,仓管-01,51,False
2025-05,成都仓,报废,FWD6006,1968,19.68,仓管-04,77,False
2025-05,成都仓,盘点,FWD355,3460,0.0,仓管-02,86,False
2025-05,成都仓,入库,FWD5871A,2498,0.0,仓管-03,93,False
2025-05,成都仓,出库,FWD8205WR,4966,99.32,仓管-04,78,True
2025-05,成都仓,报废,FWD300,4603,46.03,仓管-02,94,False
2025-05,成都仓,报废,FWD901KSW,4824,0.0,仓管-01,33,False
2025-05,成都仓,出库,FWD205WR,704,0.0,仓管-01,111,False
2025-05,成都仓,出库,BHC89235G,2467,24.67,仓管-03,82,False
2025-05,成都仓,移库,FWD6502,1117,11.17,仓管-01,30,False
2025-05,成都仓,移库,FWDV580,4204,42.04,仓管-02,50,False
2025-05,成都仓,出库,BHC89237BG,3620,72.4,仓管-04,92,False
2025-05,成都仓,移库,FWD506,1198,11.98,仓管-03,57,False
2025-05,成都仓,退货入库,FWD123TS,1777,35.54,仓管-01,85,False
2025-05,成都仓,盘点,FWD429,4573,45.73,仓管-03,73,False
2025-05,成都仓,入库,FWD211WR,3855,77.1,仓管-01,40,False
2025-05,成都仓,盘点,FWD121WR,2048,20.48,仓管-03,85,False
2025-05,成都仓,入库,BHC9327GP,214,0.0,仓管-04,102,False
2025-05,成都仓,盘点,FWD221WR,453,0.0,仓管-02,36,False
2025-05,成都仓,移库,FWD5894,2410,24.1,仓管-03,73,False
2025-05,成都仓,盘点,FWD5516,2461,24.61,仓管-01,60,False
2025-05,成都仓,入库,BHC9325BR,2711,27.11,仓管-02,85,False
2025-05,成都仓,移库,FWD524,3005,0.0,仓管-02,79,False
2025-05,成都仓,出库,FWD6205,798,7.98,仓管-04,17,False
2025-05,成都仓,报废,BHC9337GP,4810,96.2,仓管-02,84,False
2025-05,成都仓,出库,FWD411,2986,29.86,仓管-02,32,False
2025-05,成都仓,盘点,FWD5891,15,0.15,仓管-01,28,False
2025-05,成都仓,盘点,FWD231WR,2536,50.72,仓管-04,86,False
2025-05,成都仓,盘点,FWDD27M,3078,30.78,仓管-04,54,False
2025-05,成都仓,移库,FWD6005T,4403,44.03,仓管-02,106,False
2025-05,成都仓,出库,BHC9323PG,4614,46.14,仓管-02,95,False
2025-05,成都仓,报废,FWDV080B,133,0.0,仓管-01,65,False
2025-05,成都仓,盘点,FWD7365,1008,10.08,仓管-03,85,False
2025-05,成都仓,出库,FWD429,695,6.95,仓管-01,71,False
2025-05,成都仓,移库,FWD353,2880,57.6,仓管-02,11,False
2025-05,成都仓,出库,FWD6163,3998,39.98,仓管-03,118,False
2025-05,成都仓,出库,FWD231WR,1133,0.0,仓管-01,96,False
2025-05,成都仓,退货入库,FWD153,1605,32.1,仓管-01,115,False
2025-05,成都仓,入库,FWD123T,4344,43.44,仓管-03,75,False
2025-05,成都仓,盘点,FWD417,3461,69.22,仓管-03,103,False
2025-05,成都仓,出库,FWD6009,1081,10.81,仓管-02,113,False
2025-05,成都仓,入库,BHC9225BMTH,2048,20.48,仓管-04,111,False
2025-05,成都仓,报废,FWD417,3437,68.74,仓管-04,12,False
2025-05,成都仓,入库,FWD215WR,258,2.58,仓管-04,17,False
2025-05,成都仓,出库,FWD7322B,428,4.28,仓管-03,39,False
2025-05,成都仓,报废,FWD211,2272,45.44,仓管-02,81,False
2025-05,成都仓,盘点,BHC9338GR,327,3.27,仓管-04,88,False
2025-05,成都仓,退货入库,FWD152,2416,0.0,仓管-02,31,False
2025-05,成都仓,退货入库,HM010AS,3578,35.78,仓管-03,34,False
2025-05,成都仓,入库,FWD303,1629,16.29,仓管-03,20,False
2025-05,成都仓,盘点,FWD221,2555,0.0,仓管-02,39,False
2025-05,成都仓,报废,FWD303,1012,10.12,仓管-04,56,False
2025-05,成都仓,入库,FWDV095B,4104,82.08,仓管-04,43,False
2025-05,成都仓,报废,FWD259,3364,67.28,仓管-02,119,False
2025-05,成都仓,退货入库,FWD5890,843,8.43,仓管-04,58,False
2025-05,成都仓,入库,FWDV150B,80,0.8,仓管-03,93,False
2025-05,成都仓,入库,FWD289,778,7.78,仓管-04,38,False
2025-05,成都仓,盘点,FWD6002A,3870,77.4,仓管-04,10,False
2025-05,成都仓,报废,FWD223,3328,66.56,仓管-02,36,False
2025-05,成都仓,报废,FWD215,83,0.83,仓管-02,106,False
2025-06,成都仓,退货入库,FWD6504T,4321,86.42,仓管-03,68,False
2025-06,成都仓,移库,FWDD27M,3753,0.0,仓管-01,61,False
2025-06,成都仓,报废,FWD6500A,3672,73.44,仓管-01,46,False
2025-06,成都仓,退货入库,FWD506,495,4.95,仓管-02,86,False
2025-06,成都仓,出库,FWD219WR,2432,24.32,仓管-03,65,True
2025-06,成都仓,移库,FWDV060B,592,5.92,仓管-04,116,False
2025-06,成都仓,入库,FWD400B,4232,0.0,仓管-02,50,False
2025-06,成都仓,入库,FWD534WR,2420,24.2,仓管-01,19,False
2025-06,成都仓,盘点,FWD219WR,4976,49.76,仓管-03,25,True
2025-06,成都仓,出库,FWD320,4232,84.64,仓管-02,39,True
2025-06,成都仓,入库,FWD205M,2181,21.81,仓管-03,7,False
2025-06,成都仓,出库,FWD500WR,174,1.74,仓管-03,37,False
2025-06,成都仓,报废,FWD901KSW,623,0.0,仓管-03,88,False
2025-06,成都仓,退货入库,BHC89230GY,4173,41.73,仓管-02,59,False
2025-06,成都仓,出库,FWD225,3398,67.96,仓管-03,74,False
2025-06,成都仓,盘点,FWD5871A,1353,0.0,仓管-02,58,False
2025-06,成都仓,移库,FWD123T,3860,0.0,仓管-04,22,False
2025-06,成都仓,盘点,FWD6602E,2529,0.0,仓管-01,61,False
2025-06,成都仓,入库,FWD8205WR,2324,23.24,仓管-01,76,False
2025-06,成都仓,移库,FWD231WR,2488,49.76,仓管-01,79,False
2025-06,成都仓,出库,FWDV580,3042,0.0,仓管-01,49,False
2025-06,成都仓,入库,FWD351WR,1749,17.49,仓管-03,70,False
2025-06,成都仓,盘点,FWD320,3392,67.84,仓管-02,119,False
2025-06,成都仓,盘点,FWD7305WR,4128,0.0,仓管-04,41,False
2025-06,成都仓,移库,FWD418B,11,0.22,仓管-01,44,False
2025-06,成都仓,移库,FWD7352,4152,83.04,仓管-02,49,False
2025-06,成都仓,入库,FWD6219,3020,30.2,仓管-01,113,False
2025-06,成都仓,退货入库,FWD5872C,20,0.4,仓管-01,88,False
2025-06,成都仓,出库,FWD505,59,0.0,仓管-03,42,False
2025-06,成都仓,移库,FWD6235,988,0.0,仓管-02,118,False
2025-06,成都仓,报废,BHC9237GRH,2099,41.98,仓管-04,76,False
2025-06,成都仓,报废,BHC89230GY,2596,25.96,仓管-04,110,False
2025-06,成都仓,移库,FWD5870B,3994,0.0,仓管-01,77,False
2025-06,成都仓,盘点,FWD6003T,4687,93.74,仓管-04,98,False
2025-06,成都仓,出库,FWD5895,1810,0.0,仓管-04,55,False
2025-06,成都仓,盘点,FWD5870D,3783,0.0,仓管-01,105,False
2025-06,成都仓,盘点,FWDD27X,4383,0.0,仓管-01,100,False
2025-06,成都仓,退货入库,FWD552,4317,0.0,仓管-02,117,False
2025-06,成都仓,报废,FWD6300,3971,39.71,仓管-02,39,False
2025-06,成都仓,移库,FWDD23L,3963,0.0,仓管-03,42,False
2025-06,成都仓,入库,FWD500,4685,46.85,仓管-02,94,False
2025-06,成都仓,退货入库,FWD6307A,313,6.26,仓管-01,37,False
2025-06,成都仓,盘点,FWD6219,2858,28.58,仓管-04,60,False
2025-06,成都仓,入库,FWD3504,2917,58.34,仓管-04,82,False
2025-06,成都仓,出库,BHC9234BOH,621,12.42,仓管-01,95,False
2025-06,成都仓,退货入库,FWDV020,1143,0.0,仓管-03,76,False
2025-06,成都仓,出库,FWDV220,3705,37.05,仓管-02,91,False
2025-06,成都仓,移库,FWDD28X,1668,33.36,仓管-04,10,False
2025-06,成都仓,盘点,FWDV580,4494,0.0,仓管-01,47,False
2025-06,成都仓,报废,FWD7322,2020,20.2,仓管-01,93,False
2025-06,成都仓,报废,FWD235,3001,0.0,仓管-03,52,False
2025-06,成都仓,报废,FWD6840,3275,65.5,仓管-03,15,False
2025-06,成都仓,出库,BHC5518,427,4.27,仓管-01,74,False
2025-06,成都仓,报废,FWD6215,794,15.88,仓管-01,96,False
2025-06,成都仓,入库,FWD6810,522,5.22,仓管-03,64,False
2025-06,成都仓,盘点,FWD6884,1711,17.11,仓管-04,115,False
2025-06,成都仓,盘点,FWD6303A,4992,49.92,仓管-03,91,False
2025-06,成都仓,入库,FWD6850,1904,19.04,仓管-03,11,False
2025-06,成都仓,盘点,FWD163,1444,28.88,仓管-02,110,False
2025-06,成都仓,退货入库,FWDV150,419,4.19,仓管-04,57,False
2025-06,成都仓,退货入库,FWD7504,1833,18.33,仓管-04,95,False
2025-06,成都仓,报废,FWD534,3435,68.7,仓管-02,66,False
2025-06,成都仓,报废,BHC9234BOH,2249,22.49,仓管-01,23,False
2025-06,成都仓,报废,FWD5870B,3640,72.8,仓管-01,62,False
2025-06,成都仓,出库,FWD6602E,1976,19.76,仓管-02,97,False
2025-06,成都仓,盘点,FWD6601,4128,82.56,仓管-02,26,False
2025-06,成都仓,报废,FWD306WR,1810,18.1,仓管-02,105,False
2025-06,成都仓,移库,FWD5873A,1709,0.0,仓管-03,62,False
2025-06,成都仓,出库,FWD6001,632,6.32,仓管-03,69,False
2025-06,成都仓,入库,FWD103TWR,1735,0.0,仓管-01,59,False
2025-06,成都仓,退货入库,FWD421,4630,46.3,仓管-01,91,False
2025-06,成都仓,移库,FWD152WR,3355,0.0,仓管-01,71,False
2025-06,成都仓,移库,FWDV150B,2165,21.65,仓管-02,117,False
2025-06,成都仓,盘点,FWD152WR,1475,14.75,仓管-04,23,False
2025-06,成都仓,盘点,FWD6003TWR,4186,41.86,仓管-04,105,False
2025-07,成都仓,报废,FWD302WR,4658,46.58,仓管-03,32,False
2025-07,成都仓,入库,FWDD10M,2640,0.0,仓管-04,109,False
2025-07,成都仓,移库,BHC9227GOH,1211,12.11,仓管-03,30,False
2025-07,成都仓,出库,FWD6840,1313,0.0,仓管-03,49,False
2025-07,成都仓,出库,FWD5872C,2904,29.04,仓管-03,117,False
2025-07,成都仓,报废,BHC89234BG,4487,44.87,仓管-01,15,False
2025-07,成都仓,入库,FWD6840,2953,0.0,仓管-04,71,False
2025-07,成都仓,报废,BHC9233POH,456,4.56,仓管-04,6,False
2025-07,成都仓,出库,FWD221,4353,87.06,仓管-02,12,False
2025-07,成都仓,入库,BHC9338GR,1468,29.36,仓管-03,53,False
2025-07,成都仓,出库,FWD524WR,668,6.68,仓管-04,17,False
2025-07,成都仓,出库,FWD211WR,3644,36.44,仓管-01,60,False
2025-07,成都仓,移库,FWD219WR,2887,57.74,仓管-02,31,False
2025-07,成都仓,入库,FWDD21M,3653,36.53,仓管-04,99,False
2025-07,成都仓,出库,BHC9338GR,4901,49.01,仓管-01,45,False
2025-07,成都仓,入库,FWD173,3270,32.7,仓管-04,49,False
2025-07,成都仓,退货入库,FWD6303A,4916,49.16,仓管-02,77,False
2025-07,成都仓,报废,FWD299,793,15.86,仓管-02,24,False
2025-07,成都仓,报废,FWD301,561,5.61,仓管-02,86,False
2025-07,成都仓,出库,FWD6602E,1467,14.67,仓管-02,7,False
2025-07,成都仓,报废,FWD7365,613,6.13,仓管-01,98,False
2025-07,成都仓,入库,BHC9275BOH,4171,41.71,仓管-04,94,False
2025-07,成都仓,移库,FWD400B,2506,0.0,仓管-03,101,False
2025-07,成都仓,入库,FWD5800A,3789,37.89,仓管-03,49,False
2025-07,成都仓,入库,FWD403,1652,33.04,仓管-04,25,False
2025-07,成都仓,移库,FWD6885,4986,99.72,仓管-03,58,False
2025-07,成都仓,报废,FWD224,16,0.32,仓管-01,92,False
2025-07,成都仓,入库,FWD110,4122,82.44,仓管-01,41,False
2025-07,成都仓,退货入库,FWD525,4974,99.48,仓管-01,104,False
2025-07,成都仓,入库,FWD6009,4968,0.0,仓管-04,60,False
2025-07,成都仓,报废,FWD3302,4066,40.66,仓管-04,17,True
2025-07,成都仓,出库,FWD299,979,19.58,仓管-03,54,False
2025-07,成都仓,入库,FWD259,2207,22.07,仓管-04,64,False
2025-07,成都仓,报废,BHC9325BR,1828,0.0,仓管-03,67,False
2025-07,成都仓,出库,FWD503,1898,18.98,仓管-02,89,False
2025-07,成都仓,出库,FWD330,4446,44.46,仓管-04,116,False
2025-07,成都仓,出库,FWD5873A,1554,15.54,仓管-04,120,False
2025-07,成都仓,报废,FWD6601,2294,22.94,仓管-02,83,False
2025-07,成都仓,盘点,FWD323,1023,10.23,仓管-02,65,True
2025-07,成都仓,出库,FWD6910,3840,38.4,仓管-02,115,False
2025-07,成都仓,退货入库,FWDD29M,3285,0.0,仓管-02,46,False
2025-07,成都仓,出库,FWD163,4446,44.46,仓管-01,18,False
2025-07,成都仓,入库,FWDD10Y,3456,69.12,仓管-01,35,False
2025-07,成都仓,退货入库,FWD5874A,4415,88.3,仓管-01,116,False
2025-07,成都仓,退货入库,FWD330,4278,0.0,仓管-01,56,False
2025-07,成都仓,移库,FWD355,2706,27.06,仓管-02,98,False
2025-07,成都仓,出库,FWD425B,1027,10.27,仓管-04,14,False
2025-07,成都仓,盘点,FWD111M,3131,0.0,仓管-03,120,False
2025-07,成都仓,出库,FWD001,3034,0.0,仓管-04,86,False
2025-07,成都仓,入库,BHC9275BOH,1187,11.87,仓管-01,12,False
2025-07,成都仓,出库,FWD351WR,2472,24.72,仓管-02,7,False
2025-07,成都仓,入库,FWD5872C,1052,21.04,仓管-01,107,False
2025-07,成都仓,盘点,FWDV550,205,2.05,仓管-01,95,False
2025-07,成都仓,盘点,FWD7322,97,0.97,仓管-02,109,False
2025-07,成都仓,入库,FWD504,3046,30.46,仓管-01,56,False
2025-07,成都仓,入库,BHC9234BOH,2283,22.83,仓管-02,18,False
2025-07,成都仓,移库,FWD430,4024,40.24,仓管-04,75,False
2025-07,成都仓,报废,FWD418B,1800,18.0,仓管-04,77,False
2025-07,成都仓,报废,FWD151,2341,23.41,仓管-02,34,False
2025-07,成都仓,移库,FWDD21M,4247,84.94,仓管-01,47,False
2025-07,成都仓,盘点,FWD215,3623,0.0,仓管-01,120,False
2025-07,成都仓,退货入库,FWD534,1719,0.0,仓管-02,48,False
2025-07,成都仓,入库,FWD6502A,5000,0.0,仓管-03,51,False
2025-07,成都仓,退货入库,FWD151,3093,61.86,仓管-02,32,False
2025-07,成都仓,退货入库,FWD520,2972,29.72,仓管-01,90,False
2025-07,成都仓,入库,FWD5800D,11,0.11,仓管-03,114,False
2025-07,成都仓,报废,FWDD25L,3887,77.74,仓管-04,86,False
2025-07,成都仓,报废,FWD153,812,8.12,仓管-02,51,False
2025-07,成都仓,出库,FWD123T,1177,23.54,仓管-04,48,False
2025-07,成都仓,报废,BHC9338GR,3479,34.79,仓管-02,116,False
2025-07,成都仓,移库,FWDD28M,3354,33.54,仓管-04,52,False
2025-07,成都仓,出库,FWD5871A,4193,83.86,仓管-04,58,False
2025-07,成都仓,报废,FWD5800D,1672,16.72,仓管-04,72,False
2025-07,成都仓,报废,FWD123,327,6.54,仓管-03,57,False
2025-07,成都仓,入库,FWD152,1624,16.24,仓管-03,28,False
2025-07,成都仓,移库,FWD5893,3250,32.5,仓管-01,85,False
2025-07,成都仓,入库,BHC9337GP,1330,13.3,仓管-04,17,False
2025-07,成都仓,盘点,FWD524,4780,95.6,仓管-04,38,False
2025-07,成都仓,报废,FWD525WR,2409,24.09,仓管-03,24,False
2025-08,成都仓,报废,FWD535,1216,24.32,仓管-01,25,False
2025-08,成都仓,退货入库,BHC9235BVH,4337,86.74,仓管-04,59,False
2025-08,成都仓,移库,FWDD27M,1651,16.51,仓管-04,38,False
2025-08,成都仓,入库,FWD355,2234,44.68,仓管-02,101,False
2025-08,成都仓,移库,FWD525WR,3121,0.0,仓管-02,79,False
2025-08,成都仓,盘点,FWD289,975,0.0,仓管-03,58,False
2025-08,成都仓,出库,FWD308,522,10.44,仓管-02,57,False
2025-08,成都仓,入库,FWD6820,3868,77.36,仓管-03,99,False
2025-08,成都仓,报废,FWD6504,2078,20.78,仓管-01,33,False
2025-08,成都仓,移库,BHC9225BMTH,3150,31.5,仓管-03,115,False
2025-08,成都仓,出库,FWD96107SW,3822,38.22,仓管-03,115,False
2025-08,成都仓,盘点,FWD505,4644,46.44,仓管-04,5,False
2025-08,成都仓,报废,FWD299,1912,19.12,仓管-02,47,False
2025-08,成都仓,入库,FWD5892,813,8.13,仓管-03,6,False
2025-08,成都仓,移库,FWD6840,2219,0.0,仓管-02,55,False
2025-08,成都仓,移库,FWD225,372,3.72,仓管-03,57,False
2025-08,成都仓,出库,FWDD27X,4126,41.26,仓管-04,27,False
2025-08,成都仓,入库,FWD235WR,1197,0.0,仓管-01,97,False
2025-08,成都仓,退货入库,FWDD10L,1400,14.0,仓管-01,23,False
2025-08,成都仓,报废,FWD6225,1558,31.16,仓管-03,26,False
2025-08,成都仓,入库,FWD429,3224,32.24,仓管-02,90,False
2025-08,成都仓,移库,FWD522WR,3870,38.7,仓管-04,66,False
2025-08,成都仓,退货入库,FWDD21L,465,4.65,仓管-02,91,False
2025-08,成都仓,移库,FWD6504T,466,4.66,仓管-01,49,False
2025-08,成都仓,入库,FWD6235,4405,44.05,仓管-04,63,False
2025-08,成都仓,移库,BHC9237GRH,4940,0.0,仓管-03,50,False
2025-08,成都仓,出库,FWD6830,1557,31.14,仓管-03,17,False
2025-08,成都仓,入库,FWD901KSW,525,5.25,仓管-01,92,False
2025-08,成都仓,出库,FWD7305WR,567,5.67,仓管-04,94,False
2025-08,成都仓,移库,FWD6501,4534,45.34,仓管-01,83,False
2025-08,成都仓,移库,FWDV080B,3473,34.73,仓管-01,18,False
2025-08,成都仓,出库,FWD306,846,8.46,仓管-03,16,False
2025-08,成都仓,入库,FWD306WR,1958,19.58,仓管-04,87,False
2025-08,成都仓,移库,FWD6501,1696,16.96,仓管-01,89,False
2025-08,成都仓,入库,FWD2205G,3958,39.58,仓管-02,109,False
2025-08,成都仓,移库,FWD215,2445,0.0,仓管-02,23,False
2025-08,成都仓,盘点,FWDD21L,1406,28.12,仓管-04,107,False
2025-08,成都仓,移库,BHC89234BG,3373,33.73,仓管-02,58,False
2025-08,成都仓,出库,FWD121WR,158,1.58,仓管-01,16,False
2025-08,成都仓,移库,FWD362,3903,0.0,仓管-03,116,False
2025-08,成都仓,报废,FWD5800A,329,6.58,仓管-04,49,False
2025-08,成都仓,报废,FWDD23L,4121,41.21,仓管-01,75,False
2025-08,成都仓,退货入库,FWD173,4047,40.47,仓管-02,89,False
2025-08,成都仓,盘点,FWD231WR,2805,28.05,仓管-01,84,False
2025-08,成都仓,报废,FWD153,2708,0.0,仓管-04,10,False
2025-08,成都仓,出库,FWD5872A,1535,15.35,仓管-02,27,False
2025-08,成都仓,移库,FWD205A,2856,0.0,仓管-01,72,False
2025-08,成都仓,退货入库,FWD405B,2986,59.72,仓管-02,113,False
2025-08,成都仓,盘点,FWD415Y,2658,26.58,仓管-02,18,False
2025-08,成都仓,报废,FWD152WR,2601,52.02,仓管-02,35,False
2025-08,成都仓,入库,FWDV550,3284,32.84,仓管-01,83,False
2025-08,成都仓,入库,FWD6002A,4660,93.2,仓管-02,13,False
2025-08,成都仓,出库,FWD4012,2998,29.98,仓管-03,34,False
2025-08,成都仓,盘点,FWD600,3160,31.6,仓管-01,26,False
2025-08,成都仓,入库,FWD6884,1786,35.72,仓管-02,82,False
2025-08,成都仓,入库,FWD301,4917,0.0,仓管-01,31,False
2025-08,成都仓,出库,FWD163,1955,19.55,仓管-03,34,False
