po_id,sku,category,supplier_id,inspect_date,qty_inspected,qty_defective,defect_rate,defect_type,result,inspector
PO02013,FWDD25X,钻石系列,SUP002,2025-03-01,2924,4,0.00137,尺寸偏差,通过,QC-02
PO01159,FWD221,虹彩系列,SUP040,2025-05-20,507,5,0.00986,无,通过,QC-03
PO00621,FWD530,金属彩光系列,SUP010,2025-01-04,147,0,0.0,无,通过,QC-02
PO00695,FWD6002,超白系列,SUP050,2025-01-07,833,6,0.0072,无,通过,QC-01
PO00873,FWD552,金属彩光系列,SUP038,2025-07-07,2622,6,0.00229,尺寸偏差,通过,QC-01
PO00986,FWD6850,水晶系列,SUP022,2025-08-22,211,1,0.00474,无,通过,QC-03
PO00175,FWD5516,金属彩光系列,SUP015,2024-12-01,2186,18,0.00823,颜色偏差,通过,QC-03
PO01172,FWDD10A,钻石系列,SUP054,2025-04-07,2130,18,0.00845,无,通过,QC-01
PO01736,FWD901KSW,耐候系列,SUP026,2025-08-16,3297,10,0.00303,无,通过,QC-03
PO00566,FWD506,金属彩光系列,SUP057,2025-04-10,2373,22,0.00927,颜色偏差,通过,QC-01
PO00999,FWD205,虹彩系列,SUP057,2025-05-05,547,3,0.00548,外观缺陷,通过,QC-02
PO02474,FWD6002AWR,耐候系列,SUP050,2025-11-18,2668,22,0.00825,无,通过,QC-03
PO01524,FWD5894,钻石系列,SUP056,2025-08-03,781,1,0.00128,外观缺陷,通过,QC-03
PO01088,FWD6307A,水晶系列,SUP042,2025-02-11,3935,17,0.00432,颜色偏差,通过,QC-03
PO02601,FWD305,金色系列,SUP054,2025-03-07,4402,21,0.00477,无,通过,QC-02
PO00697,FWD6885,水晶系列,SUP024,2025-04-29,2250,8,0.00356,无,通过,QC-03
PO02265,FWD508WR,耐候系列,SUP018,2025-12-07,1211,11,0.00908,尺寸偏差,通过,QC-02
PO00469,FWD7365,其他,SUP053,2025-01-23,3465,26,0.0075,无,通过,QC-03
PO01605,FWD5870B,钻石系列,SUP021,2025-06-04,1513,1,0.00066,尺寸偏差,通过,QC-01
PO00362,FWD7305WR,耐候系列,SUP025,2025-11-23,2595,4,0.00154,无,通过,QC-02
PO00008,FWD111M,银白系列,SUP017,2025-06-20,2845,7,0.00246,无,通过,QC-01
PO00051,FWD5893,钻石系列,SUP007,2025-01-24,3204,10,0.00312,颜色偏差,通过,QC-01
PO01700,FWD5518,金属彩光系列,SUP005,2025-10-18,319,0,0.0,无,通过,QC-03
PO00440,FWD235,虹彩系列,SUP055,2025-03-07,4396,34,0.00773,无,通过,QC-03
PO02636,FWD410,着色系列,SUP024,2024-12-25,453,0,0.0,外观缺陷,通过,QC-02
PO01489,FWD505,金属彩光系列,SUP010,2025-06-06,2584,14,0.00542,尺寸偏差,通过,QC-02
PO00807,BHC89235G,着色变色龙,SUP013,2025-12-21,2118,20,0.00944,无,通过,QC-01
PO00940,FWD6219,水晶系列,SUP040,2025-08-05,2415,23,0.00952,无,通过,QC-03
PO00156,FWD362,金色系列,SUP056,2025-02-24,3640,19,0.00522,尺寸偏差,不通过,QC-03
PO02961,FWD552,金属彩光系列,SUP059,2025-09-06,4182,14,0.00335,无,通过,QC-01
PO01399,BHC9323PG,玻璃变色龙,SUP036,2025-04-13,762,7,0.00919,颜色偏差,不通过,QC-01
PO02343,FWD323WR,耐候系列,SUP020,2024-12-21,1264,2,0.00158,无,通过,QC-01
PO01593,FWD5519WR,耐候系列,SUP020,2025-03-28,2066,8,0.00387,尺寸偏差,通过,QC-01
PO02432,FWD5893,钻石系列,SUP033,2025-09-19,3095,6,0.00194,外观缺陷,通过,QC-01
PO02554,FWD6300T,水晶系列,SUP030,2025-04-09,738,0,0.0,无,通过,QC-02
PO02548,FWD6235,水晶系列,SUP011,2025-07-19,2438,6,0.00246,无,通过,QC-03
PO02465,FWD6601A,磁性珠光,SUP021,2024-12-14,1945,16,0.00823,外观缺陷,通过,QC-03
PO00936,FWD535,金属彩光系列,SUP049,2025-02-13,2455,20,0.00815,无,通过,QC-02
PO00329,FWDD10A,钻石系列,SUP011,2025-11-16,4253,18,0.00423,颜色偏差,通过,QC-01
PO01879,FWD402,着色系列,SUP031,2024-12-30,1988,5,0.00252,无,通过,QC-01
PO02964,FWD5518,金属彩光系列,SUP019,2024-11-20,3736,17,0.00455,外观缺陷,通过,QC-03
PO01504,FWD3504,金属彩光系列,SUP023,2025-06-26,714,3,0.0042,尺寸偏差,通过,QC-01
PO00813,BHC89232BR,着色变色龙,SUP033,2025-05-12,1459,3,0.00206,外观缺陷,通过,QC-02
PO01829,FWD6502,水晶系列,SUP055,2025-05-07,4525,36,0.00796,无,通过,QC-03
PO00085,FWD110,银白系列,SUP052,2024-12-28,1212,11,0.00908,颜色偏差,通过,QC-01
PO01517,FWD510,金属彩光系列,SUP055,2025-11-23,4329,21,0.00485,无,不通过,QC-01
PO00554,FWDD21M,钻石系列,SUP009,2025-12-17,1656,0,0.0,尺寸偏差,通过,QC-01
PO01400,FWD6205,水晶系列,SUP020,2025-11-05,2862,8,0.0028,尺寸偏差,通过,QC-03
PO01999,FWD430,着色系列,SUP023,2025-05-07,4595,25,0.00544,无,通过,QC-01
PO01892,FWD5874A,钻石系列,SUP004,2025-01-05,3800,2,0.00053,无,通过,QC-01
PO01121,FWD7305,其他,SUP022,2024-12-25,340,2,0.00588,无,通过,QC-02
PO01595,FWD211,虹彩系列,SUP026,2025-12-19,4517,42,0.0093,外观缺陷,通过,QC-03
PO02094,FWD6501,水晶系列,SUP042,2026-01-12,1255,1,0.0008,尺寸偏差,通过,QC-03
PO02475,FWD303WR,耐候系列,SUP033,2025-08-15,280,1,0.00357,颜色偏差,通过,QC-03
PO00827,FWD173,银白系列,SUP060,2025-04-03,2677,2,0.00075,无,通过,QC-01
PO00773,BHC5518,化妆品系列,SUP003,2025-12-20,2676,3,0.00112,颜色偏差,通过,QC-03
PO02876,FWDV155,玻璃包银系列,SUP041,2025-11-04,2549,17,0.00667,无,不通过,QC-01
PO01726,FWD225,虹彩系列,SUP057,2025-10-05,1183,1,0.00085,颜色偏差,通过,QC-03
PO02336,FWD6502,水晶系列,SUP037,2025-10-13,1301,4,0.00307,外观缺陷,通过,QC-01
PO01485,FWD306WR,耐候系列,SUP020,2026-02-03,2586,9,0.00348,无,通过,QC-02
PO00137,FWD5800A,钻石系列,SUP030,2025-11-23,2278,12,0.00527,尺寸偏差,通过,QC-02
PO00894,FWD153,银白系列,SUP033,2024-12-20,1032,6,0.00581,无,通过,QC-03
PO00997,FWD303WR,耐候系列,SUP051,2025-11-27,718,1,0.00139,颜色偏差,通过,QC-01
PO02663,FWD6307A,水晶系列,SUP021,2025-04-13,4459,23,0.00516,外观缺陷,通过,QC-03
PO02681,FWDD29L,钻石系列,SUP026,2026-01-27,1960,10,0.0051,颜色偏差,通过,QC-03
PO01690,FWD7351,其他,SUP045,2025-04-23,288,0,0.0,外观缺陷,通过,QC-02
PO02747,FWD530,金属彩光系列,SUP015,2024-12-15,548,1,0.00182,尺寸偏差,通过,QC-01
PO00706,FWD416,着色系列,SUP024,2025-03-05,4042,32,0.00792,无,通过,QC-01
PO00938,FWD6504T,水晶系列,SUP045,2024-11-13,3627,0,0.0,无,通过,QC-03
PO02333,FWD8503WR,耐候系列,SUP041,2024-12-29,2005,5,0.00249,颜色偏差,通过,QC-02
PO00608,FWD6602E,磁性珠光,SUP002,2025-01-13,3384,12,0.00355,外观缺陷,通过,QC-02
PO02428,FWD6002,超白系列,SUP053,2025-04-04,735,3,0.00408,尺寸偏差,通过,QC-03
PO02162,FWD201,虹彩系列,SUP010,2025-05-04,2854,27,0.00946,外观缺陷,通过,QC-03
PO01329,FWD5800A,钻石系列,SUP057,2025-10-25,3785,25,0.00661,颜色偏差,通过,QC-01
PO01872,FWDV060,玻璃包银系列,SUP045,2025-04-29,3893,8,0.00205,无,通过,QC-02
PO01914,FWD3302,金色系列,SUP008,2024-12-26,2314,7,0.00303,无,通过,QC-01
PO00543,FWD525,金属彩光系列,SUP054,2024-11-20,1874,1,0.00053,无,通过,QC-03
PO02313,FWD502,金属彩光系列,SUP005,2025-05-26,4934,48,0.00973,外观缺陷,通过,QC-02
PO00325,FWD219,虹彩系列,SUP049,2025-04-19,4502,44,0.00977,无,通过,QC-03
PO00182,FWD6602,磁性珠光,SUP014,2025-05-20,2287,13,0.00568,无,通过,QC-03
PO01364,FWD110,银白系列,SUP040,2025-06-04,2198,8,0.00364,无,通过,QC-03
PO00419,FWD5893,钻石系列,SUP047,2025-05-22,1555,4,0.00257,外观缺陷,通过,QC-02
PO01751,FWDD27M,钻石系列,SUP024,2025-02-13,1140,2,0.00175,无,通过,QC-02
PO02206,FWDD25M,钻石系列,SUP035,2025-10-05,4459,24,0.00538,外观缺陷,通过,QC-02
PO01094,FWD5870B,钻石系列,SUP035,2025-08-10,940,3,0.00319,无,通过,QC-03
PO01432,FWD408,着色系列,SUP021,2025-02-23,3539,3,0.00085,无,通过,QC-02
PO02006,FWD259,虹彩系列,SUP056,2025-03-18,3858,30,0.00778,无,通过,QC-02
PO02640,FWD299,虹彩系列,SUP009,2025-10-11,641,3,0.00468,无,通过,QC-02
PO02758,FWDV220,玻璃包银系列,SUP020,2025-11-22,1210,0,0.0,无,通过,QC-03
PO00141,FWDD27X,钻石系列,SUP020,2025-02-22,1244,2,0.00161,外观缺陷,通过,QC-01
PO02942,BHC9232MGH,化妆品系列,SUP035,2025-04-09,4202,25,0.00595,无,不通过,QC-01
PO01506,FWD5894,钻石系列,SUP017,2026-01-03,1048,5,0.00477,尺寸偏差,通过,QC-02
PO01903,FWD6005,超白系列,SUP006,2026-02-04,303,2,0.0066,颜色偏差,通过,QC-01
PO00482,FWD6003TWR,耐候系列,SUP021,2025-06-10,4386,41,0.00935,外观缺陷,通过,QC-03
PO02989,FWD7322B,其他,SUP020,2025-03-28,314,0,0.0,无,通过,QC-02
PO01087,FWD502WR,耐候系列,SUP039,2025-12-17,2947,24,0.00814,外观缺陷,通过,QC-01
PO02860,BHC9275BOH,化妆品系列,SUP004,2025-12-09,3449,25,0.00725,无,通过,QC-03
PO01784,FWD508WR,耐候系列,SUP060,2025-07-20,2668,22,0.00825,无,通过,QC-02
PO01527,FWD5872A,钻石系列,SUP044,2025-10-17,3386,27,0.00797,无,通过,QC-03
PO01195,FWDD10A,钻石系列,SUP013,2025-05-29,3803,25,0.00657,颜色偏差,通过,QC-02
PO01521,BHC9227GOH,化妆品系列,SUP030,2025-04-06,1211,3,0.00248,外观缺陷,通过,QC-01
PO00265,FWD121WR,耐候系列,SUP010,2025-09-04,1460,5,0.00342,尺寸偏差,不通过,QC-03
PO00767,FWD3504,金属彩光系列,SUP012,2025-06-20,2321,3,0.00129,无,不通过,QC-02
PO02300,FWD305,金色系列,SUP025,2025-06-02,188,1,0.00532,颜色偏差,通过,QC-01
PO00420,FWD221WR,耐候系列,SUP046,2025-12-10,4797,23,0.00479,无,通过,QC-02
PO00484,FWD6002,超白系列,SUP040,2026-01-05,193,1,0.00518,无,通过,QC-03
PO00674,FWDV060,玻璃包银系列,SUP024,2025-02-12,4227,2,0.00047,尺寸偏差,通过,QC-03
PO01120,FWD525WR,耐候系列,SUP048,2024-11-17,914,6,0.00656,无,通过,QC-02
PO00549,FWDD10M,钻石系列,SUP025,2025-12-30,713,2,0.00281,尺寸偏差,通过,QC-01
PO01165,FWD522,金属彩光系列,SUP029,2025-04-08,2185,5,0.00229,无,通过,QC-03
PO00564,FWDV550,玻璃包银系列,SUP002,2025-02-16,760,4,0.00526,无,通过,QC-01
PO02655,FWDV015,玻璃包银系列,SUP051,2025-05-27,626,2,0.00319,尺寸偏差,通过,QC-01
PO01857,FWD6002T,超白系列,SUP056,2025-11-15,1959,19,0.0097,无,通过,QC-03
PO00096,FWD7331,其他,SUP050,2025-03-28,2884,21,0.00728,无,通过,QC-03
PO00138,FWD223WR,耐候系列,SUP015,2024-12-16,4589,6,0.00131,外观缺陷,通过,QC-02
PO02496,FWD3504,金属彩光系列,SUP040,2025-10-05,3353,31,0.00925,外观缺陷,通过,QC-01
PO02948,FWD6303A,水晶系列,SUP003,2025-04-14,4226,27,0.00639,颜色偏差,通过,QC-01
PO02334,FWD552,金属彩光系列,SUP045,2025-07-06,1031,2,0.00194,无,通过,QC-01
PO02522,FWD308,金色系列,SUP006,2025-03-22,3980,5,0.00126,外观缺陷,通过,QC-01
PO01023,FWDD27M,钻石系列,SUP060,2025-01-16,2495,23,0.00922,无,通过,QC-02
PO00061,FWDD27L,钻石系列,SUP050,2026-01-27,1817,4,0.0022,尺寸偏差,通过,QC-02
PO01371,FWD532,金属彩光系列,SUP035,2025-08-08,2968,29,0.00977,无,通过,QC-03
PO00889,FWDD25L,钻石系列,SUP019,2026-01-19,1596,15,0.0094,无,通过,QC-01
PO02453,FWD5519WR,耐候系列,SUP002,2025-11-10,1712,1,0.00058,颜色偏差,通过,QC-03
PO01762,FWD411,着色系列,SUP020,2025-05-22,1716,11,0.00641,无,通过,QC-02
PO00610,FWD6504A,水晶系列,SUP014,2025-07-21,4207,12,0.00285,尺寸偏差,通过,QC-01
PO00557,FWDD21M,钻石系列,SUP016,2025-07-13,4228,33,0.00781,尺寸偏差,通过,QC-01
PO02444,FWD400B,着色系列,SUP043,2025-10-19,4713,14,0.00297,颜色偏差,通过,QC-01
PO01601,FWD235WR,耐候系列,SUP026,2025-09-12,4028,32,0.00794,尺寸偏差,通过,QC-03
PO01290,FWD5519,金属彩光系列,SUP041,2025-10-05,2882,10,0.00347,尺寸偏差,通过,QC-02
PO02742,FWDD28M,钻石系列,SUP030,2025-01-18,2827,15,0.00531,外观缺陷,通过,QC-01
PO00488,FWD6504T,水晶系列,SUP003,2025-12-16,4920,29,0.00589,无,通过,QC-01
PO02809,BHC9320YB,玻璃变色龙,SUP028,2025-10-13,4290,40,0.00932,无,通过,QC-02
PO02141,FWDD10L,钻石系列,SUP006,2025-02-16,3203,15,0.00468,颜色偏差,通过,QC-03
PO01781,FWD6018,超白系列,SUP030,2026-01-08,739,4,0.00541,颜色偏差,通过,QC-02
PO01116,FWD231,虹彩系列,SUP013,2025-10-28,2110,11,0.00521,颜色偏差,通过,QC-03
PO02990,FWD221WR,耐候系列,SUP054,2025-12-27,4719,19,0.00403,无,通过,QC-01
PO00504,FWD221,虹彩系列,SUP050,2025-02-19,3563,31,0.0087,外观缺陷,通过,QC-02
PO00171,FWD323WR,耐候系列,SUP009,2025-05-05,3359,30,0.00893,尺寸偏差,通过,QC-01
PO00385,BHC89237BG,着色变色龙,SUP027,2025-05-06,2780,15,0.0054,无,不通过,QC-02
PO00935,BHC89235G,着色变色龙,SUP053,2025-04-27,3893,31,0.00796,无,通过,QC-01
PO01174,FWDD28X,钻石系列,SUP007,2024-12-27,2843,16,0.00563,无,通过,QC-01
PO00077,FWDV150B,玻璃包银系列,SUP018,2025-05-08,4451,35,0.00786,外观缺陷,通过,QC-02
PO01838,FWD506,金属彩光系列,SUP004,2025-01-23,3895,27,0.00693,尺寸偏差,通过,QC-01
PO01453,FWDV095,玻璃包银系列,SUP054,2026-01-12,1808,0,0.0,颜色偏差,通过,QC-03
PO00014,FWD103TWR,耐候系列,SUP004,2025-01-12,1426,12,0.00842,无,通过,QC-03
PO01877,FWD535,金属彩光系列,SUP037,2025-06-08,1775,2,0.00113,无,通过,QC-01
PO00309,BHC9225BMTH,化妆品系列,SUP053,2025-08-07,532,2,0.00376,外观缺陷,不通过,QC-02
PO02700,FWD3504,金属彩光系列,SUP019,2025-06-04,3731,4,0.00107,无,通过,QC-03
PO01255,FWD6303,水晶系列,SUP030,2025-10-02,3237,26,0.00803,外观缺陷,通过,QC-02
PO02053,FWD6003,超白系列,SUP059,2025-03-19,1476,5,0.00339,颜色偏差,通过,QC-01
PO01915,FWD101WR,耐候系列,SUP043,2025-03-04,2190,10,0.00457,无,通过,QC-02
PO02645,FWD5894,钻石系列,SUP041,2024-12-30,1824,14,0.00768,外观缺陷,通过,QC-03
PO01787,BHC9323PG,玻璃变色龙,SUP039,2025-01-01,2327,12,0.00516,颜色偏差,通过,QC-03
PO00961,FWD6205,水晶系列,SUP014,2024-12-24,1375,11,0.008,尺寸偏差,通过,QC-01
PO01413,FWD408,着色系列,SUP011,2025-07-19,473,2,0.00423,无,通过,QC-01
PO00164,FWDD21M,钻石系列,SUP006,2025-01-15,2070,7,0.00338,颜色偏差,通过,QC-02
PO00518,FWD6500,水晶系列,SUP027,2025-08-12,4052,24,0.00592,颜色偏差,通过,QC-01
PO00429,FWD5518WR,耐候系列,SUP043,2025-04-06,826,2,0.00242,颜色偏差,通过,QC-03
PO02666,FWD6005,超白系列,SUP058,2025-11-02,4240,23,0.00542,外观缺陷,通过,QC-03
PO01866,FWD7322B,其他,SUP060,2025-04-01,1631,8,0.0049,无,通过,QC-01
PO02573,FWD219,虹彩系列,SUP023,2025-12-20,4534,8,0.00176,无,通过,QC-02
PO00304,FWDD28M,钻石系列,SUP047,2026-01-20,411,2,0.00487,无,通过,QC-02
PO00157,FWD491,着色系列,SUP052,2025-11-03,4948,8,0.00162,无,通过,QC-02
PO01936,FWDV220,玻璃包银系列,SUP005,2025-12-19,3180,5,0.00157,无,通过,QC-01
PO01251,FWD153,银白系列,SUP022,2025-10-25,435,4,0.0092,无,通过,QC-02
PO02135,FWD6003T,超白系列,SUP045,2025-10-20,4262,0,0.0,颜色偏差,通过,QC-03
PO02132,FWD6602E,磁性珠光,SUP038,2025-09-05,764,6,0.00785,颜色偏差,通过,QC-02
PO02682,FWD100,银白系列,SUP060,2026-01-19,1362,12,0.00881,尺寸偏差,通过,QC-03
PO01031,FWDV220,玻璃包银系列,SUP042,2025-10-03,2793,18,0.00644,无,通过,QC-02
PO02219,FWD111M,银白系列,SUP042,2025-02-01,2674,12,0.00449,颜色偏差,通过,QC-03
PO01796,FWDD29M,钻石系列,SUP039,2025-11-12,2943,25,0.00849,无,通过,QC-01
PO02120,BHC89234BG,着色变色龙,SUP007,2025-01-01,3652,11,0.00301,无,通过,QC-03
PO01909,FWD6007,超白系列,SUP059,2025-10-23,1420,10,0.00704,无,通过,QC-02
PO00725,FWD2205G,虹彩系列,SUP004,2025-12-15,3506,2,0.00057,无,通过,QC-02
PO01405,FWD231WR,耐候系列,SUP045,2025-06-08,4197,27,0.00643,颜色偏差,通过,QC-03
PO02170,FWD224,虹彩系列,SUP044,2026-01-09,2627,5,0.0019,无,通过,QC-01
PO02128,FWD6885,水晶系列,SUP051,2025-11-10,3624,14,0.00386,无,通过,QC-02
PO01272,BHC89237BG,着色变色龙,SUP035,2025-05-18,3313,0,0.0,无,通过,QC-01
PO01383,BHC9328GR,玻璃变色龙,SUP012,2024-11-27,3252,0,0.0,无,通过,QC-02
PO00345,FWDV095,玻璃包银系列,SUP006,2025-12-28,4213,27,0.00641,颜色偏差,通过,QC-02
PO02715,FWD7322,其他,SUP055,2025-09-23,2739,1,0.00037,外观缺陷,通过,QC-02
PO00513,FWDV015,玻璃包银系列,SUP010,2025-06-22,104,1,0.00962,无,通过,QC-02
PO00539,BHC9338GR,玻璃变色龙,SUP054,2025-08-08,2332,21,0.00901,外观缺陷,通过,QC-03
PO02912,FWDV150,玻璃包银系列,SUP056,2025-06-22,2682,6,0.00224,无,通过,QC-03
PO00139,FWD5870B,钻石系列,SUP032,2025-06-23,3705,23,0.00621,外观缺陷,通过,QC-01
PO02495,FWD7351,其他,SUP037,2025-04-03,2641,22,0.00833,无,通过,QC-03
PO00409,FWD151WR,耐候系列,SUP049,2025-01-08,2056,20,0.00973,无,通过,QC-01
PO00931,FWD4012,着色系列,SUP025,2025-08-24,3306,26,0.00786,尺寸偏差,通过,QC-03
PO00238,FWD120,银白系列,SUP040,2025-06-10,1497,1,0.00067,外观缺陷,通过,QC-01
PO02154,FWD123TS,银白系列,SUP039,2025-07-06,3178,9,0.00283,无,通过,QC-02
PO00924,FWD424,着色系列,SUP029,2025-03-31,1007,9,0.00894,无,通过,QC-02
PO02255,FWD5892,钻石系列,SUP040,2025-10-30,790,3,0.0038,外观缺陷,通过,QC-01
PO01913,FWDD29X,钻石系列,SUP045,2025-01-19,4256,42,0.00987,外观缺陷,通过,QC-03
PO01333,BHC9325BR,玻璃变色龙,SUP030,2025-02-13,1526,0,0.0,尺寸偏差,通过,QC-01
PO01859,BHC9328GR,玻璃变色龙,SUP021,2025-04-02,3978,0,0.0,无,通过,QC-01
PO00132,FWD500,金属彩光系列,SUP057,2025-03-26,4106,16,0.0039,无,通过,QC-01
PO00828,FWD221WR,耐候系列,SUP018,2025-05-12,4067,11,0.0027,尺寸偏差,通过,QC-02
PO00915,FWD289,虹彩系列,SUP043,2025-04-03,3466,18,0.00519,无,通过,QC-01
PO00184,FWD351WR,耐候系列,SUP016,2025-09-14,3360,29,0.00863,无,通过,QC-01
PO00573,FWD6003,超白系列,SUP009,2025-06-10,1162,7,0.00602,颜色偏差,通过,QC-03
PO00578,BHC89235G,着色变色龙,SUP033,2026-01-02,2120,14,0.0066,无,通过,QC-01
PO02040,FWD300WR,耐候系列,SUP030,2025-04-28,1712,16,0.00935,外观缺陷,通过,QC-03
PO02408,FWD5895,钻石系列,SUP051,2025-04-14,4083,7,0.00171,外观缺陷,通过,QC-03
PO00079,FWDD21X,钻石系列,SUP048,2025-09-05,2609,11,0.00422,无,通过,QC-02
PO02434,FWD6002AWR,耐候系列,SUP029,2025-12-16,269,1,0.00372,无,通过,QC-02
PO02956,FWD123,银白系列,SUP026,2025-06-07,3836,2,0.00052,无,通过,QC-03
PO00293,FWD6500,水晶系列,SUP043,2025-08-27,3843,13,0.00338,无,通过,QC-01
PO01184,FWDD27L,钻石系列,SUP037,2025-06-30,3883,26,0.0067,外观缺陷,通过,QC-03
PO02717,FWD5872C,钻石系列,SUP046,2025-05-26,4623,18,0.00389,无,通过,QC-01
PO00075,FWD6603B,磁性珠光,SUP058,2025-06-18,1214,4,0.00329,无,通过,QC-01
PO01037,BHC9234BOH,化妆品系列,SUP043,2025-03-16,1965,15,0.00763,无,通过,QC-03
PO02403,FWDD29X,钻石系列,SUP005,2025-12-13,2006,7,0.00349,无,通过,QC-02
PO00618,FWD001,其他,SUP041,2025-01-30,2278,2,0.00088,颜色偏差,通过,QC-02
PO01123,FWDV220,玻璃包银系列,SUP036,2026-02-13,3513,4,0.00114,无,通过,QC-02
PO00491,BHC9323PG,玻璃变色龙,SUP004,2025-07-22,4855,18,0.00371,无,通过,QC-01
PO01006,FWD235WR,耐候系列,SUP021,2025-05-13,3017,15,0.00497,尺寸偏差,通过,QC-03
PO01144,FWD6009,超白系列,SUP051,2025-06-01,4715,42,0.00891,无,通过,QC-03
PO00765,FWD6882,水晶系列,SUP037,2025-06-16,200,1,0.005,尺寸偏差,通过,QC-03
PO00282,FWD111MT,银白系列,SUP048,2025-05-12,3587,7,0.00195,无,通过,QC-02
PO01586,FWD505,金属彩光系列,SUP017,2025-07-19,3821,0,0.0,颜色偏差,通过,QC-03
PO01962,FWD3302,金色系列,SUP054,2025-01-09,4433,3,0.00068,无,通过,QC-01
PO00323,FWD362,金色系列,SUP045,2025-03-31,2810,11,0.00391,无,通过,QC-02
PO00630,FWD219WR,耐候系列,SUP025,2026-02-01,3187,24,0.00753,外观缺陷,通过,QC-02
PO01792,FWDD21L,钻石系列,SUP035,2025-07-03,1760,3,0.0017,颜色偏差,通过,QC-03
PO00661,FWD6307A,水晶系列,SUP046,2025-09-13,158,0,0.0,无,通过,QC-03
PO01079,FWD299,虹彩系列,SUP049,2026-01-05,2791,8,0.00287,无,通过,QC-03
PO02605,FWD402,着色系列,SUP009,2025-08-12,3903,20,0.00512,无,通过,QC-01
PO01893,FWD415Y,着色系列,SUP054,2025-07-09,2294,9,0.00392,尺寸偏差,通过,QC-03
PO00134,FWD410,着色系列,SUP037,2025-01-07,1778,5,0.00281,无,通过,QC-03
PO00457,FWD119,银白系列,SUP040,2024-12-29,3901,1,0.00026,无,通过,QC-01
PO00838,BHC9227GOH,化妆品系列,SUP020,2025-10-06,2802,10,0.00357,外观缺陷,通过,QC-03
PO02119,FWD6683T,磁性珠光,SUP034,2025-08-29,4376,32,0.00731,颜色偏差,通过,QC-03
PO01644,FWD417,着色系列,SUP051,2026-01-18,2775,15,0.00541,无,通过,QC-01
PO00067,FWD415Y,着色系列,SUP046,2025-05-09,3033,15,0.00495,无,通过,QC-01
PO00792,FWD508,金属彩光系列,SUP020,2025-10-31,929,9,0.00969,外观缺陷,通过,QC-02
PO00281,FWD5873A,钻石系列,SUP048,2025-12-03,1476,14,0.00949,无,通过,QC-01
PO01197,FWD6300T,水晶系列,SUP003,2025-09-14,1931,17,0.0088,颜色偏差,通过,QC-03
PO00239,FWD5516,金属彩光系列,SUP044,2025-07-13,289,0,0.0,颜色偏差,通过,QC-02
PO00368,FWD6820,水晶系列,SUP055,2025-01-14,1397,8,0.00573,颜色偏差,通过,QC-03
PO02035,BHC9328GR,玻璃变色龙,SUP010,2025-09-24,2765,13,0.0047,无,通过,QC-02
PO01657,BHC9225BMTH,化妆品系列,SUP059,2025-02-02,2545,0,0.0,颜色偏差,通过,QC-02
PO01625,FWDD10Y,钻石系列,SUP028,2024-12-22,2541,17,0.00669,无,不通过,QC-01
PO00862,BHC9227GOH,化妆品系列,SUP050,2025-09-23,2897,5,0.00173,无,通过,QC-01
PO01288,FWD6205,水晶系列,SUP012,2026-01-24,3469,19,0.00548,无,通过,QC-02
PO02878,FWD302WR,耐候系列,SUP058,2025-07-15,1132,11,0.00972,颜色偏差,通过,QC-03
PO01798,FWD259,虹彩系列,SUP046,2025-07-27,4800,21,0.00438,无,通过,QC-01
PO02969,FWD121WR,耐候系列,SUP004,2025-11-07,674,5,0.00742,无,通过,QC-02
PO01038,FWD205WR,耐候系列,SUP025,2025-04-10,876,2,0.00228,无,通过,QC-02
PO01250,FWD305,金色系列,SUP055,2025-02-11,1716,14,0.00816,无,通过,QC-02
PO02723,FWD123,银白系列,SUP021,2025-08-20,1777,5,0.00281,颜色偏差,通过,QC-01
PO00373,FWD520WR,耐候系列,SUP051,2025-05-27,4650,44,0.00946,无,通过,QC-03
PO02032,FWD6009,超白系列,SUP058,2025-05-22,1783,10,0.00561,无,通过,QC-01
PO00100,FWD415Y,着色系列,SUP053,2025-05-18,2021,19,0.0094,无,通过,QC-03
PO00579,FWD5873A,钻石系列,SUP047,2025-11-08,4820,11,0.00228,颜色偏差,通过,QC-03
PO01609,FWD504WR,耐候系列,SUP031,2025-11-18,313,1,0.00319,颜色偏差,通过,QC-03
PO00567,FWD153,银白系列,SUP016,2025-02-10,1877,13,0.00693,尺寸偏差,通过,QC-02
PO01176,FWD401,着色系列,SUP008,2025-07-19,4496,2,0.00044,外观缺陷,通过,QC-01
PO00487,FWD6307A,水晶系列,SUP018,2025-10-20,3829,28,0.00731,外观缺陷,通过,QC-03
PO02987,FWD421,着色系列,SUP041,2025-11-21,2918,1,0.00034,无,通过,QC-03
PO01024,FWDD23M,钻石系列,SUP014,2025-12-06,268,2,0.00746,尺寸偏差,通过,QC-01
PO00654,FWDV580,玻璃包银系列,SUP033,2025-07-01,4764,0,0.0,颜色偏差,通过,QC-02
PO01706,FWD6504,水晶系列,SUP019,2025-01-07,696,0,0.0,外观缺陷,通过,QC-01
PO00930,FWD6018T,超白系列,SUP058,2025-11-30,3849,22,0.00572,尺寸偏差,通过,QC-02
