shipment_id,month,ship_date,expected_delivery,actual_delivery,warehouse,carrier,destination,sku,category,qty,weight_kg,freight_cost_rmb,revenue_rmb,on_time
SHP03212,2025-03,2025-03-08,2025-03-14,2025-03-16,广州仓,顺丰,南京,FWD5870C,钻石系列,616,6.16,350.22,110880.0,True
SHP03213,2025-11,2025-11-14,2025-11-19,2025-11-21,深圳仓,顺丰,广州,FWDV015,玻璃包银系列,677,6.77,1886.39,5422770.0,False
SHP03214,2025-07,2025-07-21,2025-08-05,2025-08-07,广州仓,顺丰,广州,FWD5872A,钻石系列,352,7.04,593.4,98560.0,True
SHP03215,2025-06,2025-06-13,2025-06-24,2025-06-24,成都仓,FedEx,成都,FWD6219,水晶系列,208,2.08,691.28,11440.0,True
SHP03216,2025-03,2025-03-14,2025-03-25,2025-03-27,上海仓,FedEx,广州,FWDV550,玻璃包银系列,160,1.6,1721.45,209600.0,True
SHP03217,2025-04,2025-04-10,2025-04-19,2025-04-19,成都仓,顺丰,Tokyo,FWD304,金色系列,1046,10.46,588.35,39225.0,True
SHP03218,2025-04,2025-04-24,2025-04-30,2025-05-03,深圳仓,德邦,杭州,FWD6603,磁性珠光,692,0.0,276.62,173000.0,False
SHP03219,2025-08,2025-08-18,2025-08-23,2025-08-28,广州仓,京东物流,成都,FWDD28M,钻石系列,1746,0.0,1853.24,488880.0,True
SHP03220,2025-08,2025-08-15,2025-08-30,2025-08-30,上海仓,德邦,广州,FWD6820,水晶系列,924,0.0,1201.98,78540.0,True
SHP03221,2025-08,2025-08-16,2025-08-20,2025-08-25,成都仓,FedEx,北京,FWD119,银白系列,1031,10.31,195.75,30930.0,True
SHP03222,2025-05,2025-05-19,2025-05-31,2025-05-30,深圳仓,京东物流,成都,FWD110,银白系列,1752,17.52,1824.7,47304.0,True
SHP03223,2024-10,2024-10-05,2024-10-10,2024-10-14,成都仓,德邦,Seoul,FWD403,着色系列,1229,0.0,69.6,54076.0,True
SHP03224,2025-07,2025-07-04,2025-07-15,2025-07-18,广州仓,顺丰,北京,FWD201WR,耐候系列,1044,20.88,950.23,93960.0,True
SHP03225,2025-06,2025-06-18,2025-06-20,2025-06-24,成都仓,DHL,南京,FWD7352,其他,753,7.53,291.68,45180.0,False
SHP03226,2025-01,2025-01-10,2025-01-14,2025-01-18,成都仓,德邦,西安,FWD123T,银白系列,1589,31.78,815.16,52437.0,True
SHP03227,2025-04,2025-04-28,2025-05-01,2025-05-04,成都仓,顺丰,重庆,FWD500WR,耐候系列,178,0.0,78.22,16020.0,True
SHP03228,2025-02,2025-02-26,2025-02-28,2025-03-03,广州仓,顺丰,Tokyo,FWDV220,玻璃包银系列,144,2.88,1802.48,203040.0,True
SHP03229,2025-04,2025-04-19,2025-04-23,2025-04-25,上海仓,中外运,Los Angeles,FWD205,虹彩系列,14,0.14,1274.21,525.0,True
SHP03230,2024-12,2024-12-15,2024-12-18,2024-12-19,深圳仓,FedEx,Frankfurt,FWD6885,水晶系列,1924,19.24,761.54,105820.0,True
SHP03231,2025-07,2025-07-06,2025-07-17,2025-07-18,成都仓,德邦,Frankfurt,FWD217,虹彩系列,236,2.36,329.89,8850.0,True
SHP03232,2025-01,2025-01-21,2025-02-04,2025-02-05,广州仓,德邦,重庆,FWD224,虹彩系列,1671,16.71,1031.43,62662.5,True
SHP03233,2025-06,2025-06-22,2025-06-28,2025-07-02,上海仓,京东物流,南京,FWD525,金属彩光系列,1948,0.0,1854.81,66232.0,True
SHP03234,2025-05,2025-05-27,2025-06-01,2025-06-03,广州仓,德邦,杭州,FWD6840,水晶系列,1490,0.0,566.06,126650.0,False
SHP03235,2025-01,2025-01-12,2025-01-22,2025-01-23,广州仓,中外运,南京,FWD6018T,超白系列,1679,16.79,1126.05,62962.5,True
SHP03236,2024-10,2024-10-08,2024-10-15,2024-10-15,广州仓,德邦,Frankfurt,FWD6215,水晶系列,1901,19.01,1908.99,104555.0,True
SHP03237,2025-09,2025-09-15,2025-09-18,2025-09-20,成都仓,京东物流,成都,FWD5894,钻石系列,1742,17.42,816.34,435500.0,True
SHP03238,2025-11,2025-11-20,2025-11-29,2025-12-01,广州仓,DHL,Frankfurt,FWD522,金属彩光系列,588,5.88,201.36,19992.0,True
SHP03239,2025-02,2025-02-25,2025-03-09,2025-03-13,广州仓,DHL,上海,FWD111,银白系列,1693,0.0,763.91,49097.0,True
SHP03240,2025-04,2025-04-27,2025-05-03,2025-05-08,成都仓,顺丰,Frankfurt,FWD6307A,水晶系列,1002,10.02,1948.28,55110.0,True
SHP03241,2024-10,2024-10-24,2024-10-27,2024-10-27,深圳仓,中外运,深圳,FWD103,银白系列,291,5.82,1614.12,8439.0,False
SHP03242,2024-10,2024-10-18,2024-10-19,2024-10-22,上海仓,FedEx,杭州,BHC9275BOH,化妆品系列,1046,10.46,427.84,230120.0,True
SHP03243,2025-07,2025-07-26,2025-08-04,2025-08-03,深圳仓,京东物流,上海,FWD305,金色系列,1441,14.41,1781.15,54037.5,True
SHP03244,2025-09,2025-09-16,2025-09-24,2025-09-26,成都仓,德邦,杭州,FWD6219,水晶系列,1919,19.19,1545.7,105545.0,True
SHP03245,2024-11,2024-11-02,2024-11-04,2024-11-09,上海仓,京东物流,南京,FWD4012,着色系列,158,1.58,1355.57,6952.0,False
SHP03246,2025-11,2025-11-10,2025-11-14,2025-11-17,上海仓,京东物流,成都,FWD201,虹彩系列,874,0.0,1043.4,32775.0,True
SHP03247,2025-01,2025-01-09,2025-01-24,2025-01-28,广州仓,中外运,北京,FWD901KSW,耐候系列,1358,13.58,512.64,176540.0,True
SHP03248,2024-10,2024-10-03,2024-10-06,2024-10-07,深圳仓,顺丰,南京,FWD216,虹彩系列,268,2.68,354.66,10050.0,True
SHP03249,2025-01,2025-01-04,2025-01-19,2025-01-18,成都仓,德邦,南京,HM010AS,云母粉,1200,0.0,784.82,30000.0,True
SHP03250,2024-10,2024-10-24,2024-10-30,2024-10-29,成都仓,中外运,深圳,FWD509,金属彩光系列,1639,0.0,1343.15,55726.0,True
SHP03251,2024-11,2024-11-15,2024-11-24,2024-11-25,深圳仓,顺丰,Frankfurt,FWD7365,其他,1705,34.1,1619.98,102300.0,True
SHP03252,2024-11,2024-11-03,2024-11-14,2024-11-15,成都仓,DHL,杭州,FWD5872A,钻石系列,1884,18.84,936.25,527520.0,True
SHP03253,2025-03,2025-03-02,2025-03-10,2025-03-13,上海仓,DHL,Frankfurt,FWD119,银白系列,276,0.0,1933.99,8280.0,True
SHP03254,2024-10,2024-10-14,2024-10-15,2024-10-15,成都仓,顺丰,Tokyo,FWD6602E,磁性珠光,736,14.72,718.9,110400.0,True
SHP03255,2025-04,2025-04-25,2025-05-03,2025-05-07,成都仓,德邦,Singapore,FWD5518WR,耐候系列,351,7.02,428.11,42120.0,True
SHP03256,2025-01,2025-01-24,2025-01-29,2025-02-03,成都仓,FedEx,深圳,FWD3504,金属彩光系列,1791,35.82,1566.6,60894.0,True
SHP03257,2025-11,2025-11-10,2025-11-19,2025-11-21,深圳仓,FedEx,西安,FWD215,虹彩系列,215,2.15,541.11,8062.5,True
SHP03258,2025-08,2025-08-19,2025-08-21,2025-08-23,上海仓,FedEx,北京,FWD6002A,超白系列,716,14.32,298.15,26850.0,True
SHP03259,2025-04,2025-04-13,2025-04-14,2025-04-19,成都仓,DHL,北京,FWD6860,水晶系列,1757,17.57,944.52,149345.0,False
SHP03260,2025-05,2025-05-04,2025-05-09,2025-05-09,上海仓,德邦,Singapore,FWD6002T,超白系列,415,8.3,637.17,15562.5,True
SHP03261,2025-10,2025-10-09,2025-10-24,2025-10-26,成都仓,FedEx,深圳,FWD504,金属彩光系列,882,8.82,1685.29,29988.0,True
SHP03262,2025-01,2025-01-28,2025-02-02,2025-02-06,广州仓,DHL,南京,FWDD28L,钻石系列,338,6.76,449.52,94640.0,True
SHP03263,2024-12,2024-12-06,2024-12-18,2024-12-18,深圳仓,中外运,Frankfurt,FWD500,金属彩光系列,1252,12.52,310.18,42568.0,True
SHP03264,2024-12,2024-12-02,2024-12-16,2024-12-18,成都仓,顺丰,Los Angeles,FWD509,金属彩光系列,517,10.34,948.55,17578.0,True
SHP03265,2025-03,2025-03-11,2025-03-19,2025-03-19,上海仓,中外运,Singapore,FWD6881,水晶系列,903,0.0,307.4,49665.0,True
SHP03266,2025-03,2025-03-24,2025-04-04,2025-04-06,上海仓,德邦,成都,BHC9327GP,玻璃变色龙,1575,15.75,324.92,787500.0,True
SHP03267,2025-08,2025-08-18,2025-08-29,2025-08-31,上海仓,京东物流,Tokyo,FWD211,虹彩系列,854,8.54,527.52,32025.0,True
SHP03268,2025-09,2025-09-03,2025-09-17,2025-09-20,上海仓,DHL,武汉,FWD500WR,耐候系列,648,12.96,279.94,58320.0,True
SHP03269,2024-12,2024-12-12,2024-12-26,2024-12-25,深圳仓,德邦,重庆,FWD6501,水晶系列,1413,28.26,295.86,77715.0,True
SHP03270,2025-07,2025-07-03,2025-07-09,2025-07-10,成都仓,京东物流,杭州,FWD411,着色系列,946,9.46,624.7,56760.0,True
SHP03271,2025-01,2025-01-21,2025-02-04,2025-02-05,深圳仓,FedEx,武汉,FWD303WR,耐候系列,1645,16.45,1826.98,148050.0,True
SHP03272,2025-03,2025-03-12,2025-03-15,2025-03-14,深圳仓,FedEx,南京,FWDV150B,玻璃包银系列,728,0.0,1905.0,1616160.0,True
SHP03273,2024-11,2024-11-27,2024-12-12,2024-12-12,广州仓,中外运,西安,FWD6307A,水晶系列,781,15.62,1929.35,42955.0,True
SHP03274,2025-01,2025-01-12,2025-01-13,2025-01-15,深圳仓,FedEx,西安,FWD6882,水晶系列,815,8.15,1576.27,44825.0,True
SHP03275,2025-01,2025-01-15,2025-01-16,2025-01-16,上海仓,中外运,北京,FWD520WR,耐候系列,297,0.0,782.76,26730.0,True
SHP03276,2025-03,2025-03-11,2025-03-18,2025-03-19,深圳仓,FedEx,上海,FWD215,虹彩系列,748,7.48,323.92,28050.0,True
SHP03277,2024-11,2024-11-25,2024-12-02,2024-12-02,深圳仓,DHL,Frankfurt,FWDV095B,玻璃包银系列,405,0.0,307.62,720900.0,False
SHP03278,2025-01,2025-01-10,2025-01-22,2025-01-25,上海仓,顺丰,Tokyo,BHC9338GR,玻璃变色龙,394,7.88,913.56,197000.0,True
SHP03279,2025-06,2025-06-09,2025-06-12,2025-06-13,上海仓,FedEx,Singapore,BHC9233POH,化妆品系列,1486,14.86,485.53,326920.0,True
SHP03280,2025-04,2025-04-28,2025-05-08,2025-05-10,上海仓,FedEx,Singapore,FWD221WR,耐候系列,722,0.0,970.51,64980.0,True
SHP03281,2024-12,2024-12-08,2024-12-22,2024-12-26,广州仓,京东物流,Los Angeles,FWD524,金属彩光系列,930,18.6,1505.0,31620.0,False
SHP03282,2024-10,2024-10-07,2024-10-20,2024-10-20,广州仓,京东物流,杭州,FWD421,着色系列,755,7.55,429.37,45300.0,True
SHP03283,2024-12,2024-12-19,2024-12-23,2024-12-22,深圳仓,DHL,Tokyo,FWD6018,超白系列,766,7.66,1663.58,28725.0,True
SHP03284,2025-01,2025-01-03,2025-01-18,2025-01-19,上海仓,DHL,Singapore,FWDD23L,钻石系列,238,2.38,367.12,66640.0,True
SHP03285,2025-03,2025-03-28,2025-04-04,2025-04-04,成都仓,顺丰,重庆,FWD224,虹彩系列,358,7.16,1361.19,13425.0,True
SHP03286,2025-08,2025-08-17,2025-08-29,2025-08-30,成都仓,顺丰,武汉,FWD221WR,耐候系列,313,6.26,1316.24,28170.0,True
SHP03287,2025-04,2025-04-24,2025-04-28,2025-05-02,深圳仓,京东物流,Tokyo,BHC9328GR,玻璃变色龙,972,19.44,1675.23,486000.0,False
SHP03288,2025-07,2025-07-08,2025-07-18,2025-07-17,成都仓,中外运,Seoul,FWD205,虹彩系列,119,2.38,1191.19,4462.5,True
SHP03289,2025-04,2025-04-08,2025-04-22,2025-04-26,上海仓,京东物流,武汉,FWDD21M,钻石系列,474,0.0,1797.0,132720.0,False
SHP03290,2025-07,2025-07-06,2025-07-14,2025-07-17,广州仓,中外运,杭州,FWD8503WR,耐候系列,1091,21.82,145.1,196380.0,True
SHP03291,2025-05,2025-05-12,2025-05-24,2025-05-24,广州仓,FedEx,北京,FWDV080B,玻璃包银系列,985,19.7,1699.17,4166550.0,True
SHP03292,2025-03,2025-03-02,2025-03-07,2025-03-10,成都仓,德邦,成都,FWDD10L,钻石系列,1238,24.76,269.09,148560.0,True
SHP03293,2024-11,2024-11-28,2024-12-02,2024-12-06,上海仓,中外运,上海,FWD415Y,着色系列,1019,10.19,176.82,44836.0,True
SHP03294,2025-04,2025-04-09,2025-04-13,2025-04-15,上海仓,京东物流,深圳,FWDD23L,钻石系列,712,14.24,1694.5,199360.0,True
SHP03295,2025-10,2025-10-09,2025-10-19,2025-10-18,成都仓,FedEx,Los Angeles,FWD5800D,钻石系列,820,16.4,1038.83,98400.0,False
SHP03296,2025-07,2025-07-07,2025-07-14,2025-07-19,上海仓,FedEx,深圳,FWD5871C,钻石系列,1384,13.84,1968.84,359840.0,True
SHP03297,2025-02,2025-02-14,2025-02-18,2025-02-20,广州仓,德邦,重庆,FWD6303,水晶系列,75,0.75,733.72,6375.0,True
SHP03298,2025-03,2025-03-18,2025-03-23,2025-03-23,上海仓,FedEx,深圳,FWD153,银白系列,298,2.98,380.38,7748.0,True
SHP03299,2025-07,2025-07-01,2025-07-06,2025-07-08,成都仓,中外运,Los Angeles,FWD205,虹彩系列,260,5.2,1622.39,9750.0,True
SHP03300,2025-11,2025-11-19,2025-12-02,2025-12-02,成都仓,中外运,武汉,FWD5891,钻石系列,1430,0.0,654.59,357500.0,True
SHP03301,2025-11,2025-11-15,2025-11-21,2025-11-20,深圳仓,中外运,北京,FWD6881,水晶系列,1573,31.46,1429.92,86515.0,True
SHP03302,2025-03,2025-03-11,2025-03-26,2025-03-29,深圳仓,FedEx,西安,FWD5518,金属彩光系列,1093,10.93,1712.31,65580.0,True
SHP03303,2025-11,2025-11-18,2025-12-01,2025-12-02,成都仓,FedEx,成都,FWD525WR,耐候系列,1658,16.58,1725.33,149220.0,True
SHP03304,2025-06,2025-06-01,2025-06-10,2025-06-12,上海仓,京东物流,深圳,FWD221,虹彩系列,1042,10.42,1167.11,39075.0,True
SHP03305,2025-01,2025-01-04,2025-01-08,2025-01-13,广州仓,顺丰,深圳,FWD901KSW,耐候系列,1224,0.0,1025.69,159120.0,True
SHP03306,2025-03,2025-03-13,2025-03-24,2025-03-27,广州仓,FedEx,北京,FWD323WR,耐候系列,1009,0.0,1796.12,90810.0,False
SHP03307,2025-08,2025-08-16,2025-08-17,2025-08-16,成都仓,中外运,成都,FWD520WR,耐候系列,444,4.44,1782.63,39960.0,True
SHP03308,2025-06,2025-06-02,2025-06-06,2025-06-10,广州仓,中外运,北京,FWD5872A,钻石系列,634,6.34,1660.37,177520.0,True
SHP03309,2024-12,2024-12-20,2024-12-26,2024-12-26,广州仓,中外运,成都,HC010AS,云母粉,38,0.0,899.21,950.0,True
SHP03310,2025-05,2025-05-06,2025-05-08,2025-05-10,上海仓,京东物流,成都,FWD5519WR,耐候系列,1140,22.8,1739.69,136800.0,True
SHP03311,2025-01,2025-01-15,2025-01-20,2025-01-21,成都仓,顺丰,Frankfurt,FWD508,金属彩光系列,842,16.84,1430.27,28628.0,True
SHP03312,2025-11,2025-11-11,2025-11-25,2025-11-25,上海仓,顺丰,重庆,FWD3500,金属彩光系列,488,0.0,504.38,16592.0,True
SHP03313,2025-03,2025-03-15,2025-03-26,2025-03-30,广州仓,京东物流,Los Angeles,FWD305,金色系列,1667,0.0,1513.42,62512.5,True
SHP03314,2025-04,2025-04-25,2025-05-09,2025-05-13,广州仓,DHL,Frankfurt,FWD120,银白系列,1252,12.52,487.69,35056.0,True
SHP03315,2025-07,2025-07-27,2025-08-06,2025-08-08,上海仓,DHL,Tokyo,FWD249,虹彩系列,393,3.93,147.32,14737.5,True
SHP03316,2025-03,2025-03-26,2025-04-01,2025-04-06,广州仓,德邦,Singapore,FWD001,其他,1230,12.3,729.76,129150.0,False
SHP03317,2024-11,2024-11-20,2024-11-27,2024-11-26,上海仓,京东物流,Frankfurt,FWD4012,着色系列,919,9.19,209.89,40436.0,True
SHP03318,2025-05,2025-05-05,2025-05-10,2025-05-13,上海仓,中外运,成都,FWD235,虹彩系列,1284,12.84,1736.87,48150.0,True
SHP03319,2025-04,2025-04-14,2025-04-15,2025-04-14,广州仓,FedEx,南京,FWD6504,水晶系列,1337,26.74,514.17,113645.0,True
SHP03320,2025-05,2025-05-16,2025-05-21,2025-05-21,上海仓,德邦,Tokyo,FWD7322B,其他,800,0.0,1930.55,56000.0,True
SHP03321,2024-11,2024-11-17,2024-11-24,2024-11-27,成都仓,FedEx,深圳,FWD4012,着色系列,1169,11.69,1319.61,51436.0,True
SHP03322,2024-12,2024-12-07,2024-12-12,2024-12-14,成都仓,FedEx,Singapore,FWDD25L,钻石系列,1016,10.16,1640.99,284480.0,True
SHP03323,2025-11,2025-11-06,2025-11-15,2025-11-19,深圳仓,德邦,Seoul,FWD6002T,超白系列,1165,11.65,1477.3,43687.5,False
SHP03324,2025-04,2025-04-07,2025-04-16,2025-04-15,上海仓,FedEx,Tokyo,FWD6502A,水晶系列,559,0.0,979.52,30745.0,True
SHP03325,2025-11,2025-11-02,2025-11-09,2025-11-12,成都仓,德邦,Los Angeles,FWD111,银白系列,1313,13.13,866.93,38077.0,True
SHP03326,2025-05,2025-05-28,2025-06-05,2025-06-06,广州仓,顺丰,西安,FWD3502,金属彩光系列,320,6.4,1543.51,10880.0,True
SHP03327,2025-09,2025-09-23,2025-10-05,2025-10-08,广州仓,中外运,杭州,FWDD10L,钻石系列,833,8.33,1661.98,99960.0,True
SHP03328,2025-02,2025-02-02,2025-02-07,2025-02-06,成都仓,FedEx,重庆,FWD351,金色系列,1116,0.0,991.23,41850.0,True
SHP03329,2025-02,2025-02-07,2025-02-21,2025-02-26,深圳仓,京东物流,Frankfurt,FWD416,着色系列,934,0.0,1262.88,56040.0,True
SHP03330,2025-06,2025-06-22,2025-06-30,2025-07-01,深圳仓,京东物流,Singapore,FWD6303A,水晶系列,1546,30.92,393.9,85030.0,True
SHP03331,2025-09,2025-09-07,2025-09-12,2025-09-14,成都仓,顺丰,广州,FWDD27L,钻石系列,1909,0.0,277.11,534520.0,True
SHP03332,2025-06,2025-06-12,2025-06-14,2025-06-13,广州仓,FedEx,Frankfurt,FWD6501,水晶系列,311,6.22,801.35,17105.0,True
SHP03333,2025-03,2025-03-03,2025-03-15,2025-03-18,上海仓,顺丰,上海,FWD6006,超白系列,87,0.0,1167.75,3393.0,True
SHP03334,2025-08,2025-08-08,2025-08-18,2025-08-20,上海仓,DHL,Singapore,FWD307,金色系列,1753,17.53,1581.93,65737.5,True
SHP03335,2024-12,2024-12-25,2024-12-29,2024-12-31,广州仓,京东物流,重庆,FWD6504A,水晶系列,266,2.66,539.6,14630.0,True
SHP03336,2024-12,2024-12-04,2024-12-19,2024-12-20,广州仓,中外运,西安,FWD215,虹彩系列,254,2.54,402.54,9525.0,True
SHP03337,2025-05,2025-05-22,2025-05-24,2025-05-26,广州仓,京东物流,Tokyo,FWD303WR,耐候系列,1761,0.0,73.06,158490.0,True
SHP03338,2025-02,2025-02-03,2025-02-18,2025-02-23,深圳仓,顺丰,成都,FWDD10X,钻石系列,644,6.44,1638.83,77280.0,True
SHP03339,2025-03,2025-03-25,2025-03-26,2025-03-28,深圳仓,德邦,上海,FWD111MT,银白系列,1815,18.15,1713.35,52635.0,True
SHP03340,2025-11,2025-11-28,2025-12-10,2025-12-12,上海仓,顺丰,武汉,FWDV150,玻璃包银系列,559,5.59,484.29,1431040.0,True
SHP03341,2024-10,2024-10-19,2024-10-28,2024-11-01,成都仓,中外运,广州,FWD520,金属彩光系列,1336,0.0,1013.45,45424.0,True
SHP03342,2025-07,2025-07-02,2025-07-11,2025-07-13,成都仓,顺丰,西安,FWD211,虹彩系列,511,0.0,1866.49,19162.5,True
SHP03343,2025-11,2025-11-10,2025-11-22,2025-11-24,深圳仓,京东物流,南京,FWD5891,钻石系列,892,8.92,434.52,223000.0,False
SHP03344,2025-05,2025-05-18,2025-05-29,2025-06-01,深圳仓,中外运,深圳,FWD7305WR,耐候系列,189,3.78,1971.38,22680.0,True
SHP03345,2024-10,2024-10-11,2024-10-19,2024-10-23,成都仓,中外运,Seoul,FWD520WR,耐候系列,1334,26.68,126.06,120060.0,True
SHP03346,2024-11,2024-11-16,2024-11-29,2024-12-02,上海仓,京东物流,Tokyo,FWD2205G,虹彩系列,1304,0.0,617.91,48900.0,True
SHP03347,2024-11,2024-11-24,2024-11-30,2024-12-03,广州仓,京东物流,北京,FWD408,着色系列,785,7.85,215.87,47100.0,True
SHP03348,2024-10,2024-10-15,2024-10-20,2024-10-24,深圳仓,DHL,Singapore,BHC9328GR,玻璃变色龙,1149,11.49,211.42,574500.0,True
SHP03349,2025-06,2025-06-26,2025-07-02,2025-07-04,成都仓,德邦,Frankfurt,FWD6219,水晶系列,527,0.0,1606.24,28985.0,True
SHP03350,2025-11,2025-11-03,2025-11-16,2025-11-19,深圳仓,德邦,Singapore,FWD201WR,耐候系列,1522,15.22,96.33,136980.0,True
SHP03351,2024-11,2024-11-03,2024-11-05,2024-11-10,上海仓,中外运,北京,FWD6603,磁性珠光,1556,0.0,1366.94,389000.0,True
SHP03352,2025-07,2025-07-14,2025-07-17,2025-07-20,上海仓,京东物流,成都,FWD300,金色系列,836,16.72,1526.41,31350.0,True
SHP03353,2025-11,2025-11-14,2025-11-28,2025-12-01,成都仓,德邦,Los Angeles,FWD351WR,耐候系列,1048,20.96,1858.6,94320.0,True
SHP03354,2024-11,2024-11-14,2024-11-23,2024-11-28,广州仓,顺丰,上海,FWD211,虹彩系列,1336,26.72,869.55,50100.0,True
SHP03355,2024-10,2024-10-10,2024-10-16,2024-10-21,成都仓,中外运,Frankfurt,FWD415Y,着色系列,1493,14.93,766.55,65692.0,True
SHP03356,2025-09,2025-09-21,2025-10-04,2025-10-09,成都仓,德邦,杭州,FWD425B,着色系列,630,6.3,1455.51,37800.0,True
SHP03357,2025-02,2025-02-11,2025-02-26,2025-03-01,上海仓,京东物流,Los Angeles,FWD6307A,水晶系列,1873,18.73,521.16,103015.0,True
SHP03358,2025-04,2025-04-25,2025-05-10,2025-05-15,深圳仓,顺丰,重庆,FWD122,银白系列,101,1.01,1769.03,3030.0,True
SHP03359,2025-01,2025-01-20,2025-02-02,2025-02-02,广州仓,FedEx,北京,FWDD29L,钻石系列,176,1.76,506.67,61600.0,True
SHP03360,2025-09,2025-09-13,2025-09-17,2025-09-20,上海仓,中外运,重庆,FWDD29X,钻石系列,268,2.68,1528.75,93800.0,True
SHP03361,2024-12,2024-12-10,2024-12-14,2024-12-15,深圳仓,中外运,西安,FWD351,金色系列,1338,26.76,288.56,50175.0,True
SHP03362,2025-08,2025-08-19,2025-08-30,2025-09-01,深圳仓,DHL,深圳,BHC9326BM ,玻璃变色龙,794,7.94,1436.66,19850.0,True
SHP03363,2024-10,2024-10-12,2024-10-24,2024-10-25,上海仓,DHL,Seoul,FWD5872C,钻石系列,1138,11.38,1724.44,295880.0,True
SHP03364,2025-10,2025-10-28,2025-11-07,2025-11-11,深圳仓,DHL,广州,FWD435B,着色系列,1561,0.0,1035.84,93660.0,True
SHP03365,2025-01,2025-01-20,2025-01-27,2025-01-26,广州仓,京东物流,Frankfurt,FWD504WR,耐候系列,1763,0.0,1586.07,158670.0,True
SHP03366,2025-11,2025-11-03,2025-11-04,2025-11-05,深圳仓,顺丰,杭州,FWD402,着色系列,131,2.62,997.68,5764.0,True
SHP03367,2025-11,2025-11-26,2025-11-28,2025-12-01,成都仓,DHL,Frankfurt,FWD205,虹彩系列,1483,0.0,1609.81,55612.5,True
SHP03368,2025-01,2025-01-01,2025-01-15,2025-01-17,上海仓,顺丰,深圳,FWD6002AWR,耐候系列,1162,0.0,1214.64,92960.0,True
SHP03369,2025-05,2025-05-04,2025-05-09,2025-05-09,上海仓,德邦,杭州,BHC9325BR,玻璃变色龙,1845,18.45,260.14,922500.0,True
SHP03370,2025-03,2025-03-22,2025-04-01,2025-03-31,成都仓,DHL,西安,FWD323WR,耐候系列,1074,10.74,1184.31,96660.0,True
SHP03371,2025-05,2025-05-27,2025-05-29,2025-05-28,广州仓,DHL,武汉,FWD6002,超白系列,1219,24.38,662.81,45712.5,True
SHP03372,2024-11,2024-11-28,2024-12-02,2024-12-01,广州仓,FedEx,广州,FWD163,银白系列,1859,18.59,1919.68,46475.0,True
SHP03373,2025-06,2025-06-09,2025-06-14,2025-06-13,深圳仓,顺丰,武汉,FWD5871A,钻石系列,1347,26.94,786.27,377160.0,True
SHP03374,2025-05,2025-05-28,2025-06-07,2025-06-11,成都仓,德邦,武汉,FWD6602E,磁性珠光,796,7.96,216.91,119400.0,True
SHP03375,2025-05,2025-05-03,2025-05-17,2025-05-18,深圳仓,德邦,武汉,FWD123TS,银白系列,300,6.0,926.79,11400.0,True
SHP03376,2024-10,2024-10-11,2024-10-22,2024-10-25,上海仓,德邦,重庆,FWD5800D,钻石系列,365,3.65,1474.0,43800.0,True
SHP03377,2024-11,2024-11-01,2024-11-12,2024-11-17,成都仓,京东物流,杭州,FWD505,金属彩光系列,1505,15.05,1675.54,51170.0,True
SHP03378,2025-06,2025-06-02,2025-06-09,2025-06-11,深圳仓,德邦,Singapore,FWD6885,水晶系列,998,0.0,339.11,54890.0,True
SHP03379,2025-09,2025-09-01,2025-09-09,2025-09-13,成都仓,中外运,广州,FWD6005T,超白系列,1812,18.12,1483.61,67950.0,True
SHP03380,2024-10,2024-10-19,2024-10-25,2024-10-28,成都仓,京东物流,杭州,FWD7322B,其他,1370,27.4,332.38,95900.0,True
SHP03381,2024-11,2024-11-23,2024-11-26,2024-11-27,广州仓,中外运,重庆,FWD5870C,钻石系列,297,5.94,516.88,53460.0,False
SHP03382,2024-11,2024-11-04,2024-11-05,2024-11-09,深圳仓,德邦,西安,FWD221,虹彩系列,975,9.75,1849.6,36562.5,True
