po_id,po_date,month,supplier_id,sku,category,qty_ordered,unit_cost_rmb,total_cost_rmb,expected_date,actual_date,status,defect_qty
PO02402,2025-11-03,2025-11,SUP022,FWD5518,金属彩光系列,2245,48.6,109107.0,2026-01-07,2026-01-04,待发货,12
PO02403,2025-11-11,2025-11,SUP005,FWDD29X,钻石系列,2006,231.0,463386.0,2025-12-09,2025-12-13,已收货,7
PO02404,2025-09-17,2025-09,SUP035,FWDV040B,玻璃包银系列,4067,4563.0,18557721.0,2025-10-17,2025-10-25,待发货,27
PO02405,2025-03-26,2025-03,SUP052,FWD6850,水晶系列,3677,70.12,257849.62,2025-04-22,2025-04-18,已收货,31
PO02406,2024-10-26,2024-10,SUP030,BHC9230YBH,化妆品系列,2040,169.95,346698.0,2024-12-23,2024-12-19,已收货,10
PO02407,2025-03-23,2025-03,SUP048,FWD510,金属彩光系列,3275,23.97,78501.75,2025-04-27,2025-04-26,已收货,24
PO02408,2025-03-11,2025-03,SUP051,FWD5895,钻石系列,4083,191.25,780873.75,2025-04-13,2025-04-14,已收货,7
PO02409,2025-04-18,2025-04,SUP012,FWD413,着色系列,146,50.85,7424.1,2025-06-01,2025-06-01,在途,0
PO02410,2024-11-07,2024-11,SUP006,FWDV040B,玻璃包银系列,511,3817.12,1950550.88,2024-12-01,2024-12-04,待发货,4
PO02411,2024-10-02,2024-10,SUP021,FWD6860,水晶系列,3727,72.67,270859.72,2024-12-23,2024-12-28,已收货,28
PO02412,2025-08-16,2025-08,SUP012,FWD6235,水晶系列,1874,36.71,68799.22,2025-09-30,2025-10-02,待发货,2
PO02413,2025-01-05,2025-01,SUP038,BHC9328GR,玻璃变色龙,2074,363.75,754417.5,2025-01-27,2025-01-30,待发货,16
PO02414,2025-01-12,2025-01,SUP025,FWD7322,其他,181,53.02,9597.52,2025-04-11,2025-04-25,待发货,1
PO02415,2025-01-05,2025-01,SUP049,FWD520WR,耐候系列,2685,67.5,181237.5,2025-04-02,2025-04-07,在途,4
PO02416,2025-05-04,2025-05,SUP017,FWD5519WR,耐候系列,536,93.6,50169.6,2025-06-11,2025-06-15,在途,4
PO02417,2025-06-09,2025-06,SUP047,BHC9225BMTH,化妆品系列,4538,188.1,853597.8,2025-08-06,2025-08-01,待发货,3
PO02418,2025-04-13,2025-04,SUP013,BHC9234BOH,化妆品系列,2532,163.35,413602.2,2025-04-30,2025-04-26,在途,4
PO02419,2025-11-14,2025-11,SUP035,FWD121WR,耐候系列,2816,45.0,126720.0,2026-01-04,2026-01-17,待发货,17
PO02420,2025-05-06,2025-05,SUP016,FWD6300T,水晶系列,2561,61.84,158365.84,2025-06-23,2025-06-20,已收货,23
PO02421,2025-06-22,2025-06,SUP012,FWD413,着色系列,451,45.9,20700.9,2025-08-10,2025-08-19,已收货,4
PO02422,2025-01-22,2025-01,SUP044,FWD2205G,虹彩系列,4924,28.12,138487.5,2025-04-18,2025-04-15,已收货,8
PO02423,2024-10-06,2024-10,SUP042,FWDD25X,钻石系列,889,215.62,191690.62,2024-10-29,2024-11-09,已收货,1
PO02424,2025-01-13,2025-01,SUP054,FWD6910,水晶系列,362,39.19,14185.88,2025-04-02,2025-03-31,在途,2
PO02425,2024-12-08,2024-12,SUP056,FWD111,银白系列,110,23.49,2583.9,2025-02-22,2025-03-03,在途,1
PO02426,2025-03-03,2025-03,SUP047,FWD211,虹彩系列,1784,25.31,45157.5,2025-03-23,2025-03-31,已收货,15
PO02427,2025-01-10,2025-01,SUP028,FWDV150B,玻璃包银系列,2450,1531.8,3752910.0,2025-03-24,2025-04-02,已收货,17
PO02428,2025-02-14,2025-02,SUP053,FWD6002,超白系列,735,30.38,22325.63,2025-04-03,2025-04-04,已收货,3
PO02429,2025-01-18,2025-01,SUP028,FWD6881,水晶系列,2088,40.42,84407.4,2025-03-18,2025-03-28,已收货,1
PO02430,2025-09-12,2025-09,SUP040,FWDD27X,钻石系列,4507,168.75,760556.25,2025-12-05,2025-12-13,已收货,21
PO02431,2025-07-20,2025-07,SUP014,BHC9326BM ,玻璃变色龙,1316,13.35,17568.6,2025-09-25,2025-09-22,已收货,10
PO02432,2025-08-03,2025-08,SUP033,FWD5893,钻石系列,3095,211.87,655753.12,2025-09-05,2025-09-19,待发货,6
PO02433,2025-09-20,2025-09,SUP008,FWD3504,金属彩光系列,271,25.25,6841.4,2025-10-25,2025-10-28,已收货,0
PO02434,2025-10-25,2025-10,SUP029,FWD6002AWR,耐候系列,269,63.0,16947.0,2025-12-20,2025-12-16,在途,1
PO02435,2025-11-20,2025-11,SUP053,FWD6504A,水晶系列,2177,46.2,100577.4,2025-12-27,2026-01-01,已收货,15
PO02436,2025-03-21,2025-03,SUP008,FWD217,虹彩系列,944,25.88,24426.0,2025-05-30,2025-06-05,在途,8
PO02437,2025-11-16,2025-11,SUP011,FWD400B,着色系列,439,29.37,12893.43,2025-12-26,2026-01-02,已收货,2
PO02438,2025-07-24,2025-07,SUP028,FWD6005T,超白系列,4784,31.78,152041.5,2025-09-30,2025-10-11,已收货,23
PO02439,2025-06-07,2025-06,SUP055,FWD111MT,银白系列,4790,18.49,88555.12,2025-07-03,2025-07-09,待发货,43
PO02440,2025-03-17,2025-03,SUP012,FWD410,着色系列,3196,40.95,130876.2,2025-05-30,2025-06-09,已收货,2
PO02441,2025-11-06,2025-11,SUP012,FWD224,虹彩系列,1366,27.28,37266.19,2026-01-21,2026-01-19,已收货,2
PO02442,2025-01-18,2025-01,SUP036,FWD435,着色系列,4329,51.3,222077.7,2025-03-29,2025-03-24,在途,15
PO02443,2025-04-14,2025-04,SUP042,BHC9232MGH,化妆品系列,4143,141.9,587891.7,2025-06-06,2025-06-20,已收货,37
PO02444,2025-09-20,2025-09,SUP043,FWD400B,着色系列,4713,36.3,171081.9,2025-10-04,2025-10-19,已收货,14
PO02445,2025-09-22,2025-09,SUP038,FWDD28X,钻石系列,3491,166.88,582560.62,2025-11-05,2025-11-10,已收货,11
PO02446,2024-11-03,2024-11,SUP003,FWDV150B,玻璃包银系列,3963,1415.25,5608635.75,2024-12-02,2024-11-27,已收货,34
PO02447,2025-11-05,2025-11,SUP009,FWD405B,着色系列,551,31.68,17455.68,2025-12-11,2025-12-11,已收货,4
PO02448,2025-07-08,2025-07,SUP004,FWD5894,钻石系列,3241,215.62,698840.62,2025-10-03,2025-10-14,待发货,1
PO02449,2025-02-14,2025-02,SUP055,FWD224,虹彩系列,3761,24.75,93084.75,2025-04-18,2025-04-13,已收货,18
PO02450,2025-05-28,2025-05,SUP053,FWD508,金属彩光系列,2259,27.8,62788.91,2025-08-18,2025-08-24,待发货,19
PO02451,2025-09-04,2025-09,SUP051,FWDV080,玻璃包银系列,1668,3870.9,6456661.2,2025-10-03,2025-10-10,在途,10
PO02452,2024-10-24,2024-10,SUP033,FWD7322B,其他,4448,54.6,242860.8,2024-12-28,2025-01-03,在途,27
PO02453,2025-10-02,2025-10,SUP002,FWD5519WR,耐候系列,1712,80.1,137131.2,2025-11-08,2025-11-10,已收货,1
PO02454,2024-12-23,2024-12,SUP013,FWDD25X,钻石系列,227,181.88,41285.62,2025-02-14,2025-02-13,在途,0
PO02455,2025-09-23,2025-09,SUP043,FWD425B,着色系列,2355,50.4,118692.0,2025-11-20,2025-11-28,待发货,8
PO02456,2025-10-25,2025-10,SUP027,FWD235WR,耐候系列,2555,64.8,165564.0,2025-12-18,2025-12-25,在途,12
PO02457,2025-10-21,2025-10,SUP046,FWD101WR,耐候系列,1083,41.85,45323.55,2025-12-06,2025-12-17,已收货,0
PO02458,2024-10-01,2024-10,SUP029,FWD362,金色系列,1834,30.38,55707.75,2024-10-16,2024-10-19,已收货,14
PO02459,2025-06-09,2025-06,SUP016,FWD323M,金色系列,241,30.38,7320.38,2025-08-24,2025-09-04,已收货,0
PO02460,2024-12-05,2024-12,SUP028,BHC9323PG,玻璃变色龙,1926,345.0,664470.0,2025-01-29,2025-01-29,已收货,6
PO02461,2025-09-08,2025-09,SUP018,FWDD27M,钻石系列,463,184.8,85562.4,2025-10-26,2025-10-24,在途,3
PO02462,2025-04-12,2025-04,SUP028,BHC9320YB,玻璃变色龙,3553,431.25,1532231.25,2025-06-24,2025-06-21,已收货,3
PO02463,2024-10-01,2024-10,SUP025,FWD306,金色系列,1104,28.41,31360.5,2024-11-28,2024-11-28,已收货,7
PO02464,2025-07-25,2025-07,SUP033,FWD552,金属彩光系列,1788,25.65,45862.2,2025-09-07,2025-09-20,已收货,9
PO02465,2024-10-05,2024-10,SUP021,FWD6601A,磁性珠光,1945,99.0,192555.0,2024-12-08,2024-12-14,已收货,16
PO02466,2024-10-21,2024-10,SUP050,FWDV060B,玻璃包银系列,4039,3474.0,14031486.0,2024-11-06,2024-11-11,在途,21
PO02467,2024-11-23,2024-11,SUP015,FWD362,金色系列,4269,31.78,135674.16,2025-01-03,2025-01-15,已收货,12
PO02468,2025-05-02,2025-05,SUP035,FWD6205,水晶系列,2349,38.36,90113.51,2025-07-23,2025-08-07,已收货,0
PO02469,2024-11-22,2024-11,SUP024,BHC9323PG,玻璃变色龙,817,345.0,281865.0,2024-12-31,2025-01-04,已收货,8
PO02470,2025-02-06,2025-02,SUP021,FWD430,着色系列,3400,48.15,163710.0,2025-03-20,2025-03-29,已收货,4
PO02471,2025-05-28,2025-05,SUP032,FWD6830,水晶系列,1972,70.12,138286.5,2025-08-07,2025-08-03,已收货,1
PO02472,2025-04-12,2025-04,SUP051,FWD111WR,耐候系列,462,42.75,19750.5,2025-05-20,2025-06-02,在途,0
PO02473,2024-12-16,2024-12,SUP035,FWD6006,超白系列,747,30.42,22723.74,2025-03-13,2025-03-12,在途,2
PO02474,2025-08-21,2025-08,SUP050,FWD6002AWR,耐候系列,2668,58.8,156878.4,2025-11-04,2025-11-18,待发货,22
PO02475,2025-07-24,2025-07,SUP033,FWD303WR,耐候系列,280,63.45,17766.0,2025-08-07,2025-08-15,待发货,1
PO02476,2024-10-20,2024-10,SUP007,FWD5873A,钻石系列,3400,233.1,792540.0,2024-12-19,2024-12-16,待发货,11
PO02477,2025-06-19,2025-06,SUP021,FWD306,金色系列,242,32.34,7827.19,2025-07-19,2025-07-30,在途,1
PO02478,2025-01-12,2025-01,SUP021,FWD6009,超白系列,283,34.76,9837.79,2025-04-07,2025-04-09,已收货,2
PO02479,2025-04-07,2025-04,SUP009,FWD6884,水晶系列,4837,45.79,221474.14,2025-05-05,2025-05-16,待发货,26
PO02480,2025-07-04,2025-07,SUP021,FWD103TWR,耐候系列,1083,47.25,51171.75,2025-09-22,2025-10-07,在途,8
PO02481,2025-04-07,2025-04,SUP025,FWDD28L,钻石系列,2351,228.9,538143.9,2025-05-23,2025-05-26,已收货,5
PO02482,2024-10-14,2024-10,SUP022,BHC9234BOH,化妆品系列,1354,156.75,212239.5,2025-01-08,2025-01-19,已收货,0
PO02483,2024-10-07,2024-10,SUP046,BHC9337GP,玻璃变色龙,583,393.75,229556.25,2024-12-04,2024-12-16,在途,2
PO02484,2025-04-21,2025-04,SUP047,FWD6860,水晶系列,2474,66.3,164026.2,2025-06-05,2025-06-01,待发货,16
PO02485,2025-03-27,2025-03,SUP016,FWD6235,水晶系列,4667,46.2,215615.4,2025-05-09,2025-05-06,待发货,11
PO02486,2025-05-24,2025-05,SUP014,FWD508WR,耐候系列,3724,67.5,251370.0,2025-06-27,2025-07-01,已收货,31
PO02487,2025-07-27,2025-07,SUP036,FWD411,着色系列,4211,39.15,164860.65,2025-09-03,2025-08-31,在途,42
PO02488,2025-05-03,2025-05,SUP015,FWD508WR,耐候系列,868,60.08,52145.1,2025-07-18,2025-07-22,已收货,2
PO02489,2024-10-16,2024-10,SUP021,FWD306WR,耐候系列,641,67.5,43267.5,2024-11-27,2024-12-06,已收货,0
PO02490,2025-05-21,2025-05,SUP001,FWDV060B,玻璃包银系列,2328,3763.5,8761428.0,2025-06-12,2025-06-07,已收货,0
PO02491,2025-10-01,2025-10,SUP054,FWD6003T,超白系列,2056,24.47,50307.75,2025-10-26,2025-11-10,已收货,3
PO02492,2025-02-27,2025-02,SUP006,FWD122,银白系列,2191,25.2,55213.2,2025-05-22,2025-05-19,已收货,20
PO02493,2025-07-06,2025-07,SUP057,FWD5892,钻石系列,4675,208.13,972984.38,2025-08-02,2025-07-30,待发货,9
PO02494,2025-05-25,2025-05,SUP042,FWD419B,着色系列,2283,42.3,96570.9,2025-08-09,2025-08-18,在途,9
PO02495,2025-03-13,2025-03,SUP037,FWD7351,其他,2641,44.1,116468.1,2025-04-05,2025-04-03,已收货,22
PO02496,2025-08-18,2025-08,SUP040,FWD3504,金属彩光系列,3353,28.81,96616.69,2025-09-26,2025-10-05,已收货,31
PO02497,2024-10-21,2024-10,SUP048,FWD351,金色系列,2487,28.12,69946.88,2025-01-18,2025-01-16,待发货,5
PO02498,2025-09-22,2025-09,SUP034,FWD7305,其他,1936,41.4,80150.4,2025-10-07,2025-10-06,在途,11
PO02499,2025-04-04,2025-04,SUP050,FWD6003TWR,耐候系列,4480,62.4,279552.0,2025-06-29,2025-07-12,在途,34
PO02500,2024-11-05,2024-11,SUP038,FWD103TWR,耐候系列,3470,47.7,165519.0,2025-01-06,2025-01-04,在途,10
PO02501,2025-09-23,2025-09,SUP033,FWD508WR,耐候系列,319,70.88,22609.12,2025-12-04,2025-12-19,在途,3
PO02502,2025-03-15,2025-03,SUP039,BHC9320YB,玻璃变色龙,3575,360.0,1287000.0,2025-05-05,2025-05-14,在途,20
PO02503,2025-07-15,2025-07,SUP043,FWD303WR,耐候系列,4051,61.43,248832.68,2025-09-29,2025-10-14,待发货,1
PO02504,2024-10-15,2024-10,SUP013,FWD173,银白系列,3470,19.7,68341.65,2024-12-08,2024-12-23,已收货,30
PO02505,2025-01-27,2025-01,SUP050,BHC9227GOH,化妆品系列,2056,153.45,315493.2,2025-03-10,2025-03-14,已收货,5
PO02506,2025-04-16,2025-04,SUP029,FWDV040B,玻璃包银系列,3412,4782.38,16317463.5,2025-07-10,2025-07-06,在途,15
PO02507,2025-08-27,2025-08,SUP001,FWD5870A,钻石系列,2242,148.5,332937.0,2025-11-18,2025-11-24,已收货,2
PO02508,2025-05-07,2025-05,SUP041,FWD216,虹彩系列,2136,25.88,55269.0,2025-06-07,2025-06-12,待发货,14
PO02509,2025-08-18,2025-08,SUP001,FWD436 ,着色系列,4260,15.15,64539.0,2025-11-14,2025-11-14,已收货,37
PO02510,2025-08-27,2025-08,SUP049,FWDD29M,钻石系列,4195,254.62,1068151.88,2025-10-24,2025-10-25,已收货,32
PO02511,2025-06-18,2025-06,SUP047,FWDV580,玻璃包银系列,361,962.85,347588.85,2025-07-29,2025-08-11,已收货,0
PO02512,2025-04-05,2025-04,SUP015,FWD304,金色系列,2932,30.09,88234.88,2025-05-13,2025-05-17,已收货,19
PO02513,2024-11-19,2024-11,SUP035,FWDD21L,钻石系列,3820,178.5,681870.0,2025-02-03,2025-02-07,待发货,25
PO02514,2025-05-04,2025-05,SUP034,FWD323WR,耐候系列,1397,63.45,88639.65,2025-06-01,2025-06-16,已收货,13
PO02515,2025-07-13,2025-07,SUP054,FWD6881,水晶系列,1755,40.42,70945.88,2025-08-26,2025-08-22,待发货,8
PO02516,2024-11-14,2024-11,SUP001,FWD6602,磁性珠光,3828,101.25,387585.0,2024-12-16,2024-12-27,待发货,24
PO02517,2024-12-18,2024-12,SUP016,FWD231,虹彩系列,782,31.5,24633.0,2025-03-05,2025-03-04,已收货,5
PO02518,2025-11-28,2025-11,SUP044,FWD215WR,耐候系列,3776,58.73,221745.6,2026-01-31,2026-02-14,已收货,32
PO02519,2025-05-04,2025-05,SUP022,FWD362,金色系列,159,26.16,4158.84,2025-07-16,2025-07-30,待发货,0
PO02520,2025-09-02,2025-09,SUP036,FWD302,金色系列,4324,31.22,134989.88,2025-11-15,2025-11-10,已收货,11
PO02521,2024-11-08,2024-11,SUP003,BHC89233BR,着色变色龙,4872,390.0,1900080.0,2024-12-05,2024-12-10,已收货,12
PO02522,2025-02-13,2025-02,SUP006,FWD308,金色系列,3980,25.88,102982.5,2025-03-12,2025-03-22,已收货,5
PO02523,2025-02-14,2025-02,SUP052,FWD5800A,钻石系列,2557,85.5,218623.5,2025-04-13,2025-04-13,已收货,6
PO02524,2025-03-12,2025-03,SUP049,FWD300,金色系列,3499,30.66,107266.22,2025-06-09,2025-06-13,待发货,5
PO02525,2025-03-21,2025-03,SUP013,FWD121WR,耐候系列,1684,38.7,65170.8,2025-05-26,2025-06-02,已收货,7
PO02526,2025-06-14,2025-06,SUP004,FWDV150B,玻璃包银系列,3373,1581.75,5335242.75,2025-08-06,2025-08-15,已收货,16
PO02527,2025-01-11,2025-01,SUP037,FWDD28L,钻石系列,111,182.7,20279.7,2025-02-16,2025-02-13,在途,1
PO02528,2025-01-13,2025-01,SUP042,FWD534WR,耐候系列,261,73.58,19203.08,2025-03-01,2025-03-09,待发货,1
PO02529,2025-11-26,2025-11,SUP053,FWDV060,玻璃包银系列,4255,4555.2,19382376.0,2026-02-09,2026-02-10,已收货,4
PO02530,2025-02-26,2025-02,SUP018,FWD421,着色系列,2344,50.85,119192.4,2025-04-24,2025-05-06,在途,8
PO02531,2025-10-19,2025-10,SUP002,FWDD27L,钻石系列,1870,199.5,373065.0,2025-11-10,2025-11-23,已收货,8
PO02532,2025-01-12,2025-01,SUP057,FWD7352,其他,2371,38.7,91757.7,2025-02-04,2025-02-11,已收货,19
PO02533,2024-12-20,2024-12,SUP058,FWD103TWR,耐候系列,3081,39.6,122007.6,2025-02-04,2025-02-05,已收货,29
PO02534,2025-05-03,2025-05,SUP038,FWD173,银白系列,2551,20.28,51734.28,2025-05-23,2025-05-21,已收货,13
PO02535,2025-10-25,2025-10,SUP031,FWD6007,超白系列,4330,34.18,147988.58,2025-12-13,2025-12-08,待发货,35
PO02536,2024-11-19,2024-11,SUP039,FWD120,银白系列,3068,18.06,55408.08,2024-12-23,2024-12-21,在途,27
PO02537,2025-01-08,2025-01,SUP052,FWD424,着色系列,2097,49.5,103801.5,2025-04-04,2025-04-11,已收货,10
PO02538,2025-07-08,2025-07,SUP048,BHC89230GY,着色变色龙,3610,360.0,1299600.0,2025-08-08,2025-08-06,已收货,10
PO02539,2025-09-10,2025-09,SUP048,FWD355,金色系列,1246,28.12,35043.75,2025-12-06,2025-12-07,已收货,0
PO02540,2025-04-06,2025-04,SUP059,HC010AS,云母粉,1023,18.75,19181.25,2025-05-20,2025-06-04,待发货,2
PO02541,2025-02-12,2025-02,SUP032,FWD211WR,耐候系列,4145,68.85,285383.25,2025-03-12,2025-03-21,在途,7
PO02542,2025-08-23,2025-08,SUP052,FWD306WR,耐候系列,164,67.5,11070.0,2025-11-18,2025-11-15,已收货,1
PO02543,2024-12-20,2024-12,SUP046,FWD6009,超白系列,1971,38.14,75169.01,2025-01-22,2025-01-27,待发货,3
PO02544,2025-01-24,2025-01,SUP024,FWD5800,钻石系列,1789,88.09,157588.54,2025-03-05,2025-03-07,已收货,13
PO02545,2024-12-23,2024-12,SUP023,FWD525WR,耐候系列,1224,72.23,88403.4,2025-03-16,2025-03-31,已收货,12
PO02546,2025-02-23,2025-02,SUP051,BHC9235BVH,化妆品系列,2178,145.2,316245.6,2025-03-12,2025-03-21,在途,2
PO02547,2025-10-27,2025-10,SUP040,BHC9328GR,玻璃变色龙,1458,378.75,552217.5,2026-01-03,2026-01-15,已收货,1
PO02548,2025-06-21,2025-06,SUP011,FWD6235,水晶系列,2438,40.01,97550.47,2025-07-21,2025-07-19,在途,6
PO02549,2025-04-05,2025-04,SUP028,FWDV080,玻璃包银系列,132,3453.45,455855.4,2025-07-04,2025-07-19,已收货,1
PO02550,2025-01-05,2025-01,SUP017,FWD6001,超白系列,1239,32.06,39725.44,2025-02-08,2025-02-08,在途,3
PO02551,2025-05-28,2025-05,SUP006,FWD506,金属彩光系列,3317,21.0,69657.0,2025-08-21,2025-08-21,已收货,16
PO02552,2024-11-10,2024-11,SUP053,FWD410,着色系列,4371,48.6,212430.6,2025-01-06,2025-01-18,已收货,30
PO02553,2025-03-20,2025-03,SUP045,FWD6910,水晶系列,2214,40.84,90414.22,2025-04-03,2025-03-31,在途,13
PO02554,2025-02-07,2025-02,SUP030,FWD6300T,水晶系列,738,54.19,39990.38,2025-03-27,2025-04-09,已收货,0
PO02555,2025-04-23,2025-04,SUP038,FWD509,金属彩光系列,2965,23.46,69558.9,2025-06-17,2025-06-19,已收货,8
PO02556,2025-02-27,2025-02,SUP024,BHC9320YB,玻璃变色龙,2000,348.75,697500.0,2025-04-16,2025-04-14,待发货,18
PO02557,2025-03-11,2025-03,SUP060,BHC9328GR,玻璃变色龙,3782,371.25,1404067.5,2025-03-25,2025-03-28,在途,8
PO02558,2025-09-18,2025-09,SUP028,FWDD10M,钻石系列,3790,77.4,293346.0,2025-10-17,2025-10-25,已收货,22
PO02559,2025-10-23,2025-10,SUP012,FWD351,金色系列,3612,31.78,114793.87,2025-11-06,2025-11-01,已收货,12
PO02560,2025-08-27,2025-08,SUP056,FWD7305WR,耐候系列,1123,83.7,93995.1,2025-11-06,2025-11-10,待发货,7
PO02561,2024-12-10,2024-12,SUP028,FWD6840,水晶系列,4887,72.67,355162.72,2025-02-28,2025-02-26,已收货,11
PO02562,2025-06-28,2025-06,SUP036,FWD103,银白系列,2743,23.49,64433.07,2025-08-11,2025-08-10,已收货,27
PO02563,2025-06-28,2025-06,SUP031,FWDV150B,玻璃包银系列,1538,1431.9,2202262.2,2025-07-18,2025-08-02,待发货,0
PO02564,2025-07-17,2025-07,SUP038,FWD509,金属彩光系列,1501,29.32,44016.82,2025-10-04,2025-10-03,已收货,5
PO02565,2025-08-04,2025-08,SUP023,FWD6504,水晶系列,1281,58.01,74314.01,2025-08-18,2025-08-21,在途,9
PO02566,2024-11-07,2024-11,SUP038,FWD427,着色系列,4113,49.95,205444.35,2024-11-27,2024-11-26,待发货,37
PO02567,2024-10-06,2024-10,SUP044,FWD306,金色系列,286,23.91,6837.19,2024-11-29,2024-11-29,已收货,1
PO02568,2025-07-18,2025-07,SUP051,FWD5895,钻石系列,3897,191.25,745301.25,2025-08-18,2025-08-31,待发货,33
PO02569,2025-01-11,2025-01,SUP003,FWD5519,金属彩光系列,1483,44.1,65400.3,2025-02-26,2025-02-28,已收货,13
PO02570,2024-12-10,2024-12,SUP030,BHC89230GY,着色变色龙,136,416.25,56610.0,2024-12-30,2025-01-09,已收货,0
PO02571,2025-01-16,2025-01,SUP023,FWD351,金色系列,4119,24.75,101945.25,2025-04-08,2025-04-04,在途,34
PO02572,2025-03-05,2025-03,SUP058,FWD5872A,钻石系列,210,210.0,44100.0,2025-04-25,2025-05-07,待发货,1
PO02573,2025-11-19,2025-11,SUP023,FWD219,虹彩系列,4534,26.72,121142.81,2025-12-23,2025-12-20,已收货,8
PO02574,2025-08-28,2025-08,SUP002,FWD223WR,耐候系列,3239,76.95,249241.05,2025-11-15,2025-11-28,待发货,29
PO02575,2025-09-10,2025-09,SUP029,FWD6205,水晶系列,997,36.3,36191.1,2025-12-06,2025-12-04,已收货,9
PO02576,2024-10-08,2024-10,SUP016,FWD6502,水晶系列,4202,44.14,185465.78,2024-12-12,2024-12-22,已收货,22
PO02577,2025-07-22,2025-07,SUP037,FWD353,金色系列,1295,26.44,34236.56,2025-08-07,2025-08-15,待发货,4
PO02578,2025-06-23,2025-06,SUP037,FWD6300T,水晶系列,1978,67.58,133663.35,2025-08-02,2025-08-11,待发货,13
PO02579,2025-08-16,2025-08,SUP043,FWDD10X,钻石系列,2657,102.6,272608.2,2025-09-08,2025-09-08,待发货,22
PO02580,2025-10-11,2025-10,SUP038,FWDD21M,钻石系列,4072,182.7,743954.4,2026-01-09,2026-01-13,在途,31
PO02581,2024-10-02,2024-10,SUP046,FWD307,金色系列,783,30.09,23563.41,2024-12-14,2024-12-10,已收货,5
PO02582,2025-01-08,2025-01,SUP008,FWD6002T,超白系列,2961,29.25,86609.25,2025-03-14,2025-03-29,在途,5
PO02583,2025-01-09,2025-01,SUP035,FWDD23X,钻石系列,809,180.0,145620.0,2025-01-24,2025-02-05,在途,6
PO02584,2025-01-27,2025-01,SUP004,FWD6500,水晶系列,1912,41.66,79658.7,2025-02-24,2025-03-03,已收货,2
PO02585,2025-03-10,2025-03,SUP045,FWD400B,着色系列,1020,36.3,37026.0,2025-04-11,2025-04-22,待发货,9
PO02586,2025-10-11,2025-10,SUP025,FWD361,金色系列,1311,28.09,36822.71,2025-11-26,2025-12-01,待发货,5
PO02587,2024-11-16,2024-11,SUP028,FWD6006,超白系列,3326,30.71,102149.78,2024-12-26,2024-12-30,待发货,7
PO02588,2025-02-08,2025-02,SUP002,FWD6001,超白系列,3790,31.5,119385.0,2025-03-05,2025-02-28,已收货,36
PO02589,2025-06-02,2025-06,SUP016,FWD355,金色系列,139,31.5,4378.5,2025-06-30,2025-07-12,已收货,0
PO02590,2025-02-27,2025-02,SUP050,FWD6007,超白系列,1401,35.65,49942.15,2025-04-16,2025-04-19,待发货,13
PO02591,2025-09-11,2025-09,SUP038,FWD7322B,其他,4204,46.73,196431.9,2025-10-05,2025-10-15,待发货,41
PO02592,2025-08-11,2025-08,SUP023,FWD299,虹彩系列,3787,28.97,109704.66,2025-10-05,2025-10-09,已收货,25
PO02593,2025-07-18,2025-07,SUP046,FWD506,金属彩光系列,2309,20.16,46549.44,2025-08-06,2025-08-09,待发货,19
PO02594,2025-01-01,2025-01,SUP039,FWD6500,水晶系列,504,41.66,20997.9,2025-02-20,2025-02-17,已收货,0
PO02595,2025-04-19,2025-04,SUP035,FWD111WR,耐候系列,4531,39.6,179427.6,2025-06-13,2025-06-14,已收货,12
PO02596,2024-11-13,2024-11,SUP019,FWD491,着色系列,3289,49.05,161325.45,2025-01-26,2025-01-21,已收货,3
PO02597,2025-05-12,2025-05,SUP037,FWDD21X,钻石系列,4719,206.25,973293.75,2025-05-26,2025-05-21,在途,17
PO02598,2024-10-17,2024-10,SUP004,FWD235,虹彩系列,3176,27.56,87538.5,2024-11-14,2024-11-27,已收货,28
PO02599,2025-07-13,2025-07,SUP021,FWD325,金色系列,244,32.29,7879.07,2025-09-12,2025-09-26,已收货,0
PO02600,2025-06-13,2025-06,SUP018,FWD552,金属彩光系列,4186,21.15,88533.9,2025-08-08,2025-08-14,已收货,34
PO02601,2025-01-20,2025-01,SUP054,FWD305,金色系列,4402,27.0,118854.0,2025-02-27,2025-03-07,在途,21
PO02602,2025-02-19,2025-02,SUP007,FWD6860,水晶系列,3886,72.67,282415.05,2025-04-05,2025-04-04,在途,33
