wo_id,month,sku,component,plan_usage_kg,actual_usage_kg,unit_cost_rmb,variance_pct
WO01659,2025-03,FWD6005,包装材料,5.7215,5.34,45.83,-0.01
WO01659,2025-03,FWD6005,合成云母,8.2216,7.7518,49.0,0.11
WO01472,2024-10,FWD231,合成云母,0.6497,0.6374,30.67,0.15
WO01472,2024-10,FWD231,色料,10.9806,11.1898,73.85,0.09
WO01472,2024-10,FWD231,云母粉,6.5624,6.6249,14.47,0.02
WO01472,2024-10,FWD231,包装材料,6.6273,6.8798,79.78,0.13
WO00349,2025-09,FWD403,包装材料,2.5911,2.5171,20.3,0.09
WO00349,2025-09,FWD403,云母粉,7.296,6.7401,36.78,-0.03
WO01160,2025-01,FWD121WR,珠光粉基材,0.6265,0.6026,72.85,-0.08
WO01160,2025-01,FWD121WR,色料,1.2801,1.1704,50.42,0.14
WO01160,2025-01,FWD121WR,包装材料,3.4863,3.4531,58.43,0.03
WO01160,2025-01,FWD121WR,云母粉,0.6265,0.6205,47.28,0.02
WO02497,2025-11,FWD5872A,钛白粉,0.3078,0.2931,37.71,0.11
WO02497,2025-11,FWD5872A,云母粉,1.8809,1.7376,23.38,-0.01
WO02497,2025-11,FWD5872A,包装材料,1.8809,1.8093,57.96,0.05
WO02497,2025-11,FWD5872A,分散剂,5.3008,5.0988,23.25,0.06
WO00378,2025-03,FWD221,合成云母,0.9289,0.9643,6.92,0.05
WO00378,2025-03,FWD221,色料,8.412,8.1717,66.19,-0.0
WO00378,2025-03,FWD221,钛白粉,1.6514,1.6829,37.64,0.0
WO02086,2024-12,FWD5873A,色料,11.4173,10.5474,5.71,-0.0
WO02086,2024-12,FWD5873A,分散剂,4.5551,4.6419,45.09,0.0
WO00495,2024-12,BHC9233POH,分散剂,11.1534,10.4099,14.66,-0.06
WO00495,2024-12,BHC9233POH,色料,4.3644,4.115,13.54,0.06
WO00655,2025-06,FWD6303,色料,1.255,1.3148,35.82,0.09
WO00655,2025-06,FWD6303,分散剂,1.274,1.2134,67.34,0.14
WO00655,2025-06,FWD6303,珠光粉基材,3.5559,3.4204,6.16,0.01
WO02324,2025-06,FWD304,合成云母,2.9328,2.6534,42.0,-0.05
WO02324,2025-06,FWD304,色料,1.5181,1.576,67.78,0.14
WO01738,2024-12,FWD8205WR,分散剂,3.643,3.7818,12.0,-0.01
WO01738,2024-12,FWD8205WR,钛白粉,2.7832,2.5976,45.01,-0.0
WO01738,2024-12,FWD8205WR,色料,2.127,2.0054,20.21,-0.01
WO01738,2024-12,FWD8205WR,合成云母,4.3445,4.1376,8.33,0.0
WO00757,2024-11,FWD500,珠光粉基材,1.3306,1.3179,68.99,0.04
WO00757,2024-11,FWD500,色料,0.4176,0.3938,70.98,0.14
WO00757,2024-11,FWD500,包装材料,0.6896,0.637,50.61,0.06
WO00757,2024-11,FWD500,钛白粉,1.2432,1.1958,41.73,0.01
WO00684,2025-01,FWD320,云母粉,1.1791,1.1678,34.33,0.11
WO00684,2025-01,FWD320,珠光粉基材,1.3374,1.2101,53.32,-0.04
WO02459,2025-08,FWD224,珠光粉基材,1.5113,1.4681,38.76,-0.01
WO02459,2025-08,FWD224,钛白粉,1.2143,1.1449,44.92,-0.1
WO02459,2025-08,FWD224,色料,0.4106,0.4067,36.4,0.11
WO02459,2025-08,FWD224,合成云母,0.3669,0.3355,74.8,0.14
WO01780,2024-11,FWD410,色料,11.1545,11.1545,53.4,0.11
WO01780,2024-11,FWD410,云母粉,2.3621,2.3846,58.79,-0.09
WO01780,2024-11,FWD410,合成云母,2.4934,2.4221,75.44,0.14
WO00723,2024-11,FWD121WR,珠光粉基材,0.0438,0.043,38.44,0.09
WO00723,2024-11,FWD121WR,钛白粉,0.1786,0.1769,75.64,0.02
WO00723,2024-11,FWD121WR,合成云母,0.5528,0.5633,74.53,0.09
WO00408,2025-09,FWD535,色料,2.8736,2.901,70.75,0.08
WO00408,2025-09,FWD535,珠光粉基材,1.4368,1.3957,35.71,0.01
WO00408,2025-09,FWD535,包装材料,13.763,13.6319,11.83,0.11
WO00408,2025-09,FWD535,钛白粉,4.2348,3.9121,45.21,-0.05
WO01191,2025-06,FWD100,合成云母,5.8155,5.3724,19.24,0.13
WO01191,2025-06,FWD100,包装材料,5.4924,5.5971,34.52,0.11
WO00827,2025-03,FWD5871A,色料,7.3304,6.9115,6.01,0.06
WO00827,2025-03,FWD5871A,合成云母,4.2273,4.1871,52.52,0.05
WO00827,2025-03,FWD5871A,分散剂,1.0793,1.0896,11.05,0.15
WO02317,2025-06,FWDV040B,钛白粉,10.9678,10.2366,55.8,0.02
WO02317,2025-06,FWDV040B,云母粉,0.8483,0.8241,11.54,-0.06
WO02317,2025-06,FWDV040B,合成云母,4.4841,4.6976,12.49,0.11
WO02317,2025-06,FWDV040B,珠光粉基材,0.9695,0.9603,52.85,0.13
WO02473,2025-03,BHC9328GR,合成云母,0.5593,0.5646,40.27,0.07
WO02473,2025-03,BHC9328GR,分散剂,0.5593,0.5859,75.57,-0.09
WO02473,2025-03,BHC9328GR,云母粉,1.1535,1.0986,15.95,-0.05
WO01660,2024-10,FWD355,钛白粉,6.495,6.1238,12.58,0.15
WO01660,2024-10,FWD355,珠光粉基材,12.6552,11.932,23.58,0.14
WO01660,2024-10,FWD355,包装材料,1.2722,1.1874,68.66,-0.03
WO01660,2024-10,FWD355,云母粉,8.102,7.4847,7.08,-0.07
WO01018,2025-09,FWD425,合成云母,4.0172,3.6346,50.96,0.13
WO01018,2025-09,FWD425,色料,3.152,2.8518,78.27,0.14
WO01891,2025-07,BHC9225BMTH,合成云母,5.1133,5.0646,23.38,0.09
WO01891,2025-07,BHC9225BMTH,色料,4.5968,4.5968,61.06,-0.09
WO01891,2025-07,BHC9225BMTH,钛白粉,9.9167,10.2,68.27,0.06
WO01891,2025-07,BHC9225BMTH,包装材料,9.0903,8.4843,70.86,-0.09
WO00511,2025-04,BHC9232MGH,钛白粉,0.0833,0.0865,39.01,-0.01
WO00511,2025-04,BHC9232MGH,云母粉,0.2024,0.2043,72.99,0.15
WO00511,2025-04,BHC9232MGH,珠光粉基材,0.5001,0.4715,37.31,-0.09
WO00511,2025-04,BHC9232MGH,色料,0.9407,0.8779,24.75,0.1
WO01765,2024-10,FWD5871A,色料,2.2556,2.0837,70.05,-0.07
WO01765,2024-10,FWD5871A,合成云母,0.2215,0.2047,74.37,-0.03
WO01765,2024-10,FWD5871A,分散剂,1.8931,1.9472,26.27,0.04
WO01426,2025-11,FWD6502A,包装材料,9.4868,9.3061,8.02,-0.08
WO01426,2025-11,FWD6502A,珠光粉基材,4.5728,4.6599,23.83,-0.08
WO02233,2025-04,FWD510,珠光粉基材,3.1605,3.1906,22.27,0.12
WO02233,2025-04,FWD510,合成云母,4.4699,4.3847,68.39,0.06
WO02233,2025-04,FWD510,分散剂,0.6773,0.6773,26.74,0.04
WO02233,2025-04,FWD510,色料,8.1722,7.3938,51.24,-0.01
WO02217,2025-04,BHC9337GP,云母粉,0.6733,0.622,68.87,0.07
WO02217,2025-04,BHC9337GP,分散剂,2.7775,2.6188,37.13,0.11
WO02217,2025-04,BHC9337GP,钛白粉,2.02,1.8661,73.22,-0.03
WO00167,2025-01,FWD100,云母粉,11.2933,11.616,62.42,-0.1
WO00167,2025-01,FWD100,分散剂,3.9378,3.6753,16.46,-0.06
WO00167,2025-01,FWD100,钛白粉,5.2009,5.2504,34.01,0.12
WO01100,2024-12,FWD101,钛白粉,1.576,1.591,22.89,-0.02
WO01100,2024-12,FWD101,合成云母,1.0646,0.9632,34.92,0.13
WO01100,2024-12,FWD101,珠光粉基材,0.5949,0.6176,19.87,-0.04
WO01100,2024-12,FWD101,分散剂,1.5134,1.3836,28.99,0.0
WO02250,2025-06,FWD6860,色料,0.8879,0.8203,12.58,0.05
WO02250,2025-06,FWD6860,珠光粉基材,1.5539,1.5983,45.45,0.1
WO02250,2025-06,FWD6860,合成云母,14.6507,15.3484,78.1,-0.01
WO01869,2024-11,FWDV220,云母粉,8.106,7.72,14.92,-0.01
WO01869,2024-11,FWDV220,分散剂,11.0654,11.1707,77.59,-0.07
WO01050,2024-10,FWD224,色料,2.7388,2.791,72.83,-0.07
WO01050,2024-10,FWD224,钛白粉,8.8845,8.5461,79.21,-0.02
WO01050,2024-10,FWD224,珠光粉基材,1.4696,1.5116,8.84,0.01
WO01050,2024-10,FWD224,云母粉,9.4857,8.763,13.44,0.1
WO02102,2025-09,FWDD27L,合成云母,8.5438,8.2183,31.0,0.01
WO02102,2025-09,FWDD27L,云母粉,10.8988,9.8608,22.72,-0.01
WO02440,2025-09,BHC9232MGH,钛白粉,6.1752,6.3516,18.44,0.05
WO02440,2025-09,BHC9232MGH,色料,7.9946,8.0708,8.54,0.11
WO02440,2025-09,BHC9232MGH,包装材料,5.293,5.3938,32.57,0.11
WO02440,2025-09,BHC9232MGH,合成云母,10.586,9.8803,43.67,-0.08
WO00550,2025-09,BHC89234BG,分散剂,0.4035,0.415,47.72,0.08
WO00550,2025-09,BHC89234BG,包装材料,1.2394,1.2276,48.65,-0.08
WO01331,2025-01,FWD411,合成云母,5.0483,4.6636,75.09,0.01
WO01331,2025-01,FWD411,包装材料,5.1513,4.8079,54.18,0.1
WO01331,2025-01,FWD411,色料,8.3966,8.3167,55.25,-0.0
WO01331,2025-01,FWD411,分散剂,4.5847,4.1917,63.37,0.05
WO02126,2025-05,FWD6860,包装材料,3.6568,3.6568,55.5,0.05
WO02126,2025-05,FWD6860,云母粉,1.2297,1.2766,39.61,0.05
WO01410,2025-10,FWD217,钛白粉,10.0635,9.105,23.25,0.02
WO01410,2025-10,FWD217,珠光粉基材,9.8493,9.7555,24.16,0.1
WO01410,2025-10,FWD217,合成云母,5.7276,5.2912,23.83,-0.05
WO01410,2025-10,FWD217,色料,4.1217,4.2788,14.38,0.13
WO00079,2025-07,FWD435,钛白粉,0.1473,0.1389,33.22,0.05
WO00079,2025-07,FWD435,云母粉,1.0556,1.0053,79.96,0.1
WO01682,2025-08,BHC9326BM ,包装材料,1.6162,1.5392,17.79,0.03
WO01682,2025-08,BHC9326BM ,云母粉,2.5923,2.5429,21.5,0.04
WO01682,2025-08,BHC9326BM ,钛白粉,2.4803,2.3622,68.76,0.03
WO00257,2024-10,FWD103TWR,云母粉,4.0668,4.1443,42.81,0.06
WO00257,2024-10,FWD103TWR,合成云母,3.7814,3.7094,52.16,0.04
WO00257,2024-10,FWD103TWR,包装材料,6.4213,6.6659,57.7,-0.0
WO00257,2024-10,FWD103TWR,珠光粉基材,2.7112,2.6854,21.87,-0.06
WO00666,2024-10,FWDV020,包装材料,1.1284,1.064,9.18,-0.04
WO00666,2024-10,FWDV020,钛白粉,0.7796,0.7871,49.04,-0.01
WO00666,2024-10,FWDV020,合成云母,1.0669,1.1075,23.96,-0.0
WO00666,2024-10,FWDV020,云母粉,3.2622,3.1069,49.01,0.12
WO00400,2025-04,FWDD29X,色料,2.4279,2.3123,48.37,-0.08
WO00400,2025-04,FWDD29X,合成云母,2.4894,2.3709,62.48,0.06
WO01203,2024-12,FWDV095B,珠光粉基材,5.9176,5.8612,60.98,-0.05
WO01203,2024-12,FWDV095B,合成云母,4.9313,5.1662,18.5,-0.03
WO01203,2024-12,FWDV095B,包装材料,6.2039,6.263,48.24,0.07
WO01203,2024-12,FWDV095B,分散剂,1.6862,1.5898,10.97,0.09
WO00522,2025-03,FWD407,色料,7.1222,7.2578,10.84,-0.08
WO00522,2025-03,FWD407,珠光粉基材,5.596,5.4361,20.27,0.04
WO00522,2025-03,FWD407,钛白粉,7.4274,6.7908,45.3,-0.08
WO00522,2025-03,FWD407,云母粉,8.9027,9.0723,64.15,-0.05
WO01743,2025-10,FWD299,分散剂,4.4612,4.5886,24.55,0.06
WO01743,2025-10,FWD299,珠光粉基材,1.0622,0.9914,73.6,-0.0
WO01743,2025-10,FWD299,合成云母,4.6972,4.5183,34.61,0.06
WO01743,2025-10,FWD299,云母粉,0.236,0.245,79.14,0.06
WO00883,2025-10,FWD3302,色料,4.2809,4.2401,50.61,-0.02
WO00883,2025-10,FWD3302,云母粉,5.5536,5.7122,22.46,0.02
WO00883,2025-10,FWD3302,合成云母,6.9805,6.7811,38.13,0.14
WO01136,2025-07,FWD5895,云母粉,1.2741,1.2983,46.25,-0.05
WO01136,2025-07,FWD5895,珠光粉基材,3.1762,2.9947,58.76,0.0
WO01745,2025-08,FWD110,珠光粉基材,1.1252,1.0716,72.06,-0.09
WO01745,2025-08,FWD110,合成云母,4.5007,4.2435,13.87,0.09
WO01489,2025-06,FWD103TWR,珠光粉基材,6.9917,7.1915,67.57,-0.05
WO01489,2025-06,FWD103TWR,云母粉,8.5705,8.1624,8.24,-0.01
WO01489,2025-06,FWD103TWR,钛白粉,1.9396,1.9581,61.01,-0.08
WO01489,2025-06,FWD103TWR,分散剂,5.0972,5.0972,74.48,-0.08
WO02172,2025-05,FWD325,分散剂,6.8226,6.9525,9.74,0.15
WO02172,2025-05,FWD325,包装材料,8.5705,8.244,51.81,0.03
WO02172,2025-05,FWD325,色料,7.4992,7.4992,54.49,-0.03
WO01752,2025-05,FWD6884,色料,4.207,4.0868,72.21,0.13
WO01752,2025-05,FWD6884,合成云母,6.4539,6.4539,28.5,0.02
WO02041,2025-03,FWD100,云母粉,9.9213,9.3544,79.83,0.14
WO02041,2025-03,FWD100,分散剂,8.4834,7.7563,59.49,0.13
WO02041,2025-03,FWD100,珠光粉基材,8.8429,8.0849,50.32,0.05
WO02041,2025-03,FWD100,合成云母,9.3462,9.6132,34.79,0.04
WO01169,2024-11,FWDD28X,珠光粉基材,0.6375,0.6375,50.45,0.13
WO01169,2024-11,FWDD28X,云母粉,1.6423,1.4859,11.37,0.03
WO00864,2025-05,FWD500,钛白粉,2.6619,2.4591,38.59,-0.05
WO00864,2025-05,FWD500,云母粉,8.0701,7.9933,55.21,-0.06
WO00864,2025-05,FWD500,包装材料,5.873,5.9849,52.54,-0.01
WO01538,2025-01,FWD163,珠光粉基材,1.4614,1.4614,31.44,0.06
WO01538,2025-01,FWD163,分散剂,6.203,6.2621,28.3,0.02
WO01853,2025-08,FWD6303A,珠光粉基材,1.2302,1.2653,12.69,0.05
WO01853,2025-08,FWD6303A,分散剂,0.5536,0.5272,13.69,-0.05
WO01853,2025-08,FWD6303A,合成云母,2.9832,2.9832,66.57,-0.05
WO01853,2025-08,FWD6303A,钛白粉,5.1052,5.1052,49.26,-0.06
WO02098,2025-01,FWD306,钛白粉,1.9782,1.8651,45.33,-0.05
WO02098,2025-01,FWD306,珠光粉基材,3.8802,4.0281,32.38,0.01
WO01293,2025-05,FWD430,色料,5.3151,4.8595,14.11,0.13
WO01293,2025-05,FWD430,包装材料,3.7547,3.6832,11.02,0.02
WO01293,2025-05,FWD430,钛白粉,4.3886,4.1796,51.88,0.02
WO01293,2025-05,FWD430,合成云母,6.8754,6.7445,34.65,0.15
WO02227,2024-11,FWD506,云母粉,1.9819,1.9819,73.16,0.13
WO02227,2024-11,FWD506,珠光粉基材,1.9616,1.9803,21.07,0.13
WO02227,2024-11,FWD506,色料,0.0708,0.0694,52.18,-0.07
WO02227,2024-11,FWD506,钛白粉,1.8403,1.8578,66.43,0.07
WO01269,2024-10,FWD508,钛白粉,0.0351,0.0338,71.75,0.12
WO01269,2024-10,FWD508,色料,0.654,0.6104,79.78,0.06
WO01269,2024-10,FWD508,珠光粉基材,0.6627,0.6249,41.33,0.1
WO01269,2024-10,FWD508,包装材料,0.711,0.6704,15.14,-0.01
WO00661,2024-12,FWD6007,云母粉,8.5563,7.8229,53.11,-0.07
WO00661,2024-12,FWD6007,珠光粉基材,9.4215,9.7804,52.56,0.0
WO01887,2025-06,FWD413,云母粉,5.299,4.8952,36.69,-0.07
WO01887,2025-06,FWD413,珠光粉基材,4.9528,4.8585,68.73,-0.03
WO01887,2025-06,FWD413,分散剂,1.9172,1.899,8.94,-0.03
WO01090,2025-06,FWD520WR,色料,4.523,4.2645,11.44,0.11
WO01090,2025-06,FWD520WR,钛白粉,12.7256,11.8773,74.53,-0.04
WO01090,2025-06,FWD520WR,包装材料,12.1124,11.4202,53.23,0.08
WO01090,2025-06,FWD520WR,合成云母,4.3696,4.1616,11.89,0.07
WO00901,2025-07,FWD323M,珠光粉基材,3.6742,3.3942,65.5,-0.01
WO00901,2025-07,FWD323M,钛白粉,2.1586,2.1175,7.32,-0.08
WO00901,2025-07,FWD323M,色料,5.9705,5.6862,58.01,0.12
WO00901,2025-07,FWD323M,包装材料,0.8267,0.8503,37.9,-0.09
WO00904,2024-10,FWDV580,合成云母,2.4246,2.3323,60.12,0.07
WO00904,2024-10,FWDV580,云母粉,2.0494,2.0299,58.25,0.05
WO02325,2025-08,BHC9320YB,珠光粉基材,5.2019,5.1028,5.43,0.01
WO02325,2025-08,BHC9320YB,色料,2.9025,3.0407,15.58,0.13
WO02325,2025-08,BHC9320YB,包装材料,0.9047,0.8788,67.98,-0.02
WO00278,2025-02,FWDD21X,云母粉,1.1165,1.1059,13.44,-0.05
WO00278,2025-02,FWDD21X,钛白粉,1.1769,1.0872,42.79,-0.08
WO00278,2025-02,FWDD21X,分散剂,0.7544,0.7257,70.02,0.11
WO00278,2025-02,FWDD21X,包装材料,0.2515,0.2587,79.7,0.04
WO00638,2025-01,FWD351WR,珠光粉基材,3.035,3.0928,18.57,0.12
WO00638,2025-01,FWD351WR,分散剂,3.1642,2.9834,67.51,0.02
WO00638,2025-01,FWD351WR,云母粉,0.4197,0.3798,60.01,-0.08
WO00638,2025-01,FWD351WR,合成云母,2.6799,2.8075,76.77,-0.04
WO00358,2025-07,FWD323,云母粉,8.907,8.0587,5.81,-0.09
WO00358,2025-07,FWD323,包装材料,0.7157,0.743,29.74,-0.07
WO00358,2025-07,FWD323,合成云母,14.7125,14.8526,54.96,0.13
WO01113,2024-10,FWD5895,合成云母,0.547,0.5626,47.4,0.13
WO01113,2024-10,FWD5895,云母粉,1.4305,1.4714,16.92,-0.08
WO01069,2025-08,BHC9233POH,色料,1.8429,1.8429,79.96,0.09
WO01069,2025-08,BHC9233POH,钛白粉,0.1254,0.117,25.31,0.03
WO01069,2025-08,BHC9233POH,合成云母,2.0811,1.9424,21.1,-0.03
WO01069,2025-08,BHC9233POH,珠光粉基材,1.6674,1.6039,62.59,-0.07
WO01530,2025-07,FWD5871A,钛白粉,1.2406,1.1579,8.86,0.05
WO01530,2025-07,FWD5871A,包装材料,1.1661,1.0884,65.28,0.08
WO01530,2025-07,FWD5871A,色料,2.7541,2.7541,11.39,0.1
WO01305,2025-10,BHC9321RY,合成云母,2.652,2.7026,34.96,0.08
WO01305,2025-10,BHC9321RY,分散剂,3.4808,3.1493,12.24,-0.01
WO02157,2024-11,FWD6885,珠光粉基材,3.7501,3.4287,49.94,0.11
WO02157,2024-11,FWD6885,分散剂,3.298,3.4236,53.29,0.02
WO02157,2024-11,FWD6885,云母粉,0.9841,0.8997,7.74,0.14
WO00617,2024-12,FWD6005T,分散剂,1.9345,1.8977,58.58,0.08
WO00617,2024-12,FWD6005T,合成云母,5.8036,5.5825,47.4,0.05
WO00060,2025-04,FWD121WR,包装材料,6.7193,6.7193,68.81,0.08
WO00060,2025-04,FWD121WR,珠光粉基材,2.2058,2.1848,73.61,-0.1
WO00060,2025-04,FWD121WR,分散剂,1.7986,1.7472,27.87,0.14
WO00974,2025-10,FWD6303A,分散剂,1.4548,1.4271,79.57,-0.01
WO00974,2025-10,FWD6303A,云母粉,9.7179,9.9956,34.41,0.06
WO00974,2025-10,FWD6303A,钛白粉,7.7394,7.3709,57.06,-0.03
WO00126,2025-04,FWD6810,分散剂,0.8729,0.8562,75.35,0.03
WO00126,2025-04,FWD6810,包装材料,1.3007,1.3007,62.33,-0.07
WO00126,2025-04,FWD6810,钛白粉,1.4377,1.4514,27.42,0.06
WO01030,2025-01,FWD152WR,色料,1.0867,1.1384,34.95,0.08
WO01030,2025-01,FWD152WR,珠光粉基材,0.9788,0.9322,25.8,0.05
WO01030,2025-01,FWD152WR,包装材料,0.5934,0.5652,20.56,-0.09
WO01030,2025-01,FWD152WR,合成云母,1.472,1.4019,65.22,0.09
WO02197,2025-05,FWD289,分散剂,11.0838,10.9782,44.5,0.12
WO02197,2025-05,FWD289,合成云母,7.347,7.0671,76.05,0.13
WO02197,2025-05,FWD289,色料,8.0437,8.4267,24.06,0.07
WO00256,2025-08,FWD535,合成云母,3.8002,3.8364,43.73,0.13
WO00256,2025-08,FWD535,云母粉,4.0098,3.8953,47.13,-0.05
WO00256,2025-08,FWD535,分散剂,3.6691,3.5643,14.07,-0.06
WO00256,2025-08,FWD535,包装材料,1.5463,1.4874,45.26,-0.08
WO00775,2024-12,FWDV220,包装材料,1.9561,1.9375,32.46,0.14
WO00775,2024-12,FWDV220,合成云母,0.7482,0.7126,40.22,0.02
WO00775,2024-12,FWDV220,分散剂,0.2672,0.2723,47.42,0.05
WO00775,2024-12,FWDV220,钛白粉,1.5071,1.378,59.29,-0.09
WO01581,2025-03,FWD6910,分散剂,8.0902,7.7049,18.74,0.15
WO01581,2025-03,FWD6910,色料,7.4635,7.037,48.0,0.11
WO01581,2025-03,FWD6910,包装材料,10.3121,10.3121,42.05,-0.02
WO01053,2025-02,FWD430,合成云母,5.8102,5.9762,52.18,0.08
WO01053,2025-02,FWD430,珠光粉基材,5.195,4.8486,59.88,0.09
WO01053,2025-02,FWD430,云母粉,0.4101,0.3828,21.34,0.09
WO01053,2025-02,FWD430,分散剂,1.8114,1.7424,7.83,-0.02
WO00981,2025-11,FWD111MT,包装材料,4.9651,4.8705,73.52,0.09
WO00981,2025-11,FWD111MT,合成云母,4.7465,4.7465,9.09,0.13
WO00981,2025-11,FWD111MT,色料,0.2498,0.2403,23.35,0.04
WO00981,2025-11,FWD111MT,云母粉,4.2156,4.2156,10.56,0.07
WO02472,2024-11,FWDV080,钛白粉,1.9385,1.7908,58.51,0.03
WO02472,2024-11,FWDV080,分散剂,0.4941,0.5035,72.92,0.07
WO00794,2025-09,FWDV020,钛白粉,2.2052,2.1212,43.92,-0.04
WO00794,2025-09,FWDV020,合成云母,5.5778,5.7372,20.2,-0.03
WO00794,2025-09,FWDV020,珠光粉基材,5.4914,5.7005,47.25,0.02
WO00794,2025-09,FWDV020,云母粉,1.5566,1.4232,11.03,0.0
WO02221,2025-02,FWDV040,珠光粉基材,3.3079,3.2134,8.57,0.09
WO02221,2025-02,FWDV040,合成云母,9.22,8.6931,40.35,0.11
WO02221,2025-02,FWDV040,钛白粉,13.654,12.8738,77.01,-0.03
WO02155,2025-07,FWD6018,分散剂,1.3063,1.3063,31.92,-0.01
WO02155,2025-07,FWD6018,色料,2.6126,2.5628,39.35,-0.09
WO02155,2025-07,FWD6018,珠光粉基材,0.8039,0.8192,52.5,0.01
WO02155,2025-07,FWD6018,包装材料,2.0097,1.8374,68.71,0.07
WO00091,2025-06,FWD534,包装材料,1.3903,1.4432,64.06,-0.09
WO00091,2025-06,FWD534,色料,0.9197,0.8584,53.45,-0.09
WO00908,2025-04,BHC89232BR,珠光粉基材,0.7212,0.7487,47.33,0.14
WO00908,2025-04,BHC89232BR,包装材料,1.4152,1.3074,76.77,0.01
WO00908,2025-04,BHC89232BR,云母粉,1.0886,1.0264,36.3,0.15
WO01684,2025-02,FWD6224,色料,10.8373,10.5276,18.08,-0.01
WO01684,2025-02,FWD6224,分散剂,11.2587,10.4009,39.12,-0.09
WO00763,2025-10,FWD3112,云母粉,0.5784,0.6059,18.74,-0.04
WO00763,2025-10,FWD3112,钛白粉,3.7745,3.7745,24.02,0.08
WO00763,2025-10,FWD3112,珠光粉基材,3.3788,3.2179,51.39,-0.05
WO01032,2025-04,FWD201WR,合成云母,2.7374,2.7374,47.88,-0.04
WO01032,2025-04,FWD201WR,钛白粉,3.1878,3.2485,44.86,0.05
WO01254,2025-11,FWD111M,分散剂,7.8019,7.4304,7.47,0.12
WO01254,2025-11,FWD111M,钛白粉,4.4211,4.0,23.74,0.06
WO01012,2025-10,FWD323WR,云母粉,1.6585,1.5637,6.98,0.12
WO01012,2025-10,FWD323WR,珠光粉基材,0.2764,0.2738,40.18,0.11
WO02288,2025-06,FWD3112,云母粉,0.8317,0.7604,7.7,-0.0
WO02288,2025-06,FWD3112,珠光粉基材,1.6633,1.5841,9.38,-0.03
WO02288,2025-06,FWD3112,色料,2.6375,2.537,57.04,0.08
WO00607,2025-03,FWD225WR,包装材料,1.754,1.7874,66.49,-0.06
WO00607,2025-03,FWD225WR,钛白粉,1.1927,1.2041,22.57,0.03
WO01389,2025-11,FWD153,钛白粉,6.6056,6.4169,18.06,0.09
WO01389,2025-11,FWD153,云母粉,8.4339,8.5946,64.4,-0.09
WO01389,2025-11,FWD153,合成云母,4.1285,4.2071,28.16,-0.02
WO02383,2025-10,FWD201WR,分散剂,4.8448,5.0294,30.71,-0.03
WO02383,2025-10,FWD201WR,云母粉,9.2761,9.3645,74.81,-0.06
WO01362,2025-06,FWDD27M,包装材料,0.6069,0.6185,52.68,-0.06
WO01362,2025-06,FWDD27M,云母粉,3.9451,3.7197,72.29,0.09
WO01362,2025-06,FWDD27M,钛白粉,4.2992,4.2582,72.4,-0.09
WO01362,2025-06,FWDD27M,分散剂,8.1431,7.3676,65.32,0.07
WO00006,2025-11,FWD5872A,合成云母,5.0533,4.6202,22.86,0.03
WO00006,2025-11,FWD5872A,珠光粉基材,4.4089,4.5769,48.63,-0.09
WO00006,2025-11,FWD5872A,色料,3.7985,3.69,29.56,0.03
WO00006,2025-11,FWD5872A,钛白粉,3.4254,3.1971,78.62,0.09
WO00584,2025-01,FWD307,钛白粉,7.1662,6.825,61.7,-0.01
WO00584,2025-01,FWD307,包装材料,11.0292,10.399,39.62,0.05
WO00584,2025-01,FWD307,分散剂,6.9423,6.8761,7.39,0.12
WO02069,2025-01,BHC9227GOH,合成云母,5.9062,5.4562,14.36,0.05
WO02069,2025-01,BHC9227GOH,珠光粉基材,4.2982,3.9298,22.75,0.1
WO00441,2025-11,FWDD27M,包装材料,2.8067,2.8334,74.16,0.12
WO00441,2025-11,FWDD27M,珠光粉基材,1.0773,1.0055,71.62,-0.1
WO00441,2025-11,FWDD27M,分散剂,0.9922,0.9072,60.6,-0.08
WO00441,2025-11,FWDD27M,合成云母,2.3956,2.2815,38.03,-0.05
WO01866,2025-07,BHC5518,珠光粉基材,1.3712,1.3712,44.91,-0.0
WO01866,2025-07,BHC5518,云母粉,1.2288,1.1936,21.02,0.03
WO01866,2025-07,BHC5518,色料,1.5048,1.5478,14.53,-0.03
WO01866,2025-07,BHC5518,分散剂,1.4514,1.4099,66.88,0.04
WO01504,2025-10,FWD205,分散剂,8.0584,7.7514,19.04,-0.03
WO01504,2025-10,FWD205,包装材料,8.57,8.57,32.62,0.04
WO01504,2025-10,FWD205,珠光粉基材,3.2617,3.3549,45.93,0.01
WO00866,2025-04,FWDV080,色料,1.9231,1.9048,33.52,-0.06
WO00866,2025-04,FWDV080,云母粉,8.2051,7.9707,6.14,0.11
WO01148,2025-01,FWD552,分散剂,1.3166,1.3166,72.27,0.12
WO01148,2025-01,FWD552,色料,1.3421,1.2654,63.14,0.03
WO00566,2025-05,FWDV040,合成云母,4.0724,3.8785,43.88,-0.02
WO00566,2025-05,FWDV040,包装材料,6.1972,6.2562,10.3,-0.01
WO00566,2025-05,FWDV040,分散剂,3.8363,3.8363,46.24,0.02
WO00566,2025-05,FWDV040,云母粉,8.676,8.3455,41.69,0.13
WO01915,2025-11,FWD5800,合成云母,1.4031,1.363,66.41,-0.03
WO01915,2025-11,FWD5800,色料,7.0547,6.7859,16.67,-0.02
WO01915,2025-11,FWD5800,分散剂,5.1448,4.9488,68.82,0.14
WO01915,2025-11,FWD5800,云母粉,5.6905,5.7447,65.99,0.13
