month,sku,category,base_price,observed_price,elasticity_coef,demand_index,competitor_price_index
2025-07,FWDV550,玻璃包银系列,1310.0,1572.0,-2.98,1.78,0.85
2025-08,FWDV550,玻璃包银系列,1310.0,1388.6,-0.61,0.71,1.05
2025-09,FWDV550,玻璃包银系列,1310.0,1165.9,-2.63,1.28,1.2
2025-10,FWDV550,玻璃包银系列,1310.0,1192.1,-1.82,0.69,0.85
2025-11,FWDV550,玻璃包银系列,1310.0,1558.9,-0.86,1.17,1.24
2024-10,FWDV580,玻璃包银系列,1310.0,1467.2,-2.48,0.85,0.98
2024-11,FWDV580,玻璃包银系列,1310.0,1074.2,-1.03,1.37,1.22
2024-12,FWDV580,玻璃包银系列,1310.0,1061.1,-1.42,1.68,0.9
2025-01,FWDV580,玻璃包银系列,1310.0,1427.9,-2.93,1.36,1.0
2025-02,FWDV580,玻璃包银系列,1310.0,1231.4,-0.7,1.32,0.83
2025-03,FWDV580,玻璃包银系列,1310.0,1414.8,-1.97,0.89,1.25
2025-04,FWDV580,玻璃包银系列,1310.0,1061.1,-1.07,0.91,1.06
2025-05,FWDV580,玻璃包银系列,1310.0,1192.1,-2.37,1.81,1.28
2025-06,FWDV580,玻璃包银系列,1310.0,1061.1,-0.97,1.54,0.89
2025-07,FWDV580,玻璃包银系列,1310.0,1349.3,-1.78,1.57,1.09
2025-08,FWDV580,玻璃包银系列,1310.0,1113.5,-0.81,1.72,1.1
2025-09,FWDV580,玻璃包银系列,1310.0,1192.1,-2.11,1.62,1.01
2025-10,FWDV580,玻璃包银系列,1310.0,1126.6,-2.18,0.63,1.17
2025-11,FWDV580,玻璃包银系列,1310.0,1493.4,-1.26,1.55,0.98
2024-10,FWDV040B,玻璃包银系列,5850.0,5791.5,-1.91,0.75,0.8
2024-11,FWDV040B,玻璃包银系列,5850.0,5674.5,-2.97,1.9,1.24
2024-12,FWDV040B,玻璃包银系列,5850.0,6376.5,-0.78,0.6,1.3
2025-01,FWDV040B,玻璃包银系列,5850.0,5382.0,-2.49,1.37,1.19
2025-02,FWDV040B,玻璃包银系列,5850.0,5440.5,-1.26,0.78,0.96
2025-03,FWDV040B,玻璃包银系列,5850.0,5616.0,-2.71,0.82,0.91
2025-04,FWDV040B,玻璃包银系列,5850.0,5323.5,-2.59,1.6,1.1
2025-05,FWDV040B,玻璃包银系列,5850.0,6259.5,-1.2,1.53,0.82
2025-06,FWDV040B,玻璃包银系列,5850.0,4738.5,-2.77,1.33,1.27
2025-07,FWDV040B,玻璃包银系列,5850.0,6318.0,-2.69,0.93,1.13
2025-08,FWDV040B,玻璃包银系列,5850.0,6903.0,-1.88,1.61,0.92
2025-09,FWDV040B,玻璃包银系列,5850.0,6727.5,-0.86,1.67,1.27
2025-10,FWDV040B,玻璃包银系列,5850.0,5323.5,-2.25,1.55,1.23
2025-11,FWDV040B,玻璃包银系列,5850.0,6318.0,-2.57,1.46,1.24
2024-10,FWDV060B,玻璃包银系列,4825.0,5259.25,-2.39,1.66,1.19
2024-11,FWDV060B,玻璃包银系列,4825.0,5597.0,-0.78,0.8,0.91
2024-12,FWDV060B,玻璃包银系列,4825.0,4873.25,-2.58,1.21,0.98
2025-01,FWDV060B,玻璃包银系列,4825.0,4825.0,-1.99,1.99,0.86
2025-02,FWDV060B,玻璃包银系列,4825.0,5645.25,-2.48,1.12,0.96
2025-03,FWDV060B,玻璃包银系列,4825.0,4728.5,-2.32,1.57,0.85
2025-04,FWDV060B,玻璃包银系列,4825.0,4873.25,-2.79,0.69,1.16
2025-05,FWDV060B,玻璃包银系列,4825.0,5452.25,-0.54,1.8,1.28
2025-06,FWDV060B,玻璃包银系列,4825.0,5162.75,-0.6,1.28,1.1
2025-07,FWDV060B,玻璃包银系列,4825.0,5259.25,-2.82,0.5,1.16
2025-08,FWDV060B,玻璃包银系列,4825.0,5790.0,-2.7,0.68,0.95
2025-09,FWDV060B,玻璃包银系列,4825.0,4342.5,-2.0,1.57,0.84
2025-10,FWDV060B,玻璃包银系列,4825.0,4969.75,-2.74,1.26,0.83
2025-11,FWDV060B,玻璃包银系列,4825.0,4583.75,-1.56,0.96,1.17
2024-10,FWDV080B,玻璃包银系列,4230.0,4949.1,-2.25,0.82,1.17
2024-11,FWDV080B,玻璃包银系列,4230.0,4272.3,-1.08,1.32,1.13
2024-12,FWDV080B,玻璃包银系列,4230.0,4568.4,-2.16,0.86,1.3
2025-01,FWDV080B,玻璃包银系列,4230.0,5033.7,-1.33,1.34,1.22
2025-02,FWDV080B,玻璃包银系列,4230.0,4145.4,-1.18,0.58,1.08
2025-03,FWDV080B,玻璃包银系列,4230.0,4441.5,-0.78,1.01,0.89
2025-04,FWDV080B,玻璃包银系列,4230.0,3637.8,-0.67,1.63,1.16
2025-05,FWDV080B,玻璃包银系列,4230.0,3426.3,-1.61,1.95,1.18
2025-06,FWDV080B,玻璃包银系列,4230.0,4356.9,-1.98,1.38,1.11
2025-07,FWDV080B,玻璃包银系列,4230.0,4060.8,-1.34,0.53,1.07
2025-08,FWDV080B,玻璃包银系列,4230.0,4610.7,-2.1,0.8,1.3
2025-09,FWDV080B,玻璃包银系列,4230.0,4483.8,-0.93,1.04,0.83
2025-10,FWDV080B,玻璃包银系列,4230.0,4653.0,-2.23,1.5,0.87
2025-11,FWDV080B,玻璃包银系列,4230.0,4610.7,-2.73,1.74,0.89
2024-10,FWDV095B,玻璃包银系列,1780.0,1762.2,-0.52,1.75,1.17
2024-11,FWDV095B,玻璃包银系列,1780.0,1441.8,-0.89,0.57,0.92
2024-12,FWDV095B,玻璃包银系列,1780.0,1459.6,-1.7,1.45,1.18
2025-01,FWDV095B,玻璃包银系列,1780.0,1940.2,-1.96,1.65,1.18
2025-02,FWDV095B,玻璃包银系列,1780.0,1584.2,-0.65,0.55,1.2
2025-03,FWDV095B,玻璃包银系列,1780.0,1922.4,-1.01,1.36,1.24
2025-04,FWDV095B,玻璃包银系列,1780.0,1619.8,-1.71,0.91,0.88
2025-05,FWDV095B,玻璃包银系列,1780.0,1726.6,-1.26,1.58,1.07
2025-06,FWDV095B,玻璃包银系列,1780.0,2082.6,-0.84,0.76,1.0
2025-07,FWDV095B,玻璃包银系列,1780.0,1762.2,-2.85,0.93,1.23
2025-08,FWDV095B,玻璃包银系列,1780.0,1708.8,-0.97,1.16,1.01
2025-09,FWDV095B,玻璃包银系列,1780.0,1904.6,-2.01,0.63,1.1
2025-10,FWDV095B,玻璃包银系列,1780.0,1495.2,-2.6,2.0,0.94
2025-11,FWDV095B,玻璃包银系列,1780.0,1673.2,-1.81,1.79,1.2
2024-10,FWDV150B,玻璃包银系列,2220.0,2064.6,-2.52,0.7,0.87
2024-11,FWDV150B,玻璃包银系列,2220.0,2641.8,-2.54,1.1,1.3
2024-12,FWDV150B,玻璃包银系列,2220.0,1975.8,-2.44,1.77,0.99
2025-01,FWDV150B,玻璃包银系列,2220.0,1998.0,-0.62,0.76,1.26
2025-02,FWDV150B,玻璃包银系列,2220.0,1975.8,-0.62,0.52,1.26
2025-03,FWDV150B,玻璃包银系列,2220.0,2664.0,-1.1,1.19,1.19
2025-04,FWDV150B,玻璃包银系列,2220.0,2442.0,-2.36,1.6,0.91
2025-05,FWDV150B,玻璃包银系列,2220.0,2242.2,-2.78,0.72,0.87
2025-06,FWDV150B,玻璃包银系列,2220.0,2442.0,-1.84,1.05,0.86
2025-07,FWDV150B,玻璃包银系列,2220.0,1953.6,-1.23,1.64,1.09
2025-08,FWDV150B,玻璃包银系列,2220.0,1820.4,-0.54,1.7,1.22
2025-09,FWDV150B,玻璃包银系列,2220.0,2131.2,-0.8,1.89,1.0
2025-10,FWDV150B,玻璃包银系列,2220.0,1953.6,-0.67,1.24,0.92
2025-11,FWDV150B,玻璃包银系列,2220.0,1887.0,-0.52,1.3,0.98
2024-10,FWD7305,其他,60.0,66.6,-2.0,1.66,0.92
2024-11,FWD7305,其他,60.0,66.6,-2.65,1.78,0.91
2024-12,FWD7305,其他,60.0,52.2,-1.31,1.63,0.9
2025-01,FWD7305,其他,60.0,67.2,-2.91,1.58,1.21
2025-02,FWD7305,其他,60.0,65.4,-1.17,0.58,1.07
2025-03,FWD7305,其他,60.0,51.6,-1.54,0.81,1.27
2025-04,FWD7305,其他,60.0,66.0,-2.91,0.52,0.9
2025-05,FWD7305,其他,60.0,66.0,-2.42,1.52,1.12
2025-06,FWD7305,其他,60.0,67.2,-1.66,0.82,0.94
2025-07,FWD7305,其他,60.0,66.6,-2.0,0.62,0.98
2025-08,FWD7305,其他,60.0,61.2,-1.78,1.88,0.93
2025-09,FWD7305,其他,60.0,50.4,-2.45,1.29,1.16
2025-10,FWD7305,其他,60.0,66.0,-1.43,1.53,0.86
2025-11,FWD7305,其他,60.0,61.8,-0.63,1.08,0.81
2024-10,FWD7322,其他,70.0,73.5,-0.56,0.94,1.22
2024-11,FWD7322,其他,70.0,64.4,-2.11,1.75,0.87
2024-12,FWD7322,其他,70.0,74.9,-2.08,1.31,0.91
2025-01,FWD7322,其他,70.0,60.2,-1.45,0.93,0.96
2025-02,FWD7322,其他,70.0,73.5,-1.22,1.18,1.12
2025-03,FWD7322,其他,70.0,72.8,-0.52,1.28,0.98
2025-04,FWD7322,其他,70.0,76.3,-2.49,0.7,1.3
2025-05,FWD7322,其他,70.0,78.4,-2.47,0.56,1.1
2025-06,FWD7322,其他,70.0,72.8,-1.47,1.87,1.14
2025-07,FWD7322,其他,70.0,62.3,-1.71,0.82,1.15
2025-08,FWD7322,其他,70.0,60.9,-2.94,1.39,0.99
2025-09,FWD7322,其他,70.0,74.9,-1.55,1.95,1.2
2025-10,FWD7322,其他,70.0,74.9,-1.05,1.59,0.86
2025-11,FWD7322,其他,70.0,67.9,-2.97,1.82,1.17
2024-10,FWD7322B,其他,70.0,74.2,-1.69,1.65,1.0
2024-11,FWD7322B,其他,70.0,84.0,-1.86,1.24,1.04
2024-12,FWD7322B,其他,70.0,79.1,-0.82,1.37,1.07
2025-01,FWD7322B,其他,70.0,71.4,-2.38,1.04,1.11
2025-02,FWD7322B,其他,70.0,56.0,-0.77,1.29,0.89
2025-03,FWD7322B,其他,70.0,69.3,-2.63,0.75,0.85
2025-04,FWD7322B,其他,70.0,77.0,-2.12,0.86,1.14
2025-05,FWD7322B,其他,70.0,72.1,-2.26,1.98,0.91
2025-06,FWD7322B,其他,70.0,73.5,-1.49,1.88,0.94
2025-07,FWD7322B,其他,70.0,72.1,-2.5,0.98,1.17
2025-08,FWD7322B,其他,70.0,67.9,-1.96,1.49,0.98
2025-09,FWD7322B,其他,70.0,57.4,-2.81,1.24,0.82
2025-10,FWD7322B,其他,70.0,79.8,-2.63,0.52,0.87
2025-11,FWD7322B,其他,70.0,69.3,-0.98,0.81,1.14
2024-10,FWD7331,其他,110.0,121.0,-2.45,0.75,1.17
2024-11,FWD7331,其他,110.0,107.8,-1.36,1.58,1.21
2024-12,FWD7331,其他,110.0,119.9,-2.57,0.93,1.05
2025-01,FWD7331,其他,110.0,97.9,-2.33,1.97,1.01
2025-02,FWD7331,其他,110.0,123.2,-2.02,1.37,0.82
2025-03,FWD7331,其他,110.0,112.2,-2.97,1.15,1.16
2025-04,FWD7331,其他,110.0,121.0,-1.18,0.81,1.23
2025-05,FWD7331,其他,110.0,101.2,-2.61,1.89,1.02
2025-06,FWD7331,其他,110.0,126.5,-1.08,1.44,0.9
2025-07,FWD7331,其他,110.0,103.4,-1.83,1.04,1.27
2025-08,FWD7331,其他,110.0,132.0,-2.77,1.69,1.19
2025-09,FWD7331,其他,110.0,89.1,-1.46,0.8,0.85
2025-10,FWD7331,其他,110.0,128.7,-1.96,1.66,1.13
2025-11,FWD7331,其他,110.0,129.8,-2.09,0.66,0.94
2024-10,FWD7351,其他,60.0,67.8,-1.12,1.57,1.01
2024-11,FWD7351,其他,60.0,67.8,-0.6,0.88,1.05
2024-12,FWD7351,其他,60.0,70.8,-2.47,0.85,1.02
2025-01,FWD7351,其他,60.0,49.2,-1.63,1.66,1.25
2025-02,FWD7351,其他,60.0,51.0,-1.22,1.92,0.81
2025-03,FWD7351,其他,60.0,58.2,-2.17,1.88,0.84
2025-04,FWD7351,其他,60.0,61.2,-2.52,1.84,1.17
2025-05,FWD7351,其他,60.0,62.4,-1.89,1.88,1.07
2025-06,FWD7351,其他,60.0,58.8,-2.41,0.87,0.93
2025-07,FWD7351,其他,60.0,67.8,-2.89,1.26,1.11
2025-08,FWD7351,其他,60.0,57.6,-1.74,1.62,0.83
2025-09,FWD7351,其他,60.0,60.0,-2.4,1.36,1.1
2025-10,FWD7351,其他,60.0,54.6,-1.32,1.7,1.28
2025-11,FWD7351,其他,60.0,70.2,-2.59,0.95,1.24
2024-10,FWD7352,其他,60.0,60.6,-2.1,1.39,0.89
2024-11,FWD7352,其他,60.0,67.8,-2.72,1.53,0.99
2024-12,FWD7352,其他,60.0,60.0,-0.94,0.6,1.06
2025-01,FWD7352,其他,60.0,55.8,-2.89,0.97,1.11
2025-02,FWD7352,其他,60.0,48.0,-2.05,0.95,1.2
2025-03,FWD7352,其他,60.0,57.6,-2.47,1.16,1.03
2025-04,FWD7352,其他,60.0,61.8,-1.16,1.49,1.24
2025-05,FWD7352,其他,60.0,52.2,-1.93,0.67,0.97
2025-06,FWD7352,其他,60.0,54.0,-0.54,1.36,1.14
2025-07,FWD7352,其他,60.0,71.4,-1.25,1.33,1.0
2025-08,FWD7352,其他,60.0,70.2,-1.74,0.61,1.08
2025-09,FWD7352,其他,60.0,49.2,-1.4,1.74,0.86
2025-10,FWD7352,其他,60.0,53.4,-1.7,0.83,0.87
2025-11,FWD7352,其他,60.0,65.4,-1.64,1.49,0.8
2024-10,FWD7365,其他,60.0,60.6,-0.96,0.97,0.8
2024-11,FWD7365,其他,60.0,52.2,-0.84,1.01,1.23
2024-12,FWD7365,其他,60.0,60.6,-2.52,0.66,1.24
2025-01,FWD7365,其他,60.0,52.2,-2.92,0.94,0.98
2025-02,FWD7365,其他,60.0,71.4,-1.84,0.64,0.99
2025-03,FWD7365,其他,60.0,66.0,-2.86,1.48,0.85
2025-04,FWD7365,其他,60.0,61.8,-2.26,1.37,0.89
2025-05,FWD7365,其他,60.0,66.6,-2.0,1.06,1.24
2025-06,FWD7365,其他,60.0,61.8,-2.16,1.51,1.17
2025-07,FWD7365,其他,60.0,67.8,-1.52,1.36,1.07
2025-08,FWD7365,其他,60.0,58.2,-2.8,1.49,0.84
2025-09,FWD7365,其他,60.0,48.0,-2.98,0.97,1.27
2025-10,FWD7365,其他,60.0,52.8,-1.51,0.74,1.22
2025-11,FWD7365,其他,60.0,61.2,-0.6,1.57,1.19
2024-10,FWD7504,其他,100.0,95.0,-0.66,1.24,1.26
2024-11,FWD7504,其他,100.0,97.0,-2.75,0.73,1.1
2024-12,FWD7504,其他,100.0,86.0,-2.48,1.64,0.94
2025-01,FWD7504,其他,100.0,118.0,-2.12,0.56,1.24
2025-02,FWD7504,其他,100.0,112.0,-0.85,0.56,0.83
2025-03,FWD7504,其他,100.0,89.0,-0.52,1.81,0.84
2025-04,FWD7504,其他,100.0,100.0,-0.68,1.28,0.97
2025-05,FWD7504,其他,100.0,98.0,-2.61,1.31,0.99
2025-06,FWD7504,其他,100.0,108.0,-2.73,1.84,1.29
2025-07,FWD7504,其他,100.0,112.0,-0.74,1.61,1.16
2025-08,FWD7504,其他,100.0,117.0,-1.38,1.99,1.1
2025-09,FWD7504,其他,100.0,118.0,-0.92,1.14,1.05
2025-10,FWD7504,其他,100.0,84.0,-2.77,1.33,0.82
2025-11,FWD7504,其他,100.0,102.0,-1.39,1.85,1.13
2024-10,FWD001,其他,105.0,112.35,-2.67,1.47,0.92
2024-11,FWD001,其他,105.0,119.7,-1.3,1.89,0.9
2024-12,FWD001,其他,105.0,98.7,-2.54,1.81,1.05
2025-01,FWD001,其他,105.0,114.45,-1.76,0.7,1.01
2025-02,FWD001,其他,105.0,89.25,-2.62,0.93,1.13
2025-03,FWD001,其他,105.0,107.1,-1.5,1.53,1.15
2025-04,FWD001,其他,105.0,118.65,-0.51,1.77,1.24
2025-05,FWD001,其他,105.0,110.25,-1.24,1.36,1.0
2025-06,FWD001,其他,105.0,124.95,-1.63,1.04,0.97
2025-07,FWD001,其他,105.0,90.3,-2.78,0.57,0.91
2025-08,FWD001,其他,105.0,106.05,-1.94,1.11,0.94
2025-09,FWD001,其他,105.0,113.4,-2.74,1.34,0.81
2025-10,FWD001,其他,105.0,117.6,-2.36,1.11,0.82
2025-11,FWD001,其他,105.0,87.15,-1.65,1.42,1.25
2024-10,FWD600,其他,50.0,56.0,-2.36,1.33,0.92
2024-11,FWD600,其他,50.0,46.5,-1.94,0.92,1.24
2024-12,FWD600,其他,50.0,48.0,-2.93,1.39,1.21
2025-01,FWD600,其他,50.0,56.5,-1.15,1.87,0.82
2025-02,FWD600,其他,50.0,54.0,-0.93,1.19,0.97
2025-03,FWD600,其他,50.0,51.0,-1.92,1.53,1.12
2025-04,FWD600,其他,50.0,47.0,-0.71,1.48,1.04
2025-05,FWD600,其他,50.0,59.5,-2.65,0.62,0.87
2025-06,FWD600,其他,50.0,40.5,-1.45,1.43,1.03
2025-07,FWD600,其他,50.0,53.0,-0.85,1.86,0.89
2025-08,FWD600,其他,50.0,53.5,-0.88,1.44,0.94
2025-09,FWD600,其他,50.0,48.0,-1.98,0.63,1.1
2025-10,FWD600,其他,50.0,41.0,-2.14,1.09,1.23
2025-11,FWD600,其他,50.0,43.0,-2.29,1.97,1.0
2024-10,HM010AS,云母粉,25.0,23.0,-1.83,1.57,1.25
2024-11,HM010AS,云母粉,25.0,29.0,-2.2,0.7,1.19
2024-12,HM010AS,云母粉,25.0,21.25,-1.28,1.71,1.28
2025-01,HM010AS,云母粉,25.0,27.5,-2.79,1.08,1.18
2025-02,HM010AS,云母粉,25.0,24.25,-1.65,1.65,0.95
2025-03,HM010AS,云母粉,25.0,22.75,-1.69,1.91,1.24
2025-04,HM010AS,云母粉,25.0,26.25,-1.51,1.68,1.01
2025-05,HM010AS,云母粉,25.0,21.25,-1.37,1.05,0.88
2025-06,HM010AS,云母粉,25.0,25.0,-1.76,1.53,0.82
2025-07,HM010AS,云母粉,25.0,23.75,-2.84,1.9,1.28
2025-08,HM010AS,云母粉,25.0,27.25,-2.48,0.72,0.87
2025-09,HM010AS,云母粉,25.0,22.0,-2.55,0.73,1.21
2025-10,HM010AS,云母粉,25.0,20.25,-2.02,1.28,1.17
2025-11,HM010AS,云母粉,25.0,26.25,-1.69,1.4,1.24
2024-10,HC010AS,云母粉,25.0,21.0,-1.87,1.93,0.83
2024-11,HC010AS,云母粉,25.0,20.0,-1.07,1.04,1.17
2024-12,HC010AS,云母粉,25.0,22.0,-2.43,0.63,1.16
2025-01,HC010AS,云母粉,25.0,23.75,-1.71,1.12,0.96
2025-02,HC010AS,云母粉,25.0,26.25,-0.6,0.93,0.87
2025-03,HC010AS,云母粉,25.0,27.25,-2.63,1.57,0.8
2025-04,HC010AS,云母粉,25.0,21.5,-2.79,1.82,0.94
2025-05,HC010AS,云母粉,25.0,27.5,-2.35,1.59,1.2
2025-06,HC010AS,云母粉,25.0,27.0,-2.31,1.7,0.94
2025-07,HC010AS,云母粉,25.0,29.0,-2.92,1.89,1.04
2025-08,HC010AS,云母粉,25.0,27.0,-2.44,1.7,0.9
2025-09,HC010AS,云母粉,25.0,24.75,-0.89,1.75,1.1
2025-10,HC010AS,云母粉,25.0,27.0,-1.64,0.96,1.18
2025-11,HC010AS,云母粉,25.0,21.25,-2.76,1.9,0.87
2024-10,BHC9337GP,玻璃变色龙,500.0,500.0,-2.77,1.91,1.23
2024-11,BHC9337GP,玻璃变色龙,500.0,505.0,-0.75,1.25,1.13
2024-12,BHC9337GP,玻璃变色龙,500.0,560.0,-0.6,1.35,0.88
2025-01,BHC9337GP,玻璃变色龙,500.0,595.0,-2.22,1.02,1.03
2025-02,BHC9337GP,玻璃变色龙,500.0,550.0,-1.07,1.15,0.91
2025-03,BHC9337GP,玻璃变色龙,500.0,500.0,-2.17,1.18,0.94
2025-04,BHC9337GP,玻璃变色龙,500.0,470.0,-0.64,0.69,0.91
2025-05,BHC9337GP,玻璃变色龙,500.0,500.0,-1.24,1.93,0.87
2025-06,BHC9337GP,玻璃变色龙,500.0,600.0,-1.13,1.74,0.87
2025-07,BHC9337GP,玻璃变色龙,500.0,550.0,-2.22,0.69,0.96
2025-08,BHC9337GP,玻璃变色龙,500.0,415.0,-2.18,1.2,1.06
2025-09,BHC9337GP,玻璃变色龙,500.0,435.0,-1.61,0.54,0.82
2025-10,BHC9337GP,玻璃变色龙,500.0,465.0,-2.38,0.85,1.17
2025-11,BHC9337GP,玻璃变色龙,500.0,590.0,-2.53,0.74,1.29
2024-10,BHC9338GR,玻璃变色龙,500.0,495.0,-1.9,1.07,0.99
2024-11,BHC9338GR,玻璃变色龙,500.0,425.0,-2.89,1.32,1.05
2024-12,BHC9338GR,玻璃变色龙,500.0,540.0,-2.2,1.25,0.84
2025-01,BHC9338GR,玻璃变色龙,500.0,410.0,-1.34,1.21,0.9
2025-02,BHC9338GR,玻璃变色龙,500.0,565.0,-1.29,1.58,1.0
2025-03,BHC9338GR,玻璃变色龙,500.0,440.0,-2.1,1.06,1.18
2025-04,BHC9338GR,玻璃变色龙,500.0,425.0,-2.66,1.49,0.82
2025-05,BHC9338GR,玻璃变色龙,500.0,540.0,-0.9,1.91,0.93
2025-06,BHC9338GR,玻璃变色龙,500.0,445.0,-0.61,1.45,0.86
2025-07,BHC9338GR,玻璃变色龙,500.0,415.0,-0.99,1.88,0.98
2025-08,BHC9338GR,玻璃变色龙,500.0,575.0,-1.52,1.07,0.95
2025-09,BHC9338GR,玻璃变色龙,500.0,460.0,-1.23,1.9,0.91
2025-10,BHC9338GR,玻璃变色龙,500.0,520.0,-1.51,1.22,1.21
2025-11,BHC9338GR,玻璃变色龙,500.0,470.0,-1.29,0.84,0.92
2024-10,BHC9320YB,玻璃变色龙,500.0,515.0,-2.31,1.18,1.11
2024-11,BHC9320YB,玻璃变色龙,500.0,495.0,-0.89,0.64,1.18
2024-12,BHC9320YB,玻璃变色龙,500.0,560.0,-1.13,0.95,0.95
2025-01,BHC9320YB,玻璃变色龙,500.0,500.0,-1.5,1.61,1.07
2025-02,BHC9320YB,玻璃变色龙,500.0,510.0,-2.11,1.12,0.83
2025-03,BHC9320YB,玻璃变色龙,500.0,500.0,-1.67,1.76,1.04
2025-04,BHC9320YB,玻璃变色龙,500.0,590.0,-1.99,1.99,1.2
2025-05,BHC9320YB,玻璃变色龙,500.0,475.0,-2.67,1.39,1.05
2025-06,BHC9320YB,玻璃变色龙,500.0,490.0,-2.36,1.97,0.91
2025-07,BHC9320YB,玻璃变色龙,500.0,580.0,-2.68,1.38,0.82
2025-08,BHC9320YB,玻璃变色龙,500.0,445.0,-0.7,0.74,0.89
2025-09,BHC9320YB,玻璃变色龙,500.0,465.0,-0.82,1.34,1.26
2025-10,BHC9320YB,玻璃变色龙,500.0,460.0,-1.9,0.81,0.86
2025-11,BHC9320YB,玻璃变色龙,500.0,590.0,-2.22,1.61,1.25
2024-10,BHC9321RY,玻璃变色龙,500.0,480.0,-2.45,1.19,1.03
2024-11,BHC9321RY,玻璃变色龙,500.0,500.0,-1.19,0.51,0.81
2024-12,BHC9321RY,玻璃变色龙,500.0,480.0,-1.99,2.0,1.18
2025-01,BHC9321RY,玻璃变色龙,500.0,400.0,-1.99,1.95,0.99
2025-02,BHC9321RY,玻璃变色龙,500.0,430.0,-1.21,1.99,1.23
2025-03,BHC9321RY,玻璃变色龙,500.0,595.0,-2.7,1.68,1.12
2025-04,BHC9321RY,玻璃变色龙,500.0,515.0,-2.68,1.89,1.23
2025-05,BHC9321RY,玻璃变色龙,500.0,575.0,-1.74,1.31,1.04
2025-06,BHC9321RY,玻璃变色龙,500.0,555.0,-1.02,0.7,0.93
2025-07,BHC9321RY,玻璃变色龙,500.0,520.0,-1.02,0.8,0.81
2025-08,BHC9321RY,玻璃变色龙,500.0,555.0,-2.25,1.47,1.3
2025-09,BHC9321RY,玻璃变色龙,500.0,435.0,-1.92,1.64,1.25
2025-10,BHC9321RY,玻璃变色龙,500.0,595.0,-2.0,0.55,0.94
2025-11,BHC9321RY,玻璃变色龙,500.0,445.0,-2.12,0.77,0.93
2024-10,BHC9323PG,玻璃变色龙,500.0,440.0,-0.71,1.01,1.21
2024-11,BHC9323PG,玻璃变色龙,500.0,575.0,-2.31,1.34,0.86
2024-12,BHC9323PG,玻璃变色龙,500.0,460.0,-1.7,1.79,1.02
2025-01,BHC9323PG,玻璃变色龙,500.0,595.0,-2.75,0.77,0.81
2025-02,BHC9323PG,玻璃变色龙,500.0,445.0,-2.03,1.34,0.84
2025-03,BHC9323PG,玻璃变色龙,500.0,405.0,-1.11,1.34,1.16
2025-04,BHC9323PG,玻璃变色龙,500.0,475.0,-2.44,1.44,1.06
2025-05,BHC9323PG,玻璃变色龙,500.0,480.0,-2.79,1.01,0.97
2025-06,BHC9323PG,玻璃变色龙,500.0,595.0,-2.1,1.33,1.11
2025-07,BHC9323PG,玻璃变色龙,500.0,585.0,-2.07,0.75,1.11
2025-08,BHC9323PG,玻璃变色龙,500.0,550.0,-1.75,1.88,0.9
2025-09,BHC9323PG,玻璃变色龙,500.0,440.0,-0.87,1.53,0.97
2025-10,BHC9323PG,玻璃变色龙,500.0,500.0,-1.76,1.19,1.06
2025-11,BHC9323PG,玻璃变色龙,500.0,475.0,-1.81,0.81,1.19
2024-10,BHC9325BR,玻璃变色龙,500.0,440.0,-1.94,1.66,0.84
2024-11,BHC9325BR,玻璃变色龙,500.0,520.0,-2.36,1.38,0.91
2024-12,BHC9325BR,玻璃变色龙,500.0,510.0,-0.96,1.94,1.13
2025-01,BHC9325BR,玻璃变色龙,500.0,435.0,-1.0,1.68,1.23
2025-02,BHC9325BR,玻璃变色龙,500.0,520.0,-2.52,0.52,1.21
2025-03,BHC9325BR,玻璃变色龙,500.0,425.0,-0.88,1.8,0.82
2025-04,BHC9325BR,玻璃变色龙,500.0,445.0,-2.81,0.66,0.95
2025-05,BHC9325BR,玻璃变色龙,500.0,460.0,-0.58,0.78,0.9
2025-06,BHC9325BR,玻璃变色龙,500.0,500.0,-0.57,0.73,0.84
2025-07,BHC9325BR,玻璃变色龙,500.0,520.0,-0.52,0.63,1.23
2025-08,BHC9325BR,玻璃变色龙,500.0,480.0,-1.69,1.7,0.99
2025-09,BHC9325BR,玻璃变色龙,500.0,565.0,-0.95,1.74,1.15
2025-10,BHC9325BR,玻璃变色龙,500.0,570.0,-2.95,1.97,1.13
2025-11,BHC9325BR,玻璃变色龙,500.0,420.0,-1.57,1.97,1.04
2024-10,BHC9326BM ,玻璃变色龙,25.0,29.25,-1.67,1.07,1.11
2024-11,BHC9326BM ,玻璃变色龙,25.0,24.5,-1.57,0.85,1.03
2024-12,BHC9326BM ,玻璃变色龙,25.0,25.75,-0.56,1.09,0.82
2025-01,BHC9326BM ,玻璃变色龙,25.0,22.0,-2.55,0.77,0.95
2025-02,BHC9326BM ,玻璃变色龙,25.0,20.5,-1.31,1.26,0.99
2025-03,BHC9326BM ,玻璃变色龙,25.0,29.75,-1.59,1.84,1.26
2025-04,BHC9326BM ,玻璃变色龙,25.0,24.75,-1.45,1.5,1.18
2025-05,BHC9326BM ,玻璃变色龙,25.0,29.25,-2.09,1.17,0.9
2025-06,BHC9326BM ,玻璃变色龙,25.0,25.0,-1.08,0.51,0.86
2025-07,BHC9326BM ,玻璃变色龙,25.0,26.75,-2.16,0.64,1.28
2025-08,BHC9326BM ,玻璃变色龙,25.0,22.0,-1.31,1.71,1.17
2025-09,BHC9326BM ,玻璃变色龙,25.0,20.0,-0.87,1.95,1.01
