wo_id,month,sku,production_line,sample_qty,defect_qty,defect_rate,defect_type,pass,inspector
WO02139,2025-08,FWDV150B,产线-05,75,0,0.0,粒径偏差,True,QC-A
WO02139,2025-08,FWDV150B,产线-05,32,0,0.0,粒径偏差,True,QC-C
WO02140,2024-10,FWD308,产线-08,93,0,0.0,无,True,QC-A
WO02141,2025-09,FWD307,产线-06,72,2,0.02778,无,True,QC-A
WO02142,2024-11,FWD901KSW,产线-08,26,1,0.03846,无,False,QC-B
WO02143,2024-10,FWD330,产线-05,22,0,0.0,色差,True,QC-C
WO02143,2024-10,FWD330,产线-05,58,0,0.0,杂质,True,QC-C
WO02144,2024-11,FWD302,产线-08,84,2,0.02381,杂质,True,QC-C
WO02145,2025-11,FWD103,产线-06,50,0,0.0,色差,True,QC-A
WO02146,2024-12,FWD3504,产线-02,36,1,0.02778,色差,True,QC-C
WO02146,2024-12,FWD3504,产线-02,46,1,0.02174,无,True,QC-C
WO02147,2025-03,FWDV020,产线-01,63,3,0.04762,粒径偏差,False,QC-A
WO02148,2025-05,FWDD29L,产线-05,55,1,0.01818,无,True,QC-C
WO02148,2025-05,FWDD29L,产线-05,37,0,0.0,无,True,QC-B
WO02149,2025-05,FWDD27M,产线-04,62,3,0.04839,无,False,QC-A
WO02149,2025-05,FWDD27M,产线-04,54,1,0.01852,色差,True,QC-C
WO02150,2025-11,FWD500WR,产线-08,90,1,0.01111,杂质,True,QC-A
WO02151,2025-03,FWD163,产线-08,46,0,0.0,色差,True,QC-C
WO02152,2025-03,FWDV020,产线-05,32,0,0.0,粒径偏差,True,QC-C
WO02152,2025-03,FWDV020,产线-05,93,4,0.04301,无,False,QC-C
WO02153,2025-02,FWD5800A,产线-06,47,2,0.04255,无,False,QC-B
WO02154,2025-04,FWD552,产线-01,85,4,0.04706,无,False,QC-B
WO02154,2025-04,FWD552,产线-01,95,2,0.02105,无,True,QC-C
WO02155,2025-07,FWD6018,产线-08,59,2,0.0339,无,False,QC-C
WO02156,2025-06,FWD224,产线-06,85,0,0.0,无,True,QC-A
WO02157,2024-11,FWD6885,产线-05,43,0,0.0,色差,True,QC-C
WO02157,2024-11,FWD6885,产线-05,98,0,0.0,色差,True,QC-C
WO02158,2025-10,FWD525,产线-01,65,2,0.03077,粒径偏差,False,QC-B
WO02158,2025-10,FWD525,产线-01,53,0,0.0,粒径偏差,True,QC-C
WO02159,2024-12,FWD217,产线-04,23,1,0.04348,无,False,QC-B
WO02159,2024-12,FWD217,产线-04,92,2,0.02174,色差,True,QC-C
WO02160,2025-03,FWD508,产线-07,73,0,0.0,杂质,True,QC-A
WO02161,2025-06,FWD111MT,产线-07,31,0,0.0,杂质,True,QC-A
WO02161,2025-06,FWD111MT,产线-07,89,2,0.02247,无,True,QC-B
WO02162,2025-08,FWD5873A,产线-02,28,1,0.03571,无,False,QC-A
WO02162,2025-08,FWD5873A,产线-02,55,1,0.01818,粒径偏差,True,QC-A
WO02163,2025-07,FWD111MT,产线-03,83,3,0.03614,无,False,QC-A
WO02164,2024-11,FWD5891,产线-03,92,3,0.03261,粒径偏差,False,QC-A
WO02164,2024-11,FWD5891,产线-03,38,0,0.0,无,True,QC-C
WO02165,2025-03,FWD201WR,产线-03,27,0,0.0,粒径偏差,True,QC-A
WO02166,2025-01,FWD413,产线-04,26,1,0.03846,粒径偏差,False,QC-C
WO02166,2025-01,FWD413,产线-04,76,2,0.02632,杂质,True,QC-A
WO02167,2024-10,FWD361,产线-05,31,1,0.03226,色差,False,QC-A
WO02167,2024-10,FWD361,产线-05,51,1,0.01961,杂质,True,QC-A
WO02168,2025-02,FWD6500A,产线-05,25,0,0.0,粒径偏差,True,QC-C
WO02169,2025-10,FWDV060B,产线-07,43,1,0.02326,无,True,QC-C
WO02169,2025-10,FWDV060B,产线-07,98,0,0.0,无,True,QC-C
WO02170,2025-05,FWD504,产线-01,34,0,0.0,无,True,QC-A
WO02171,2025-05,FWD427,产线-05,48,2,0.04167,色差,False,QC-B
WO02172,2025-05,FWD325,产线-06,32,0,0.0,粒径偏差,True,QC-C
WO02173,2025-08,FWD413,产线-05,48,2,0.04167,粒径偏差,False,QC-A
WO02174,2025-05,FWD410,产线-03,21,1,0.04762,无,False,QC-A
WO02175,2025-06,FWDV080B,产线-06,32,1,0.03125,无,False,QC-B
WO02176,2024-12,FWD304,产线-02,35,1,0.02857,无,True,QC-B
WO02177,2025-02,FWD6860,产线-04,86,1,0.01163,色差,True,QC-A
WO02177,2025-02,FWD6860,产线-04,76,2,0.02632,杂质,True,QC-A
WO02178,2025-08,FWD323WR,产线-01,32,0,0.0,无,True,QC-C
WO02178,2025-08,FWD323WR,产线-01,62,2,0.03226,杂质,False,QC-C
WO02179,2025-06,FWD215WR,产线-07,78,0,0.0,色差,True,QC-C
WO02180,2025-01,FWD402,产线-04,82,1,0.0122,无,True,QC-A
WO02181,2025-03,FWDD25X,产线-07,62,2,0.03226,粒径偏差,False,QC-B
WO02181,2025-03,FWDD25X,产线-07,45,1,0.02222,无,True,QC-A
WO02182,2025-10,FWD249,产线-06,54,2,0.03704,色差,False,QC-C
WO02183,2025-05,FWD001,产线-01,34,0,0.0,粒径偏差,True,QC-C
WO02183,2025-05,FWD001,产线-01,42,0,0.0,粒径偏差,True,QC-A
WO02184,2025-03,FWD502WR,产线-05,20,0,0.0,无,True,QC-C
WO02184,2025-03,FWD502WR,产线-05,75,1,0.01333,色差,True,QC-A
WO02185,2025-05,FWD8503WR,产线-02,32,0,0.0,色差,True,QC-A
WO02186,2025-09,FWD231WR,产线-08,57,0,0.0,无,True,QC-A
WO02187,2025-05,BHC9323PG,产线-03,48,1,0.02083,粒径偏差,True,QC-C
WO02187,2025-05,BHC9323PG,产线-03,24,1,0.04167,无,False,QC-B
WO02188,2025-10,FWD219,产线-08,35,0,0.0,粒径偏差,True,QC-A
WO02188,2025-10,FWD219,产线-08,64,1,0.01562,粒径偏差,True,QC-A
WO02189,2025-04,FWDD23L,产线-07,64,1,0.01562,无,True,QC-C
WO02190,2025-07,FWD323,产线-06,86,3,0.03488,无,False,QC-C
WO02191,2025-11,FWD6003T,产线-06,49,1,0.02041,粒径偏差,True,QC-B
WO02191,2025-11,FWD6003T,产线-06,57,1,0.01754,无,True,QC-A
WO02192,2024-10,FWD3504,产线-08,46,0,0.0,杂质,True,QC-A
WO02193,2025-03,FWD6003T,产线-07,84,1,0.0119,无,True,QC-B
WO02194,2024-10,FWD5894,产线-04,39,0,0.0,杂质,True,QC-A
WO02194,2024-10,FWD5894,产线-04,68,3,0.04412,杂质,False,QC-C
WO02195,2025-04,FWD303,产线-08,65,3,0.04615,杂质,False,QC-C
WO02195,2025-04,FWD303,产线-08,61,3,0.04918,杂质,False,QC-B
WO02196,2025-10,BHC9275BOH,产线-04,67,3,0.04478,无,False,QC-C
WO02197,2025-05,FWD289,产线-03,72,0,0.0,色差,True,QC-C
WO02197,2025-05,FWD289,产线-03,26,1,0.03846,无,False,QC-C
WO02198,2025-09,FWD522WR,产线-06,86,4,0.04651,粒径偏差,False,QC-C
WO02198,2025-09,FWD522WR,产线-06,20,0,0.0,杂质,True,QC-C
WO02199,2025-07,FWD430,产线-01,89,1,0.01124,色差,True,QC-C
WO02199,2025-07,FWD430,产线-01,31,0,0.0,粒径偏差,True,QC-A
WO02200,2024-10,FWD5871C,产线-02,54,0,0.0,无,True,QC-B
WO02201,2024-10,FWD151,产线-07,43,2,0.04651,色差,False,QC-B
WO02201,2024-10,FWD151,产线-07,48,2,0.04167,无,False,QC-A
WO02202,2024-10,FWD351,产线-06,22,0,0.0,无,True,QC-A
WO02203,2025-08,FWD6881,产线-06,30,0,0.0,无,True,QC-C
WO02204,2025-07,FWD520WR,产线-07,37,1,0.02703,无,True,QC-A
WO02205,2025-09,BHC9275BOH,产线-08,68,0,0.0,无,True,QC-B
WO02205,2025-09,BHC9275BOH,产线-08,78,1,0.01282,无,True,QC-A
WO02206,2025-04,FWD525WR,产线-08,39,0,0.0,无,True,QC-A
WO02207,2025-10,FWDV550,产线-02,86,1,0.01163,无,True,QC-B
WO02208,2025-02,FWD151WR,产线-05,74,1,0.01351,无,True,QC-A
WO02209,2025-11,FWDD25L,产线-02,48,2,0.04167,无,False,QC-A
WO02209,2025-11,FWDD25L,产线-02,89,3,0.03371,杂质,False,QC-A
WO02210,2025-07,FWD5870D,产线-07,83,3,0.03614,无,False,QC-B
WO02211,2025-03,FWD901KSW,产线-06,57,0,0.0,无,True,QC-A
WO02212,2025-06,FWD421,产线-07,73,3,0.0411,色差,False,QC-C
WO02213,2025-01,FWD6018,产线-08,52,0,0.0,无,True,QC-C
WO02214,2025-08,FWD5890,产线-04,31,0,0.0,无,True,QC-A
WO02214,2025-08,FWD5890,产线-04,71,2,0.02817,粒径偏差,True,QC-B
WO02215,2025-09,FWD6500A,产线-04,84,2,0.02381,无,True,QC-A
WO02215,2025-09,FWD6500A,产线-04,89,0,0.0,色差,True,QC-B
WO02216,2024-10,FWD304,产线-06,27,1,0.03704,色差,False,QC-B
WO02217,2025-04,BHC9337GP,产线-02,100,3,0.03,无,False,QC-C
WO02217,2025-04,BHC9337GP,产线-02,78,1,0.01282,无,True,QC-B
WO02218,2024-11,FWD505,产线-03,55,0,0.0,无,True,QC-B
WO02219,2025-10,FWD231,产线-04,51,1,0.01961,无,True,QC-C
WO02220,2025-09,FWD7322,产线-02,50,2,0.04,无,False,QC-A
WO02221,2025-02,FWDV040,产线-01,25,0,0.0,无,True,QC-C
WO02222,2025-07,BHC9233POH,产线-03,46,2,0.04348,无,False,QC-C
WO02222,2025-07,BHC9233POH,产线-03,28,0,0.0,杂质,True,QC-B
WO02223,2025-07,FWD509,产线-01,84,2,0.02381,粒径偏差,True,QC-B
WO02223,2025-07,FWD509,产线-01,91,4,0.04396,粒径偏差,False,QC-A
WO02224,2025-10,FWD219WR,产线-05,63,2,0.03175,色差,False,QC-C
WO02225,2025-09,FWD6003,产线-04,79,2,0.02532,无,True,QC-C
WO02225,2025-09,FWD6003,产线-04,60,2,0.03333,无,False,QC-A
WO02226,2025-01,FWD103,产线-02,23,0,0.0,无,True,QC-A
WO02227,2024-11,FWD506,产线-05,29,1,0.03448,杂质,False,QC-B
WO02228,2025-02,FWD122,产线-01,88,1,0.01136,无,True,QC-A
WO02229,2024-12,FWD215,产线-05,25,1,0.04,无,False,QC-B
WO02230,2025-10,FWDD23X,产线-01,75,1,0.01333,无,True,QC-C
WO02231,2025-04,FWD219,产线-08,23,0,0.0,无,True,QC-B
WO02232,2025-05,FWD231,产线-01,31,1,0.03226,杂质,False,QC-B
WO02233,2025-04,FWD510,产线-08,98,4,0.04082,无,False,QC-C
WO02233,2025-04,FWD510,产线-08,100,0,0.0,杂质,True,QC-B
WO02234,2025-02,FWDV155,产线-07,96,4,0.04167,无,False,QC-A
WO02235,2025-10,BHC89237BG,产线-04,45,2,0.04444,粒径偏差,False,QC-A
WO02236,2025-09,FWD5871A,产线-07,33,1,0.0303,色差,False,QC-B
WO02237,2024-11,FWD6500A,产线-08,77,0,0.0,无,True,QC-B
WO02238,2025-08,FWD520WR,产线-01,28,0,0.0,杂质,True,QC-B
WO02238,2025-08,FWD520WR,产线-01,66,1,0.01515,色差,True,QC-C
WO02239,2024-12,FWD7352,产线-08,57,1,0.01754,无,True,QC-B
WO02240,2025-07,FWD152WR,产线-04,21,0,0.0,粒径偏差,True,QC-A
WO02240,2025-07,FWD152WR,产线-04,56,1,0.01786,无,True,QC-B
WO02241,2025-10,FWDD10L,产线-02,97,4,0.04124,色差,False,QC-A
WO02242,2025-05,FWDD29X,产线-04,75,0,0.0,粒径偏差,True,QC-A
WO02242,2025-05,FWDD29X,产线-04,38,1,0.02632,无,True,QC-A
WO02243,2024-10,FWD6205,产线-01,90,2,0.02222,色差,True,QC-C
WO02243,2024-10,FWD6205,产线-01,64,2,0.03125,杂质,False,QC-B
WO02244,2025-06,FWD103,产线-08,53,0,0.0,粒径偏差,True,QC-A
WO02245,2025-07,FWD417,产线-07,64,0,0.0,色差,True,QC-C
WO02246,2025-03,FWD6601,产线-04,65,1,0.01538,杂质,True,QC-B
WO02246,2025-03,FWD6601,产线-04,65,3,0.04615,无,False,QC-C
WO02247,2025-08,FWDD28X,产线-01,27,1,0.03704,无,False,QC-A
WO02248,2025-04,FWD6002,产线-08,79,0,0.0,无,True,QC-A
WO02249,2024-12,FWD6601A,产线-08,24,0,0.0,无,True,QC-C
WO02249,2024-12,FWD6601A,产线-08,42,1,0.02381,无,True,QC-C
WO02250,2025-06,FWD6860,产线-01,27,1,0.03704,无,False,QC-A
WO02250,2025-06,FWD6860,产线-01,42,0,0.0,杂质,True,QC-A
WO02251,2025-03,FWD3302,产线-04,33,1,0.0303,色差,False,QC-A
WO02251,2025-03,FWD3302,产线-04,54,1,0.01852,无,True,QC-A
WO02252,2024-10,FWD123TS,产线-06,24,0,0.0,无,True,QC-A
WO02252,2024-10,FWD123TS,产线-06,36,0,0.0,无,True,QC-A
WO02253,2025-02,FWD5518WR,产线-06,49,2,0.04082,杂质,False,QC-A
WO02254,2025-11,FWDD27L,产线-01,75,0,0.0,色差,True,QC-A
WO02255,2025-10,FWDV015,产线-04,95,0,0.0,粒径偏差,True,QC-A
WO02256,2025-05,FWD524WR,产线-04,88,1,0.01136,无,True,QC-B
WO02256,2025-05,FWD524WR,产线-04,39,0,0.0,杂质,True,QC-B
WO02257,2025-07,FWD152,产线-01,28,0,0.0,无,True,QC-A
WO02257,2025-07,FWD152,产线-01,30,0,0.0,无,True,QC-A
WO02258,2024-12,FWD534,产线-05,72,1,0.01389,无,True,QC-B
WO02259,2025-05,BHC9225BMTH,产线-06,39,1,0.02564,无,True,QC-C
WO02259,2025-05,BHC9225BMTH,产线-06,51,0,0.0,无,True,QC-A
WO02260,2025-01,FWD6602,产线-02,66,0,0.0,粒径偏差,True,QC-B
WO02260,2025-01,FWD6602,产线-02,34,0,0.0,杂质,True,QC-B
WO02261,2025-07,FWD323M,产线-05,72,1,0.01389,无,True,QC-B
WO02261,2025-07,FWD323M,产线-05,46,1,0.02174,色差,True,QC-B
WO02262,2024-10,FWD217,产线-06,75,3,0.04,无,False,QC-A
WO02263,2025-06,FWD225,产线-03,60,0,0.0,色差,True,QC-A
WO02264,2025-11,FWD304,产线-02,36,0,0.0,无,True,QC-A
WO02264,2025-11,FWD304,产线-02,43,1,0.02326,杂质,True,QC-C
WO02265,2025-05,FWD510,产线-04,54,2,0.03704,无,False,QC-C
WO02265,2025-05,FWD510,产线-04,68,0,0.0,杂质,True,QC-A
WO02266,2024-11,FWD6500,产线-07,86,2,0.02326,色差,True,QC-B
WO02266,2024-11,FWD6500,产线-07,45,2,0.04444,色差,False,QC-A
WO02267,2025-07,FWD235,产线-06,51,1,0.01961,无,True,QC-C
WO02268,2025-02,FWD430,产线-02,97,2,0.02062,无,True,QC-B
WO02269,2025-07,FWD6683T,产线-01,23,1,0.04348,无,False,QC-B
WO02269,2025-07,FWD6683T,产线-01,85,4,0.04706,无,False,QC-C
WO02270,2024-12,FWD6002,产线-06,36,0,0.0,杂质,True,QC-A
WO02270,2024-12,FWD6002,产线-06,48,2,0.04167,粒径偏差,False,QC-C
WO02271,2025-08,FWD6001,产线-01,86,0,0.0,粒径偏差,True,QC-A
WO02271,2025-08,FWD6001,产线-01,25,0,0.0,粒径偏差,True,QC-C
WO02272,2025-04,FWD7305,产线-04,32,1,0.03125,色差,False,QC-B
WO02272,2025-04,FWD7305,产线-04,85,4,0.04706,无,False,QC-B
WO02273,2024-12,FWD3500,产线-08,52,0,0.0,色差,True,QC-C
WO02274,2025-04,FWD6881,产线-06,86,3,0.03488,粒径偏差,False,QC-A
WO02274,2025-04,FWD6881,产线-06,94,0,0.0,杂质,True,QC-B
WO02275,2025-03,FWD7305,产线-03,78,3,0.03846,粒径偏差,False,QC-A
WO02276,2025-03,FWD3500,产线-05,70,3,0.04286,无,False,QC-A
WO02277,2025-03,BHC9225BMTH,产线-04,35,0,0.0,无,True,QC-B
WO02277,2025-03,BHC9225BMTH,产线-04,88,1,0.01136,杂质,True,QC-B
WO02278,2025-08,FWD502,产线-06,32,0,0.0,杂质,True,QC-C
WO02278,2025-08,FWD502,产线-06,88,4,0.04545,粒径偏差,False,QC-A
WO02279,2025-11,HC010AS,产线-06,73,2,0.0274,无,True,QC-B
WO02280,2025-03,BHC89237BG,产线-02,43,2,0.04651,无,False,QC-B
WO02281,2025-05,FWD6501,产线-04,90,4,0.04444,无,False,QC-B
WO02281,2025-05,FWD6501,产线-04,43,2,0.04651,无,False,QC-C
WO02282,2025-02,FWD304,产线-07,35,0,0.0,杂质,True,QC-A
WO02282,2025-02,FWD304,产线-07,35,1,0.02857,色差,True,QC-A
WO02283,2025-06,FWD503,产线-07,32,0,0.0,杂质,True,QC-C
WO02283,2025-06,FWD503,产线-07,57,1,0.01754,色差,True,QC-B
WO02284,2025-08,FWD524WR,产线-06,57,1,0.01754,色差,True,QC-A
WO02285,2025-08,FWD323,产线-02,63,1,0.01587,无,True,QC-A
WO02286,2024-11,FWDV015,产线-03,79,0,0.0,粒径偏差,True,QC-A
WO02287,2025-08,FWD323WR,产线-08,21,0,0.0,粒径偏差,True,QC-C
WO02288,2025-06,FWD3112,产线-03,95,1,0.01053,无,True,QC-B
WO02289,2025-07,FWD101WR,产线-08,89,4,0.04494,色差,False,QC-A
WO02290,2025-01,FWD361,产线-03,47,1,0.02128,无,True,QC-A
WO02290,2025-01,FWD361,产线-03,85,1,0.01176,无,True,QC-A
WO02291,2025-10,FWD5518WR,产线-06,81,3,0.03704,杂质,False,QC-B
WO02292,2024-11,FWD299,产线-04,38,1,0.02632,粒径偏差,True,QC-C
WO02293,2025-11,FWD520WR,产线-03,41,2,0.04878,杂质,False,QC-C
WO02293,2025-11,FWD520WR,产线-03,26,1,0.03846,无,False,QC-A
WO02294,2025-04,FWD103TWR,产线-05,63,1,0.01587,无,True,QC-B
WO02294,2025-04,FWD103TWR,产线-05,76,3,0.03947,杂质,False,QC-A
WO02295,2025-08,FWD308,产线-03,27,0,0.0,粒径偏差,True,QC-B
WO02296,2025-06,BHC89235G,产线-08,93,0,0.0,杂质,True,QC-A
WO02296,2025-06,BHC89235G,产线-08,96,4,0.04167,无,False,QC-A
WO02297,2025-07,BHC9325BR,产线-07,35,0,0.0,杂质,True,QC-C
WO02297,2025-07,BHC9325BR,产线-07,99,1,0.0101,无,True,QC-B
WO02298,2024-11,FWD500,产线-02,53,2,0.03774,无,False,QC-B
WO02299,2024-11,FWD425B,产线-02,90,2,0.02222,无,True,QC-A
WO02300,2025-07,FWD6205,产线-05,53,0,0.0,色差,True,QC-A
WO02301,2025-06,FWD8205WR,产线-02,95,2,0.02105,无,True,QC-B
WO02301,2025-06,FWD8205WR,产线-02,61,2,0.03279,粒径偏差,False,QC-A
WO02302,2025-02,FWD5872C,产线-08,69,0,0.0,无,True,QC-C
WO02302,2025-02,FWD5872C,产线-08,62,2,0.03226,无,False,QC-A
WO02303,2025-06,FWD299,产线-01,38,0,0.0,色差,True,QC-C
WO02304,2025-09,FWD217,产线-03,94,2,0.02128,无,True,QC-A
WO02305,2025-07,BHC89234BG,产线-03,88,2,0.02273,杂质,True,QC-C
WO02305,2025-07,BHC89234BG,产线-03,40,1,0.025,杂质,True,QC-B
WO02306,2024-12,FWD6603B,产线-04,38,0,0.0,无,True,QC-C
WO02306,2024-12,FWD6603B,产线-04,71,1,0.01408,无,True,QC-A
WO02307,2025-07,FWD600,产线-02,72,2,0.02778,粒径偏差,True,QC-A
WO02307,2025-07,FWD600,产线-02,23,0,0.0,色差,True,QC-B
WO02308,2024-11,FWD509,产线-05,32,1,0.03125,无,False,QC-B
WO02308,2024-11,FWD509,产线-05,23,0,0.0,无,True,QC-B
WO02309,2025-07,FWD305,产线-05,44,0,0.0,无,True,QC-B
WO02309,2025-07,FWD305,产线-05,28,0,0.0,无,True,QC-C
WO02310,2025-08,FWD436 ,产线-01,65,3,0.04615,杂质,False,QC-A
WO02310,2025-08,FWD436 ,产线-01,100,0,0.0,色差,True,QC-C
WO02311,2025-02,FWDV020,产线-05,99,1,0.0101,无,True,QC-B
WO02312,2025-04,FWD504,产线-05,46,2,0.04348,色差,False,QC-B
WO02313,2025-04,FWDD29X,产线-06,24,0,0.0,无,True,QC-C
WO02314,2025-01,FWD504,产线-01,99,3,0.0303,杂质,False,QC-C
WO02315,2025-06,FWD509,产线-05,54,1,0.01852,粒径偏差,True,QC-B
WO02316,2025-01,BHC9227GOH,产线-03,95,1,0.01053,无,True,QC-A
WO02316,2025-01,BHC9227GOH,产线-03,97,2,0.02062,色差,True,QC-B
WO02317,2025-06,FWDV040B,产线-08,41,2,0.04878,粒径偏差,False,QC-C
WO02318,2025-11,FWD362,产线-05,22,0,0.0,无,True,QC-B
WO02318,2025-11,FWD362,产线-05,37,1,0.02703,杂质,True,QC-C
WO02319,2025-05,BHC9227GOH,产线-01,76,0,0.0,无,True,QC-C
WO02319,2025-05,BHC9227GOH,产线-01,71,3,0.04225,无,False,QC-C
WO02320,2024-11,FWDV220,产线-01,92,0,0.0,杂质,True,QC-C
WO02320,2024-11,FWDV220,产线-01,56,0,0.0,无,True,QC-C
WO02321,2025-07,FWD6683T,产线-08,94,0,0.0,粒径偏差,True,QC-C
WO02321,2025-07,FWD6683T,产线-08,99,0,0.0,无,True,QC-B
WO02322,2025-10,FWD305,产线-01,86,3,0.03488,无,False,QC-A
WO02323,2025-02,FWD001,产线-07,92,1,0.01087,色差,True,QC-A
WO02323,2025-02,FWD001,产线-07,30,1,0.03333,杂质,False,QC-B
WO02324,2025-06,FWD304,产线-03,31,1,0.03226,无,False,QC-A
WO02325,2025-08,BHC9320YB,产线-05,54,1,0.01852,无,True,QC-A
WO02326,2024-10,FWD505,产线-04,66,2,0.0303,无,False,QC-B
WO02326,2024-10,FWD505,产线-04,69,3,0.04348,无,False,QC-A
WO02327,2025-07,FWD6018T,产线-04,62,2,0.03226,无,False,QC-C
WO02327,2025-07,FWD6018T,产线-04,62,0,0.0,无,True,QC-B
WO02328,2025-04,FWD532,产线-02,27,0,0.0,粒径偏差,True,QC-B
WO02329,2024-11,BHC9327GP,产线-07,65,3,0.04615,无,False,QC-C
WO02329,2024-11,BHC9327GP,产线-07,50,1,0.02,杂质,True,QC-C
WO02330,2025-04,FWD152WR,产线-08,35,0,0.0,无,True,QC-A
WO02331,2025-09,BHC9232MGH,产线-04,28,0,0.0,杂质,True,QC-A
WO02331,2025-09,BHC9232MGH,产线-04,25,1,0.04,杂质,False,QC-C
WO02332,2025-10,FWD5872A,产线-06,21,0,0.0,无,True,QC-A
WO02333,2025-10,BHC9235BVH,产线-02,70,0,0.0,无,True,QC-A
WO02333,2025-10,BHC9235BVH,产线-02,39,0,0.0,无,True,QC-A
WO02334,2025-07,FWD163,产线-04,27,1,0.03704,粒径偏差,False,QC-A
WO02335,2025-06,FWD5800D,产线-01,30,0,0.0,无,True,QC-A
WO02336,2025-10,FWD6163,产线-07,57,0,0.0,粒径偏差,True,QC-A
WO02336,2025-10,FWD6163,产线-07,73,2,0.0274,粒径偏差,True,QC-A
WO02337,2025-11,FWD6307A,产线-03,69,1,0.01449,杂质,True,QC-A
WO02337,2025-11,FWD6307A,产线-03,20,1,0.05,粒径偏差,False,QC-A
WO02338,2025-10,FWDV020,产线-04,52,2,0.03846,无,False,QC-C
WO02338,2025-10,FWDV020,产线-04,60,1,0.01667,无,True,QC-B
WO02339,2025-03,FWD5519,产线-03,64,1,0.01562,无,True,QC-A
WO02339,2025-03,FWD5519,产线-03,58,1,0.01724,无,True,QC-B
WO02340,2024-12,FWD6002T,产线-05,27,1,0.03704,杂质,False,QC-A
WO02341,2025-10,FWD419B,产线-07,78,0,0.0,杂质,True,QC-B
WO02341,2025-10,FWD419B,产线-07,77,0,0.0,无,True,QC-C
WO02342,2024-11,FWD323M,产线-02,59,1,0.01695,杂质,True,QC-C
WO02343,2025-04,FWDD10L,产线-05,38,0,0.0,粒径偏差,True,QC-C
WO02344,2025-09,FWD403,产线-04,36,1,0.02778,粒径偏差,True,QC-C
WO02344,2025-09,FWD403,产线-04,71,2,0.02817,粒径偏差,True,QC-B
WO02345,2025-04,FWD901KSW,产线-02,29,1,0.03448,色差,False,QC-C
WO02345,2025-04,FWD901KSW,产线-02,74,0,0.0,无,True,QC-C
WO02346,2025-09,FWD123,产线-08,39,0,0.0,杂质,True,QC-A
WO02346,2025-09,FWD123,产线-08,24,1,0.04167,无,False,QC-A
WO02347,2025-04,FWD7365,产线-08,99,3,0.0303,杂质,False,QC-B
WO02348,2025-04,BHC9326BM ,产线-03,85,4,0.04706,无,False,QC-B
WO02348,2025-04,BHC9326BM ,产线-03,56,2,0.03571,色差,False,QC-B
WO02349,2025-05,FWDD23M,产线-07,55,0,0.0,粒径偏差,True,QC-C
WO02349,2025-05,FWDD23M,产线-07,85,0,0.0,无,True,QC-C
WO02350,2025-05,FWD7305WR,产线-01,89,2,0.02247,色差,True,QC-A
WO02350,2025-05,FWD7305WR,产线-01,76,1,0.01316,无,True,QC-C
WO02351,2025-03,FWD101WR,产线-05,45,2,0.04444,色差,False,QC-C
WO02351,2025-03,FWD101WR,产线-05,53,2,0.03774,色差,False,QC-A
WO02352,2024-11,FWD123TS,产线-05,67,2,0.02985,色差,True,QC-C
WO02353,2025-07,FWDD25M,产线-02,99,4,0.0404,杂质,False,QC-C
WO02353,2025-07,FWDD25M,产线-02,81,2,0.02469,无,True,QC-A
WO02354,2024-11,FWDV015,产线-03,80,2,0.025,无,True,QC-A
WO02354,2024-11,FWDV015,产线-03,64,1,0.01562,色差,True,QC-A
WO02355,2024-11,FWD304,产线-01,92,4,0.04348,杂质,False,QC-A
WO02356,2025-05,FWD6300,产线-03,77,1,0.01299,粒径偏差,True,QC-B
WO02357,2024-12,BHC9338GR,产线-08,26,1,0.03846,无,False,QC-B
WO02357,2024-12,BHC9338GR,产线-08,58,0,0.0,色差,True,QC-B
WO02358,2025-06,FWD415Y,产线-08,35,0,0.0,杂质,True,QC-B
WO02359,2025-04,FWDD23L,产线-02,79,3,0.03797,杂质,False,QC-B
WO02360,2025-04,FWD215,产线-06,78,0,0.0,杂质,True,QC-A
WO02361,2025-02,FWD8205WR,产线-01,98,1,0.0102,粒径偏差,True,QC-B
WO02361,2025-02,FWD8205WR,产线-01,85,3,0.03529,粒径偏差,False,QC-B
WO02362,2025-08,BHC89234BG,产线-02,66,2,0.0303,无,False,QC-C
WO02362,2025-08,BHC89234BG,产线-02,53,2,0.03774,色差,False,QC-C
WO02363,2024-11,FWDD21L,产线-01,39,1,0.02564,无,True,QC-A
WO02363,2024-11,FWDD21L,产线-01,94,4,0.04255,杂质,False,QC-A
WO02364,2025-10,FWD101,产线-01,25,0,0.0,无,True,QC-A
WO02365,2024-12,FWD427,产线-01,85,0,0.0,无,True,QC-B
WO02365,2024-12,FWD427,产线-01,96,0,0.0,色差,True,QC-B
WO02366,2025-10,FWD522WR,产线-05,79,2,0.02532,杂质,True,QC-C
WO02367,2025-05,FWDV220,产线-04,72,2,0.02778,无,True,QC-B
WO02368,2025-11,FWDD23M,产线-05,43,1,0.02326,无,True,QC-B
WO02369,2024-11,FWD6005T,产线-04,57,0,0.0,杂质,True,QC-A
WO02370,2025-10,FWDV580,产线-02,68,0,0.0,色差,True,QC-C
WO02371,2025-03,FWDD28X,产线-01,35,0,0.0,杂质,True,QC-A
WO02371,2025-03,FWDD28X,产线-01,87,2,0.02299,无,True,QC-A
WO02372,2025-05,FWDD25M,产线-02,90,1,0.01111,无,True,QC-B
WO02373,2025-07,FWD6001,产线-02,62,2,0.03226,粒径偏差,False,QC-A
